,종목명,2017_E,2017_S,2017_G,2018_E,2018_S,2018_G,Diff_E,Diff_S,Diff_G,업종명,2017_종가,2018_종가,등락률,연도
14,E1,3.0,3.0,1.5,2.0,3.0,1.5,-1.0,0.0,0.0,유통업,57500,60600,0.05391304347826087,"17,18년"
15,F&F,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,섬유의복,39500,52200,0.32151898734177214,"17,18년"
16,GKL,3.0,1.5,1.5,2.0,3.0,1.5,-1.0,1.5,0.0,서비스업,28000,22250,-0.20535714285714285,"17,18년"
17,GS,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,기타금융,66200,48500,-0.2673716012084592,"17,18년"
18,GS건설,3.0,4.0,4.0,3.0,3.0,4.0,0.0,-1.0,0.0,건설업,26000,41750,0.6057692307692307,"17,18년"
19,GS글로벌,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,유통업,3120,2410,-0.22756410256410256,"17,18년"
20,GS리테일,3.0,3.0,1.5,3.0,3.0,1.5,0.0,0.0,0.0,유통업,33400,35900,0.0748502994011976,"17,18년"
21,JB금융지주,4.0,1.5,1.5,,4.0,1.5,,2.5,0.0,기타금융,5890,5490,-0.06791171477079797,"17,18년"
22,JW생명과학,2.0,1.5,3.0,2.0,3.0,3.0,0.0,1.5,0.0,의약품,36500,22000,-0.3972602739726027,"17,18년"
23,JW중외제약,2.0,3.0,1.5,3.0,3.0,1.5,1.0,0.0,0.0,의약품,41650,33150,-0.20408163265306123,"17,18년"
24,JW홀딩스,3.0,1.5,1.5,2.0,3.0,1.5,-1.0,1.5,0.0,기타금융,8050,5850,-0.2732919254658385,"17,18년"
25,KB금융,4.0,4.0,4.0,5.0,4.0,5.0,1.0,0.0,1.0,기타금융,58400,47400,-0.18835616438356165,"17,18년"
26,KC그린홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기타금융,5240,3320,-0.366412213740458,"17,18년"
27,KC코트렐,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기계,4410,3540,-0.19727891156462585,"17,18년"
28,KEC,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,전기전자,1325,976,-0.26339622641509436,"17,18년"
29,KG케미칼,,1.5,1.5,,1.5,1.5,,0.0,0.0,화학,16300,17700,0.08588957055214724,"17,18년"
30,KISCO홀딩스,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,철강금속,79900,11750,-0.8529411764705882,"17,18년"
31,KPX케미칼,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,화학,75300,51500,-0.3160690571049137,"17,18년"
32,KPX홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,71700,61000,-0.1492329149232915,"17,18년"
33,KR모터스,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,운수장비,404,558,0.3811881188118812,"17,18년"
34,KSS해운,3.0,1.5,3.0,2.0,3.0,1.5,-1.0,1.5,-1.5,운수창고업,9730,6870,-0.29393627954779034,"17,18년"
35,KTcs,3.0,3.0,1.5,3.0,3.0,1.5,0.0,0.0,0.0,서비스업,2405,2235,-0.07068607068607069,"17,18년"
36,LF,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,섬유의복,25800,21900,-0.1511627906976744,"17,18년"
37,LG,3.0,3.0,1.5,3.0,4.0,3.0,0.0,1.0,1.5,기타금융,86000,66300,-0.22906976744186047,"17,18년"
38,LG디스플레이,3.0,4.0,4.0,3.0,5.0,4.0,0.0,1.0,0.0,전기전자,29300,16500,-0.43686006825938567,"17,18년"
39,LG생활건강,3.0,5.0,4.0,3.0,5.0,4.0,0.0,0.0,0.0,화학,1177000,1044000,-0.11299915038232795,"17,18년"
40,LG유플러스,3.0,3.0,4.0,3.0,3.0,4.0,0.0,0.0,0.0,통신업,12850,16150,0.25680933852140075,"17,18년"
41,LG이노텍,3.0,5.0,4.0,3.0,5.0,4.0,0.0,0.0,0.0,전기전자,172000,124000,-0.27906976744186046,"17,18년"
42,LG전자,2.0,4.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,전기전자,91000,63300,-0.30439560439560437,"17,18년"
43,LG화학,3.0,5.0,4.0,3.0,5.0,4.0,0.0,0.0,0.0,화학,403500,347000,-0.14002478314745972,"17,18년"
44,LIG넥스원,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,기계,71900,29100,-0.5952712100139083,"17,18년"
45,LS,2.0,1.5,1.5,1.0,3.0,1.5,-1.0,1.5,0.0,기타금융,79000,50500,-0.36075949367088606,"17,18년"
46,LS네트웍스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,유통업,2935,2500,-0.14821124361158433,"17,18년"
47,LS전선아시아,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기타금융,6610,5040,-0.23751891074130105,"17,18년"
48,MH에탄올,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,음식료품,6350,4990,-0.2141732283464567,"17,18년"
49,NAVER,3.0,4.0,3.0,3.0,3.0,1.5,0.0,-1.0,-1.5,서비스업,894000,114500,-0.8719239373601789,"17,18년"
50,NH투자증권,4.0,1.5,1.5,,4.0,1.5,,2.5,0.0,증권,14050,12150,-0.13523131672597866,"17,18년"
51,NICE,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,서비스업,15900,17150,0.07861635220125786,"17,18년"
52,NI스틸,2.0,1.5,1.5,,1.5,1.5,,0.0,0.0,철강금속,3485,2265,-0.3500717360114778,"17,18년"
53,OCI,3.0,5.0,4.0,3.0,5.0,4.0,0.0,0.0,0.0,화학,113000,85200,-0.24601769911504426,"17,18년"
54,S-Oil,5.0,5.0,4.0,5.0,5.0,4.0,0.0,0.0,0.0,화학,128500,124000,-0.03501945525291829,"17,18년"
55,SBS,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,서비스업,25200,18450,-0.26785714285714285,"17,18년"
56,SG세계물산,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,유통업,990,608,-0.38585858585858585,"17,18년"
57,SH에너지화학,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,화학,1495,965,-0.35451505016722407,"17,18년"
58,SIMPAC,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,철강금속,4350,2365,-0.45632183908045976,"17,18년"
59,SK,5.0,5.0,4.0,5.0,5.0,4.0,0.0,0.0,0.0,기타금융,289500,261500,-0.09671848013816926,"17,18년"
60,SKC,3.0,3.0,4.0,3.0,4.0,3.0,0.0,1.0,-1.0,화학,39750,33150,-0.1660377358490566,"17,18년"
61,SK가스,3.0,3.0,1.5,3.0,4.0,1.5,0.0,1.0,0.0,유통업,93600,73100,-0.21901709401709402,"17,18년"
62,SK네트웍스,3.0,3.0,1.5,3.0,5.0,3.0,0.0,2.0,1.5,유통업,6650,4255,-0.3601503759398496,"17,18년"
63,SK디앤디,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,서비스업,30100,30600,0.016611295681063124,"17,18년"
64,SK이노베이션,4.0,4.0,1.5,4.0,5.0,3.0,0.0,1.0,1.5,화학,205000,213500,0.041463414634146344,"17,18년"
65,SK증권,4.0,3.0,1.5,,1.5,1.5,,-1.5,0.0,증권,1245,740,-0.40562248995983935,"17,18년"
66,SK텔레콤,4.0,3.0,4.0,5.0,4.0,4.0,1.0,1.0,0.0,통신업,264000,268000,0.015151515151515152,"17,18년"
67,SK하이닉스,4.0,4.0,4.0,3.0,5.0,3.0,-1.0,1.0,-1.0,전기전자,82200,68200,-0.170316301703163,"17,18년"
68,SPC삼립,1.0,1.5,1.5,3.0,3.0,1.5,2.0,1.5,0.0,음식료품,137500,125500,-0.08727272727272728,"17,18년"
69,STX,2.0,3.0,1.5,2.0,1.5,1.5,0.0,-1.5,0.0,유통업,2385,13300,4.576519916142558,"17,18년"
70,STX엔진,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,기계,9850,6660,-0.3238578680203046,"17,18년"
71,WISCOM,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,4245,2675,-0.36984687868080096,"17,18년"
72,YG PLUS,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,서비스업,2280,2090,-0.08333333333333333,"17,18년"
73,가온전선,2.0,1.5,3.0,2.0,3.0,3.0,0.0,1.5,0.0,전기전자,23700,16150,-0.31856540084388185,"17,18년"
74,강남제비스코,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,36500,23350,-0.36027397260273974,"17,18년"
75,강원랜드,2.0,4.0,4.0,3.0,3.0,4.0,1.0,-1.0,0.0,서비스업,34300,28700,-0.16326530612244897,"17,18년"
76,갤럭시아에스엠,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,서비스업,3480,1385,-0.6020114942528736,"17,18년"
77,경농,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,화학,6130,9080,0.4812398042414356,"17,18년"
78,경동나비엔,,3.0,3.0,2.0,4.0,3.0,,1.0,0.0,전기전자,40450,36750,-0.09147095179233622,"17,18년"
79,경동인베스트,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,기타금융,46000,37200,-0.19130434782608696,"17,18년"
80,경방,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,유통업,14550,11850,-0.18556701030927836,"17,18년"
81,경보제약,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,의약품,12200,10000,-0.18032786885245902,"17,18년"
82,경인양행,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,화학,4755,5250,0.10410094637223975,"17,18년"
83,경인전자,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,전기전자,20250,22800,0.1259259259259259,"17,18년"
84,계양전기,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기계,4545,3360,-0.2607260726072607,"17,18년"
85,고려산업,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,음식료품,2880,2010,-0.3020833333333333,"17,18년"
86,고려아연,2.0,3.0,1.5,1.0,3.0,3.0,-1.0,0.0,1.5,철강금속,512000,379000,-0.259765625,"17,18년"
87,고려제강,1.0,1.5,3.0,1.0,3.0,3.0,0.0,1.5,0.0,철강금속,35200,21600,-0.38636363636363635,"17,18년"
88,광동제약,2.0,3.0,1.5,2.0,3.0,1.5,0.0,0.0,0.0,의약품,8100,5610,-0.3074074074074074,"17,18년"
89,광명전기,1.0,1.5,1.5,,1.5,1.5,,0.0,0.0,전기전자,2645,2380,-0.1001890359168242,"17,18년"
90,광전자,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,전기전자,2740,1945,-0.29014598540145986,"17,18년"
91,광주신세계,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,유통업,239500,167500,-0.30062630480167013,"17,18년"
92,교보증권,4.0,3.0,1.5,,1.5,1.5,,-1.5,0.0,증권,9100,8670,-0.04725274725274725,"17,18년"
93,국도화학,,1.5,3.0,1.0,1.5,3.0,,0.0,0.0,화학,58900,45150,-0.233446519524618,"17,18년"
94,국동,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,유통업,3600,2355,-0.3458333333333333,"17,18년"
95,국보,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,운수창고업,10200,10300,0.00980392156862745,"17,18년"
96,국제약품,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,의약품,4060,4195,0.0332512315270936,"17,18년"
97,극동유화,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,3190,3165,-0.007836990595611285,"17,18년"
98,금강공업,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,철강금속,30700,21350,-0.30456026058631924,"17,18년"
99,금비,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,비금속광물,78400,62600,-0.20153061224489796,"17,18년"
100,금양,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,화학,2380,2425,0.018907563025210083,"17,18년"
101,금호에이치티,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,운수장비,5140,8170,0.5894941634241245,"17,18년"
102,금호전기,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,전기전자,8120,6400,-0.21182266009852216,"17,18년"
103,금호타이어,1.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,화학,6550,5020,-0.233587786259542,"17,18년"
104,기신정기,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기계,4925,3240,-0.34213197969543147,"17,18년"
105,기업은행,4.0,1.5,1.5,4.0,3.0,1.5,0.0,1.5,0.0,은행,15350,14850,-0.03257328990228013,"17,18년"
106,까뮤이앤씨,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,건설업,10050,1050,-0.8955223880597015,"17,18년"
107,깨끗한나라,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,종이목재,4300,3045,-0.29186046511627906,"17,18년"
108,남광토건,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,건설업,6700,13700,1.044776119402985,"17,18년"
109,남선알미늄,2.0,3.0,1.5,1.0,1.5,1.5,-1.0,-1.5,0.0,철강금속,1100,1380,0.2545454545454545,"17,18년"
110,남성,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,유통업,2155,1210,-0.4385150812064965,"17,18년"
111,남양유업,2.0,3.0,1.5,1.0,1.5,1.5,-1.0,-1.5,0.0,음식료품,656000,601000,-0.08384146341463415,"17,18년"
112,남해화학,2.0,1.5,3.0,1.0,1.5,3.0,-1.0,0.0,0.0,화학,9080,10050,0.10682819383259912,"17,18년"
113,넥센,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,화학,8150,5170,-0.3656441717791411,"17,18년"
114,넥센타이어,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,화학,12850,8170,-0.3642023346303502,"17,18년"
115,노루페인트,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,9060,7870,-0.13134657836644592,"17,18년"
116,노루홀딩스,,1.5,1.5,2.0,1.5,1.5,,0.0,0.0,기타금융,18000,11700,-0.35,"17,18년"
117,녹십자,2.0,1.5,3.0,2.0,3.0,3.0,0.0,1.5,0.0,의약품,211000,119500,-0.43364928909952605,"17,18년"
118,녹십자홀딩스,2.0,1.5,1.5,1.0,3.0,1.5,-1.0,1.5,0.0,서비스업,37850,20750,-0.45178335535006603,"17,18년"
119,농심,2.0,1.5,3.0,1.0,3.0,3.0,-1.0,1.5,0.0,음식료품,347500,218000,-0.3726618705035971,"17,18년"
120,농심홀딩스,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,기타금융,114500,66000,-0.42358078602620086,"17,18년"
121,다우기술,2.0,3.0,1.5,1.0,3.0,1.5,-1.0,0.0,0.0,서비스업,18350,20000,0.08991825613079019,"17,18년"
122,대교,4.0,1.5,1.5,3.0,1.5,1.5,-1.0,0.0,0.0,서비스업,8210,6900,-0.15956151035322777,"17,18년"
123,대구백화점,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,유통업,12250,8900,-0.27346938775510204,"17,18년"
124,대덕전자,2.0,1.5,3.0,2.0,3.0,3.0,0.0,1.5,0.0,전기전자,10250,8280,-0.19219512195121952,"17,18년"
125,대동전자,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,전기전자,4330,3305,-0.23672055427251731,"17,18년"
126,대림통상,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,기계,5470,3845,-0.2970749542961609,"17,18년"
127,대상,2.0,3.0,1.5,2.0,3.0,1.5,0.0,0.0,0.0,음식료품,23800,22550,-0.052521008403361345,"17,18년"
128,대상홀딩스,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,기타금융,9860,7240,-0.2657200811359026,"17,18년"
129,대성산업,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,유통업,3335,3760,0.12743628185907047,"17,18년"
130,대성에너지,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,전기가스업,6220,5410,-0.1302250803858521,"17,18년"
131,대성홀딩스,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,서비스업,8460,6220,-0.2647754137115839,"17,18년"
132,대신증권,4.0,1.5,1.5,,3.0,1.5,,1.5,0.0,증권,13500,11050,-0.1814814814814815,"17,18년"
133,대양금속,1.0,1.5,3.0,2.0,1.5,3.0,1.0,0.0,0.0,철강금속,3715,4240,0.14131897711978467,"17,18년"
134,대영포장,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,종이목재,875,872,-0.0034285714285714284,"17,18년"
135,대우건설,3.0,4.0,4.0,3.0,5.0,4.0,0.0,1.0,0.0,건설업,7350,4525,-0.3843537414965986,"17,18년"
136,대우부품,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,운수장비,2060,1465,-0.28883495145631066,"17,18년"
137,대우조선해양,1.0,1.5,3.0,3.0,1.5,3.0,2.0,0.0,0.0,운수장비,18350,29250,0.5940054495912807,"17,18년"
138,대웅,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,의약품,15550,13900,-0.10610932475884244,"17,18년"
139,대웅제약,1.0,3.0,1.5,1.0,3.0,1.5,0.0,0.0,0.0,의약품,113500,141000,0.2422907488986784,"17,18년"
140,대원강업,2.0,1.5,3.0,2.0,3.0,3.0,0.0,1.5,0.0,운수장비,4080,3230,-0.20833333333333334,"17,18년"
141,대원전선,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,전기전자,1210,1355,0.11983471074380166,"17,18년"
142,대원제약,3.0,3.0,1.5,3.0,3.0,1.5,0.0,0.0,0.0,의약품,17850,16150,-0.09523809523809523,"17,18년"
143,대원화성,2.0,1.5,3.0,1.0,1.5,3.0,-1.0,0.0,0.0,화학,2350,1435,-0.3893617021276596,"17,18년"
144,대유에이텍,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,운수장비,1145,811,-0.29170305676855895,"17,18년"
145,대유플러스,2.0,1.5,3.0,1.0,1.5,1.5,-1.0,0.0,-1.5,전기전자,732,788,0.07650273224043716,"17,18년"
146,대창,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,철강금속,1020,895,-0.12254901960784313,"17,18년"
147,대창단조,1.0,1.5,3.0,2.0,1.5,3.0,1.0,0.0,0.0,운수장비,61500,38950,-0.36666666666666664,"17,18년"
148,대한방직,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,섬유의복,88000,11550,-0.86875,"17,18년"
149,대한유화,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,화학,250000,156000,-0.376,"17,18년"
150,대한전선,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,전기전자,1270,1035,-0.18503937007874016,"17,18년"
151,대한제강,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,철강금속,11050,5150,-0.5339366515837104,"17,18년"
152,대한제당,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,음식료품,26000,18900,-0.27307692307692305,"17,18년"
153,대한제분,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,음식료품,169500,170000,0.0029498525073746312,"17,18년"
154,대한항공,3.0,3.0,4.0,2.0,1.5,3.0,-1.0,-1.5,-1.0,운수창고업,31650,27450,-0.13270142180094788,"17,18년"
155,대한해운,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,운수창고업,32750,21450,-0.3450381679389313,"17,18년"
156,대한화섬,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,114000,105000,-0.07894736842105263,"17,18년"
157,대현,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,섬유의복,2845,1900,-0.3321616871704745,"17,18년"
158,대호에이엘,2.0,1.5,3.0,1.0,1.5,3.0,-1.0,0.0,0.0,철강금속,1320,5420,3.106060606060606,"17,18년"
159,더존비즈온,2.0,3.0,1.5,2.0,1.5,1.5,0.0,-1.5,0.0,서비스업,32000,43350,0.3546875,"17,18년"
160,덕성,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,화학,3980,2770,-0.30402010050251255,"17,18년"
161,덕양산업,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,운수장비,1810,1120,-0.3812154696132597,"17,18년"
162,도화엔지니어링,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,서비스업,5050,6140,0.21584158415841584,"17,18년"
163,동국제강,1.0,3.0,3.0,2.0,1.5,3.0,1.0,-1.5,0.0,철강금속,10850,7070,-0.34838709677419355,"17,18년"
164,동남합성,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,화학,60300,60700,0.006633499170812604,"17,18년"
165,동방,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,운수창고업,1765,1375,-0.22096317280453256,"17,18년"
166,동방아그로,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,화학,7000,6400,-0.08571428571428572,"17,18년"
167,동서,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,유통업,27500,18650,-0.32181818181818184,"17,18년"
168,동성제약,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,의약품,3850,20700,4.376623376623376,"17,18년"
169,동아쏘시오홀딩스,1.0,1.5,1.5,1.0,3.0,1.5,0.0,1.5,0.0,기타금융,122000,88900,-0.2713114754098361,"17,18년"
170,동아에스티,2.0,1.5,1.5,2.0,4.0,1.5,0.0,2.5,0.0,의약품,89400,83400,-0.06711409395973154,"17,18년"
171,동아지질,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,건설업,13050,13150,0.007662835249042145,"17,18년"
172,동양,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,비금속광물,1950,1590,-0.18461538461538463,"17,18년"
173,동양고속,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,운수창고업,37000,26600,-0.2810810810810811,"17,18년"
174,동양생명,3.0,1.5,1.5,,3.0,1.5,,1.5,0.0,보험,8860,5650,-0.3623024830699774,"17,18년"
175,동양철관,1.0,1.5,1.5,,1.5,1.5,,0.0,0.0,철강금속,1175,1595,0.3574468085106383,"17,18년"
176,동원F&B,1.0,4.0,3.0,,1.5,1.5,,-2.5,-1.5,음식료품,203500,264000,0.2972972972972973,"17,18년"
177,동원금속,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,운수장비,3365,848,-0.7479940564635958,"17,18년"
178,동원산업,2.0,4.0,1.5,1.0,1.5,1.5,-1.0,-2.5,0.0,기타금융,285500,241500,-0.15411558669001751,"17,18년"
179,동원수산,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,"농업, 임업 및 어업",8920,8990,0.007847533632286996,"17,18년"
180,동원시스템즈,1.0,4.0,3.0,1.0,3.0,1.5,0.0,-1.0,-1.5,화학,48400,26600,-0.45041322314049587,"17,18년"
181,동일고무벨트,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,화학,9680,6300,-0.34917355371900827,"17,18년"
182,동일산업,2.0,1.5,3.0,1.0,1.5,3.0,-1.0,0.0,0.0,철강금속,63500,60000,-0.05511811023622047,"17,18년"
183,동일제강,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,철강금속,3710,2855,-0.23045822102425875,"17,18년"
184,동화약품,2.0,3.0,1.5,2.0,3.0,1.5,0.0,0.0,0.0,의약품,8840,9050,0.023755656108597284,"17,18년"
185,두산,4.0,5.0,4.0,4.0,5.0,5.0,0.0,0.0,1.0,기타금융,134000,119500,-0.10820895522388059,"17,18년"
186,두산밥캣,4.0,1.5,1.5,4.0,1.5,1.5,0.0,0.0,0.0,기계,36250,35200,-0.028965517241379312,"17,18년"
187,두올,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수장비,4860,2770,-0.43004115226337447,"17,18년"
188,디씨엠,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,철강금속,12700,12000,-0.05511811023622047,"17,18년"
189,디아이,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,의료정밀,5720,3480,-0.3916083916083916,"17,18년"
190,디아이씨,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,운수장비,9450,5650,-0.4021164021164021,"17,18년"
191,디와이,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기타금융,7630,5300,-0.3053735255570118,"17,18년"
192,디와이파워,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기계,23800,11600,-0.5126050420168067,"17,18년"
193,락앤락,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,화학,21650,15450,-0.2863741339491917,"17,18년"
194,롯데관광개발,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,서비스업,13550,11600,-0.14391143911439114,"17,18년"
195,롯데손해보험,4.0,4.0,1.5,4.0,5.0,1.5,0.0,1.0,0.0,보험,3305,2475,-0.25113464447806355,"17,18년"
