,종목명,2012_E,2012_S,2012_G,2013_E,2013_S,2013_G,Diff_E,Diff_S,Diff_G,업종명,2012_종가,2013_종가,등락률,연도
15,GS건설,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,건설업,61400,35800,-0.4169381107491857,"12,13년"
16,GS글로벌,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,유통업,13800,9680,-0.2985507246376812,"12,13년"
17,JW중외제약,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,의약품,14000,15400,0.1,"12,13년"
18,JW홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기타금융,2410,2680,0.11203319502074689,"12,13년"
19,KB금융,5.0,5.0,4.0,5.0,5.0,5.0,0.0,0.0,1.0,기타금융,37100,42000,0.1320754716981132,"12,13년"
20,KC그린홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기타금융,2935,10450,2.5604770017035774,"12,13년"
21,KC코트렐,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기계,14000,11250,-0.19642857142857142,"12,13년"
22,KEC,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,전기전자,542,1000,0.8450184501845018,"12,13년"
23,KG케미칼,1.0,1.5,1.5,,1.5,1.5,,0.0,0.0,화학,11550,17500,0.5151515151515151,"12,13년"
24,KISCO홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,철강금속,37400,41800,0.11764705882352941,"12,13년"
25,KPX케미칼,2.0,1.5,3.0,3.0,1.5,1.5,1.0,0.0,-1.5,화학,50200,69500,0.3844621513944223,"12,13년"
26,KPX홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,40400,48050,0.18935643564356436,"12,13년"
27,KSS해운,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수창고업,7000,10250,0.4642857142857143,"12,13년"
28,KTcs,2.0,1.5,,2.0,1.5,1.5,0.0,0.0,,서비스업,2170,3100,0.42857142857142855,"12,13년"
29,LG,2.0,1.5,1.5,4.0,3.0,1.5,2.0,1.5,0.0,기타금융,66600,62700,-0.05855855855855856,"12,13년"
30,LG디스플레이,3.0,3.0,3.0,3.0,4.0,3.0,0.0,1.0,0.0,전기전자,32400,24950,-0.22993827160493827,"12,13년"
31,LG생활건강,3.0,5.0,4.0,3.0,5.0,4.0,0.0,0.0,0.0,화학,641000,551000,-0.14040561622464898,"12,13년"
32,LG유플러스,3.0,3.0,1.5,4.0,1.5,1.5,1.0,-1.5,0.0,통신업,6970,12150,0.7431850789096126,"12,13년"
33,LG이노텍,3.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,전기전자,75300,85700,0.13811420982735723,"12,13년"
34,LG전자,3.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,전기전자,75900,68000,-0.10408432147562582,"12,13년"
35,LG화학,3.0,4.0,4.0,4.0,4.0,3.0,1.0,0.0,-1.0,화학,306000,299500,-0.021241830065359478,"12,13년"
36,LS,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,기타금융,89200,79300,-0.1109865470852018,"12,13년"
37,LS네트웍스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,유통업,4320,4820,0.11574074074074074,"12,13년"
38,MH에탄올,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,음식료품,3025,3060,0.011570247933884297,"12,13년"
39,NICE,2.0,1.5,,2.0,1.5,1.5,0.0,0.0,,서비스업,57900,12950,-0.7763385146804835,"12,13년"
40,NI스틸,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,철강금속,1610,1805,0.12111801242236025,"12,13년"
41,OCI,3.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,화학,154000,192000,0.24675324675324675,"12,13년"
42,S-Oil,4.0,4.0,5.0,4.0,5.0,5.0,0.0,1.0,0.0,화학,99900,77500,-0.22422422422422422,"12,13년"
43,SBS,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,서비스업,40700,40050,-0.01597051597051597,"12,13년"
44,SG세계물산,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,유통업,649,700,0.07858243451463791,"12,13년"
45,SH에너지화학,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,화학,913,886,-0.029572836801752465,"12,13년"
46,SIMPAC,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,철강금속,7500,6310,-0.15866666666666668,"12,13년"
47,SK,3.0,4.0,4.0,2.0,3.0,1.5,-1.0,-1.0,-2.5,기타금융,152000,192500,0.26644736842105265,"12,13년"
48,SKC,4.0,4.0,4.0,3.0,4.0,4.0,-1.0,0.0,0.0,화학,44600,32200,-0.27802690582959644,"12,13년"
49,SK가스,1.0,3.0,1.5,3.0,3.0,1.5,2.0,0.0,0.0,유통업,79000,74900,-0.05189873417721519,"12,13년"
50,SK네트웍스,4.0,4.0,1.5,4.0,3.0,1.5,0.0,-1.0,0.0,유통업,9550,6660,-0.30261780104712044,"12,13년"
51,SK이노베이션,4.0,3.0,4.0,2.0,4.0,4.0,-2.0,1.0,0.0,화학,160500,149000,-0.07165109034267912,"12,13년"
52,SK증권,4.0,4.0,1.5,3.0,3.0,1.5,-1.0,-1.0,0.0,증권,1160,803,-0.30775862068965515,"12,13년"
53,SK텔레콤,3.0,4.0,5.0,3.0,4.0,4.0,0.0,0.0,-1.0,통신업,153500,227000,0.4788273615635179,"12,13년"
54,SK하이닉스,5.0,5.0,5.0,3.0,5.0,4.0,-2.0,0.0,-1.0,전기전자,24850,31950,0.2857142857142857,"12,13년"
55,STX,2.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,유통업,8000,1785,-0.776875,"12,13년"
56,STX엔진,2.0,4.0,4.0,2.0,3.0,3.0,0.0,-1.0,-1.0,기계,8000,5240,-0.345,"12,13년"
57,WISCOM,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,화학,4325,4915,0.13641618497109825,"12,13년"
58,가온전선,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,전기전자,21650,19550,-0.09699769053117784,"12,13년"
59,강원랜드,3.0,4.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,서비스업,25400,29150,0.14763779527559054,"12,13년"
60,경농,2.0,1.5,3.0,1.0,1.5,3.0,-1.0,0.0,0.0,화학,3370,3905,0.15875370919881307,"12,13년"
61,경동나비엔,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,전기전자,11450,18150,0.5851528384279476,"12,13년"
62,경방,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,유통업,101500,115500,0.13793103448275862,"12,13년"
63,경인양행,2.0,1.5,3.0,2.0,1.5,1.5,0.0,0.0,-1.5,화학,2745,4310,0.5701275045537341,"12,13년"
64,경인전자,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,전기전자,13700,15600,0.1386861313868613,"12,13년"
65,계양전기,2.0,3.0,1.5,2.0,3.0,1.5,0.0,0.0,0.0,기계,2480,3270,0.3185483870967742,"12,13년"
66,고려산업,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,음식료품,4700,1130,-0.7595744680851064,"12,13년"
67,고려아연,3.0,1.5,3.0,2.0,1.5,3.0,-1.0,0.0,0.0,철강금속,448000,310000,-0.3080357142857143,"12,13년"
68,고려제강,1.0,1.5,1.5,1.0,1.5,3.0,0.0,0.0,1.5,철강금속,31650,36950,0.1674565560821485,"12,13년"
69,광동제약,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,의약품,5260,7290,0.38593155893536124,"12,13년"
70,광명전기,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,전기전자,2390,2350,-0.016736401673640166,"12,13년"
71,광전자,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,전기전자,2125,2455,0.15529411764705883,"12,13년"
72,광주신세계,2.0,3.0,1.5,2.0,3.0,1.5,0.0,0.0,0.0,유통업,236000,262000,0.11016949152542373,"12,13년"
73,교보증권,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,증권,4610,4555,-0.01193058568329718,"12,13년"
74,국도화학,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,화학,42700,50600,0.18501170960187355,"12,13년"
75,국동,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,유통업,1460,1605,0.09931506849315068,"12,13년"
76,국보,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,운수창고업,14100,11800,-0.16312056737588654,"12,13년"
77,국제약품,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,의약품,2810,2120,-0.24555160142348753,"12,13년"
78,극동유화,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,22300,23700,0.06278026905829596,"12,13년"
79,금강공업,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,철강금속,10650,14600,0.37089201877934275,"12,13년"
80,금비,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,비금속광물,31000,29250,-0.056451612903225805,"12,13년"
81,금양,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,1035,1105,0.06763285024154589,"12,13년"
82,금호전기,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,전기전자,27500,26250,-0.045454545454545456,"12,13년"
83,금호타이어,1.0,1.5,3.0,2.0,1.5,3.0,1.0,0.0,0.0,화학,13150,12400,-0.057034220532319393,"12,13년"
84,기신정기,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,기계,5970,8000,0.34003350083752093,"12,13년"
85,기업은행,3.0,3.0,1.5,3.0,3.0,3.0,0.0,0.0,1.5,은행,12000,12250,0.020833333333333332,"12,13년"
86,깨끗한나라,1.0,1.5,3.0,2.0,1.5,3.0,1.0,0.0,0.0,종이목재,4230,5190,0.22695035460992907,"12,13년"
87,남선알미늄,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,철강금속,495,686,0.38585858585858585,"12,13년"
88,남성,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,유통업,7400,7830,0.05810810810810811,"12,13년"
89,남양유업,2.0,1.5,1.5,2.0,1.5,3.0,0.0,0.0,1.5,음식료품,945000,867000,-0.08253968253968254,"12,13년"
90,남해화학,1.0,1.5,3.0,1.0,1.5,3.0,0.0,0.0,0.0,화학,9880,7250,-0.26619433198380565,"12,13년"
91,넥센,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,84500,74600,-0.11715976331360947,"12,13년"
92,넥센타이어,1.0,1.5,3.0,2.0,1.5,3.0,1.0,0.0,0.0,화학,17050,15900,-0.06744868035190615,"12,13년"
93,노루페인트,2.0,1.5,3.0,1.0,1.5,3.0,-1.0,0.0,0.0,화학,4980,5400,0.08433734939759036,"12,13년"
94,노루홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기타금융,8260,19500,1.360774818401937,"12,13년"
95,녹십자,2.0,1.5,3.0,1.0,1.5,1.5,-1.0,0.0,-1.5,의약품,158000,131000,-0.17088607594936708,"12,13년"
96,녹십자홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,서비스업,17000,13200,-0.2235294117647059,"12,13년"
97,농심,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,음식료품,258000,257000,-0.003875968992248062,"12,13년"
98,농심홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기타금융,62000,76100,0.22741935483870968,"12,13년"
99,다우기술,1.0,1.5,,1.0,1.5,1.5,0.0,0.0,,서비스업,15500,14550,-0.06129032258064516,"12,13년"
100,대교,3.0,1.5,1.5,4.0,1.5,1.5,1.0,0.0,0.0,서비스업,6020,6710,0.11461794019933555,"12,13년"
101,대구백화점,2.0,3.0,1.5,2.0,1.5,1.5,0.0,-1.5,0.0,유통업,13600,16400,0.20588235294117646,"12,13년"
102,대덕전자,2.0,1.5,1.5,2.0,3.0,3.0,0.0,1.5,1.5,전기전자,9230,9350,0.013001083423618635,"12,13년"
103,대동전자,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,전기전자,2210,3200,0.4479638009049774,"12,13년"
104,대림통상,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,기계,4155,4025,-0.031287605294825514,"12,13년"
105,대상,1.0,3.0,1.5,1.0,1.5,3.0,0.0,-1.5,1.5,음식료품,26450,34700,0.31190926275992437,"12,13년"
106,대상홀딩스,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,기타금융,5890,7470,0.26825127334465193,"12,13년"
107,대성산업,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,유통업,18050,4300,-0.7617728531855956,"12,13년"
108,대성에너지,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,전기가스업,5610,5710,0.017825311942959002,"12,13년"
109,대성홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,서비스업,6960,8600,0.23563218390804597,"12,13년"
110,대신증권,4.0,1.5,1.5,4.0,1.5,1.5,0.0,0.0,0.0,증권,8690,8850,0.018411967779056387,"12,13년"
111,대양금속,1.0,1.5,1.5,,1.5,1.5,,0.0,0.0,철강금속,187,1120,4.989304812834225,"12,13년"
112,대영포장,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,종이목재,930,852,-0.08387096774193549,"12,13년"
113,대우건설,3.0,1.5,1.5,3.0,4.0,4.0,0.0,2.5,2.5,건설업,9280,8590,-0.07435344827586207,"12,13년"
114,대우부품,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,운수장비,807,1100,0.3630731102850062,"12,13년"
115,대우조선해양,3.0,1.5,3.0,3.0,3.0,3.0,0.0,1.5,0.0,운수장비,23400,33450,0.42948717948717946,"12,13년"
116,대웅,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,의약품,20900,37350,0.7870813397129187,"12,13년"
117,대웅제약,2.0,3.0,3.0,2.0,1.5,1.5,0.0,-1.5,-1.5,의약품,48100,83600,0.738045738045738,"12,13년"
118,대원강업,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수장비,7610,7510,-0.013140604467805518,"12,13년"
119,대원전선,2.0,,1.5,1.0,1.5,1.5,-1.0,,0.0,전기전자,859,778,-0.09429569266589057,"12,13년"
120,대원제약,2.0,3.0,1.5,2.0,1.5,1.5,0.0,-1.5,0.0,의약품,10850,10550,-0.027649769585253458,"12,13년"
121,대원화성,2.0,1.5,3.0,1.0,1.5,1.5,-1.0,0.0,-1.5,화학,927,1505,0.6235167206040992,"12,13년"
122,대유에이텍,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,운수장비,1725,1130,-0.34492753623188405,"12,13년"
123,대창,2.0,1.5,3.0,1.0,1.5,3.0,-1.0,0.0,0.0,철강금속,1250,1060,-0.152,"12,13년"
124,대창단조,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,운수장비,47200,48300,0.023305084745762712,"12,13년"
125,대한방직,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,섬유의복,21900,20450,-0.06621004566210045,"12,13년"
126,대한유화,2.0,1.5,3.0,1.0,1.5,1.5,-1.0,0.0,-1.5,화학,49750,74500,0.49748743718592964,"12,13년"
127,대한전선,2.0,1.5,3.0,1.0,1.5,3.0,-1.0,0.0,0.0,전기전자,1615,2050,0.2693498452012384,"12,13년"
128,대한제강,2.0,3.0,3.0,2.0,1.5,3.0,0.0,-1.5,0.0,철강금속,9080,6590,-0.27422907488986786,"12,13년"
129,대한제당,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,음식료품,26450,28000,0.05860113421550094,"12,13년"
130,대한제분,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,음식료품,125000,143000,0.144,"12,13년"
131,대한항공,2.0,4.0,5.0,3.0,4.0,4.0,1.0,0.0,-1.0,운수창고업,48950,34050,-0.30439223697650664,"12,13년"
132,대한화섬,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,화학,64300,59700,-0.07153965785381027,"12,13년"
133,대현,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,섬유의복,1210,2410,0.9917355371900827,"12,13년"
134,대호에이엘,1.0,1.5,3.0,1.0,1.5,1.5,0.0,0.0,-1.5,철강금속,2460,3040,0.23577235772357724,"12,13년"
135,더존비즈온,1.0,1.5,,1.0,1.5,1.5,0.0,0.0,,서비스업,11000,9960,-0.09454545454545454,"12,13년"
136,덕성,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,3000,3235,0.07833333333333334,"12,13년"
137,덕양산업,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,운수장비,16200,20000,0.2345679012345679,"12,13년"
138,도화엔지니어링,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,서비스업,9790,5200,-0.46884576098059244,"12,13년"
139,동국제강,3.0,1.5,3.0,3.0,1.5,3.0,0.0,0.0,0.0,철강금속,14000,14850,0.060714285714285714,"12,13년"
140,동남합성,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,화학,35000,33950,-0.03,"12,13년"
141,동방,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,운수창고업,3950,2570,-0.3493670886075949,"12,13년"
142,동방아그로,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,6430,6400,-0.004665629860031105,"12,13년"
143,동부건설,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,건설업,3400,3340,-0.01764705882352941,"12,13년"
144,동성제약,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,의약품,4790,4290,-0.10438413361169102,"12,13년"
145,동아지질,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,건설업,9060,8730,-0.03642384105960265,"12,13년"
146,동양,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,비금속광물,809,462,-0.4289245982694685,"12,13년"
147,동양고속,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수창고업,22300,24050,0.07847533632286996,"12,13년"
148,동양생명,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,보험,11800,11250,-0.046610169491525424,"12,13년"
149,동양철관,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,철강금속,1715,1930,0.12536443148688048,"12,13년"
150,동원F&B,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,음식료품,70500,108500,0.5390070921985816,"12,13년"
151,동원금속,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,운수장비,1770,1765,-0.002824858757062147,"12,13년"
152,동원산업,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기타금융,285000,284000,-0.0035087719298245615,"12,13년"
153,동원수산,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,"농업, 임업 및 어업",14000,14900,0.06428571428571428,"12,13년"
154,동원시스템즈,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,화학,1040,7000,5.730769230769231,"12,13년"
155,동일산업,2.0,,3.0,2.0,1.5,1.5,0.0,,-1.5,철강금속,48550,52700,0.0854788877445932,"12,13년"
156,동화약품,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,의약품,6500,5570,-0.14307692307692307,"12,13년"
157,두산,5.0,5.0,5.0,5.0,4.0,5.0,0.0,-1.0,0.0,기타금융,126000,142000,0.12698412698412698,"12,13년"
158,디씨엠,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,철강금속,10500,11650,0.10952380952380952,"12,13년"
159,디아이,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,의료정밀,8120,10000,0.2315270935960591,"12,13년"
160,디아이씨,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수장비,4205,4865,0.15695600475624258,"12,13년"
161,락앤락,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,화학,20750,27650,0.3325301204819277,"12,13년"
162,롯데손해보험,4.0,4.0,1.5,3.0,3.0,1.5,-1.0,-1.0,0.0,보험,3995,3005,-0.24780976220275344,"12,13년"
163,롯데쇼핑,4.0,5.0,4.0,3.0,3.0,4.0,-1.0,-2.0,0.0,유통업,337500,402500,0.1925925925925926,"12,13년"
164,마니커,1.0,1.5,1.5,,1.5,1.5,,0.0,0.0,음식료품,679,699,0.029455081001472753,"12,13년"
165,만호제강,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,철강금속,14700,15200,0.034013605442176874,"12,13년"
166,명문제약,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,의약품,3420,2485,-0.2733918128654971,"12,13년"
167,모나리자,1.0,1.5,1.5,1.0,1.5,3.0,0.0,0.0,1.5,종이목재,4200,2645,-0.37023809523809526,"12,13년"
168,모나미,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,유통업,4790,2250,-0.5302713987473904,"12,13년"
169,모토닉,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수장비,12350,9530,-0.22834008097165992,"12,13년"
170,무림P&P,2.0,1.5,1.5,2.0,1.5,3.0,0.0,0.0,1.5,종이목재,3560,6250,0.7556179775280899,"12,13년"
171,무림페이퍼,2.0,1.5,3.0,1.0,1.5,3.0,-1.0,0.0,0.0,종이목재,2495,2395,-0.04008016032064128,"12,13년"
172,무학,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,음식료품,13450,19200,0.4275092936802974,"12,13년"
173,문배철강,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,철강금속,1675,1860,0.11044776119402985,"12,13년"
174,미래산업,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,의료정밀,529,358,-0.32325141776937616,"12,13년"
175,미래에셋증권,3.0,3.0,1.5,3.0,3.0,1.5,0.0,0.0,0.0,증권,29600,35800,0.20945945945945946,"12,13년"
176,미원상사,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,133000,192000,0.44360902255639095,"12,13년"
177,방림,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,섬유의복,11600,11500,-0.008620689655172414,"12,13년"
178,백광산업,2.0,1.5,3.0,1.0,1.5,3.0,-1.0,0.0,0.0,화학,4235,3760,-0.11216056670602124,"12,13년"
179,백산,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,3900,5900,0.5128205128205128,"12,13년"
180,벽산,1.0,1.5,3.0,1.0,1.5,1.5,0.0,0.0,-1.5,비금속광물,2070,2590,0.25120772946859904,"12,13년"
181,보락,2.0,1.5,3.0,2.0,1.5,1.5,0.0,0.0,-1.5,화학,3285,2800,-0.1476407914764079,"12,13년"
182,보해양조,1.0,1.5,3.0,,1.5,1.5,,0.0,-1.5,음식료품,810,733,-0.09506172839506173,"12,13년"
183,부광약품,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,의약품,16650,14450,-0.13213213213213212,"12,13년"
184,부국증권,2.0,1.5,,2.0,1.5,1.5,0.0,0.0,,증권,17550,14100,-0.19658119658119658,"12,13년"
185,부국철강,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,철강금속,2030,2075,0.022167487684729065,"12,13년"
186,부산산업,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,비금속광물,17100,17350,0.014619883040935672,"12,13년"
187,부산주공,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수장비,1700,1405,-0.17352941176470588,"12,13년"
188,비상교육,2.0,1.5,,2.0,1.5,1.5,0.0,0.0,,서비스업,13000,12400,-0.046153846153846156,"12,13년"
189,빙그레,2.0,3.0,1.5,2.0,3.0,1.5,0.0,0.0,0.0,음식료품,118500,89500,-0.24472573839662448,"12,13년"
190,사조산업,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,"농업, 임업 및 어업",56300,29550,-0.47513321492007105,"12,13년"
191,사조오양,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,음식료품,13700,7450,-0.4562043795620438,"12,13년"
192,삼부토건,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,건설업,4035,5260,0.30359355638166047,"12,13년"
193,삼성SDI,3.0,4.0,5.0,2.0,4.0,5.0,-1.0,0.0,0.0,전기전자,137000,177000,0.291970802919708,"12,13년"
194,삼성공조,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수장비,7430,8240,0.10901749663526245,"12,13년"
195,삼성물산,3.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,유통업,59300,63000,0.06239460370994941,"12,13년"
196,삼성생명,3.0,1.5,1.5,4.0,5.0,4.0,1.0,3.5,2.5,보험,94000,104500,0.11170212765957446,"12,13년"
