회사명,거래소코드,회계년도,[공통]자산(*)(IFRS),[공통]   배당금(*)(IFRS),[공통]부채비율(IFRS),[공통]자기자본구성비율(IFRS),[공통]매출액증가율(IFRS),[공통]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[공통]PBR(최고)(IFRS),[공통]PBR(최저)(IFRS),[공통]매출액(요약)
(주)케이에스에스해운,044450,2020/12,1067779601,6737738,297.92,25.13,-2.27,71986545,1.07,0.47,225806
(주)케이에이치필룩스,033180,2020/12,342896353,0,37.48,72.74,-21.12,6737448,3.08,1.03,68068
(주)케이이씨,092220,2020/12,393883598,0,141.2,41.46,-0.84,12758202,2.53,0.34,190463
(주)케이티,030200,2020/12,28027926000,326487000,112.28,47.11,-1.79,4416062000,0.62,0.4,17879281
(주)케이티스카이라이프,053210,2020/12,890621527,16647174,21.78,82.11,0.32,137930690,0.76,0.33,660404
(주)케이티씨에스,058850,2020/12,282057323,3245530,83.09,54.62,-4.19,43231118,0.77,0.34,512073
(주)케이티아이에스,058860,2020/12,294288885,2652962,75.8,56.88,0.58,22365938,0.64,0.26,453639
(주)케이티앤지,033780,2020/12,9879543643,595584000,22.67,81.52,16.75,1186128383,1.82,1.17,3435384
(주)코리아써키트,007810,2020/12,469970202,0,36.21,73.41,21.09,52858132,1.45,0.4,562977
(주)코아스,071950,2020/12,72396767,0,203.53,32.95,-12.54,2610795,2.01,0.96,97587
(주)코오롱,002020,2020/12,1166147749,6905228,124.37,44.57,-10.69,8072403,0.79,0.24,54000
(주)콘텐트리중앙,036420,2020/12,621795897,0,37.39,72.78,-60.93,24738444,1.57,0.72,28670
(주)콤텍시스템,031820,2020/12,156303141,0,63.07,61.32,-19.15,28379287,1.44,0.53,193098
(주)큐로,015590,2020/12,197708845,0,84.14,54.31,-15.07,18029029,2.15,0.77,124945
(주)크라운제과,264900,2020/12,327040458,3198823,114.21,46.68,-1.31,34494696,0.92,0.44,381539
(주)크라운해태홀딩스,005740,2020/12,356238972,1498189,20.04,83.3,-1.85,6551008,0.66,0.26,16804
(주)크래프톤,259960,2020/12,1648710972,0,37.3,72.83,688.58,15952170,0,0,95437
(주)키다리스튜디오,020120,2020/12,47997681,0,55.01,64.51,60.55,4166669,6.21,1.18,40441
(주)태경비케이,014580,2020/12,194965544,2758310,54.93,64.54,-18.21,14773901,1.3,0.49,118286
(주)태영건설,009410,2020/12,2682875573,13068646,278.92,26.39,-1.27,340217886,2.14,0.79,2148138
(주)테이팩스,055490,2020/12,99433884,2358825,72.77,57.88,5.45,15052998,3.43,0.88,117719
(주)토니모리,214420,2020/12,193634592,0,94.06,51.53,-39.32,-5171453,2.65,1.13,97691
(주)티비에이치글로벌,084870,2020/12,139428591,0,78.54,56.01,-17.86,17250274,0.79,0.25,173140
(주)티에이치엔,019180,2020/12,260623933,540000,181.49,35.53,-12.16,5131657,0.89,0.3,313393
(주)티와이홀딩스,363280,2020/12,551539396,0,,,,-1723169,,,0
(주)티웨이항공,091810,2020/12,703437502,0,517.6,16.19,-66.78,-63787612,2.43,0.83,269273
(주)티웨이홀딩스,004870,2020/12,85450820,0,97.65,50.59,8.62,-1642278,3.25,1.1,7691
(주)팜스코,036580,2020/12,781015121,3501884,146.08,40.64,21.18,24083021,0.95,0.29,1162303
(주)퍼시스,016800,2020/12,498942807,9179991,8.25,92.38,-5.87,41294667,0.81,0.62,286853
(주)포스코인터내셔널,047050,2020/12,7205950900,86362424,138.47,41.93,-15.47,876520397,1.3,0.56,19224845
(주)포스코퓨처엠,003670,2020/12,1994121915,18296466,107.5,48.19,6.25,28447254,7.36,2.21,1524146
(주)풀무원,017810,2020/12,649922349,5201625,28.64,77.73,37.37,25260894,1.93,0.61,108572
(주)풍산,103140,2020/12,2285966963,16808000,58.27,63.18,3.39,67454593,0.59,0.27,1944437
(주)풍산홀딩스,005810,2020/12,477419490,7790334,11.63,89.58,-11.14,7516462,0.65,0.37,90502
(주)플레이그램,009810,2020/12,70991327,0,10.24,90.72,223.23,4826508,1.49,0.4,28363
(주)하나금융지주,086790,2020/12,22431656000,393611000,33.75,74.77,-61.2,338769000,0.69,0.34,524922
(주)하나투어,039130,2020/12,347310022,0,118.05,45.86,-84.03,-84413845,6.98,2.98,73947
(주)하이브,352820,2020/12,1712946387,0,42.29,70.28,8.81,76085853,0.51,0.21,453370
(주)하이스틸,071090,2020/12,239502651,199915,89.38,52.81,-26.61,3883754,0.34,0.16,156632
(주)하이트론씨스템즈,019490,2020/12,61361479,0,327.34,23.4,-26.95,-10038391,1.92,0.55,27273
(주)한국전자홀딩스,006200,2020/12,116974581,0,3.19,96.9,-6.95,921259,0.48,0.15,4884
(주)한국종합기술,023350,2020/12,332119487,1040391,141.52,41.4,31.65,33984174,0.42,0.22,288230
(주)한국카본,017960,2020/12,484832736,7743990,21.89,82.04,49.94,69274835,1.62,0.45,409524
(주)한국토지신탁,034830,2020/12,1377411074,20523819,68.55,59.33,-12.71,349554819,0.71,0.46,209113
(주)한국특강,007280,2020/12,352334775,0,247.5,28.78,6.23,38083080,0.82,0.25,415314
(주)한국화장품제조,003350,2020/12,77657828,0,75.42,57.01,-18.96,-6736993,5.2,2.09,61990
(주)한농화성,011500,2020/12,171371035,2752924,30.97,76.35,1.74,22111411,1.29,0.37,208255
(주)한독,002390,2020/12,796138579,4129060,111.07,47.38,6.61,24257122,1.8,0.63,497228
(주)한미글로벌건축사사무소,053690,2020/12,145417339,2826465,40.23,71.31,14.36,14739394,1.31,0.52,116374
(주)한샘,009240,2020/12,1051457043,22437251,79.88,55.59,7.37,192960701,5.27,1.96,1723927
(주)한섬,020000,2020/12,1436575223,9886317,27.53,78.42,20.13,151983168,0.94,0.39,1194780
(주)한솔케미칼,014680,2020/12,797304139,19958967,60.62,62.26,13.84,133438529,4.77,1.53,457471
(주)한솔홈데코,025750,2020/12,281969329,0,78.59,55.99,-3.35,16240201,1.37,0.27,248116
(주)한익스프레스,014130,2020/12,293013744,0,358.78,21.8,6.59,20934272,1.94,0.58,585162
(주)한진,002320,2020/12,2734601101,8968576,125.44,44.36,6.43,134165864,0.61,0.26,1928150
(주)한진중공업홀딩스,003480,2020/12,364564000,0,25.64,79.59,27.63,3590000,0.53,0.23,10891
(주)한진칼,180640,2020/12,3021178322,0,50.27,66.55,-35.97,23093946,3.3,1.11,41686
(주)한창,005110,2020/12,50222653,0,143.24,41.11,-6.39,-1592919,6.26,1.71,5850
(주)한창제지,009460,2020/12,181081554,1193350,91.2,52.3,-5.47,20755026,2.93,1.05,171478
(주)한컴라이프케어,372910,2020/12,143264694,0,510.4,16.38,104.29,-3279792,0,0,136299
(주)한화,000880,2020/12,7362795242,65442577,110.82,47.43,-9.75,355615006,1.01,0.35,4000775
(주)현대리바트,079430,2020/12,794871082,4022840,65.88,60.28,11.96,105199857,1,0.25,1362609
(주)현대미포조선,010620,2020/12,3553619018,0,52.96,65.38,-7.29,234829699,0.92,0.35,2780781
(주)현대백화점,069960,2020/12,6435678005,22089186,65.46,60.44,-10.12,261738099,0.56,0.32,1245063
(주)현대지에프홀딩스,005440,2020/12,1760240732,18334455,25.85,79.46,-1.96,42789620,0.85,0.34,1512503
(주)현대퓨처넷,126560,2020/12,812935617,8812268,16.61,85.75,-15.82,24335253,0.92,0.38,227078
(주)현대홈쇼핑,057050,2020/12,1851770065,25185050,25.68,79.57,5.3,159083050,0.73,0.35,1084990
(주)형지엘리트,093240,2020/06,88890639,0,38.21,72.35,-3.43,-529051,0.89,0.31,61681
(주)혜인,003010,2020/12,207374036,1289799,102.49,49.39,-16.32,19473272,0.88,0.32,217541
(주)호텔신라,008770,2020/12,2441131787,7607742,260.76,27.72,-38.38,-66256505,7.12,3.89,2814423
(주)화승엔터프라이즈,241590,2020/12,388610384,2724150,10.13,90.8,-51.59,2356391,3.25,1.34,3951
(주)화승인더스트리,006060,2020/12,392360888,10010712,105.39,48.69,-11.38,21470808,4.96,2.06,926399
(주)화승코퍼레이션,013520,2020/12,708620508,1531530,215.85,31.66,-16.09,26251993,0.76,0.34,627827
(주)화신,010690,2020/12,641225072,1646241,100.45,49.89,4.11,-1387546,0.43,0.15,708779
(주)화인베스틸,133820,2020/12,177774671,0,132.94,42.93,-26.82,7423754,1.27,0.38,98647
(주)황금에스티,032560,2020/12,263773509,1399814,28.4,77.88,-4.77,-15371041,0.64,0.24,118011
(주)효성,004800,2020/12,2656659951,99547000,17.14,85.37,-13.81,84414741,0.85,0.48,295491
(주)후성,093370,2020/12,415080176,0,76.54,56.65,-1.65,50207322,5.04,1.83,237240
(주)휠라홀딩스,081660,2020/12,662624271,11095066,62.44,61.56,-99.94,-46139186,8.32,2.92,376
(주)휴니드테크놀러지스,005870,2020/12,250470543,0,109.94,47.63,1.75,35447316,1.8,0.43,198075
(주)휴비스,079980,2020/12,793223206,9873096,85.53,53.9,-13.24,76208662,0.8,0.25,733458
(주)휴스틸,005010,2020/12,568193079,1332550,38.23,72.34,-24.48,27848873,0.19,0.08,343239
AJ네트웍스(주),095570,2020/12,1204137955,9832682,303.47,24.78,15.77,-41627892,0.87,0.31,453555
CS홀딩스(주),000590,2020/12,174454798,573661,4.58,95.62,0.83,1256172,0.66,0.24,3347
DB금융투자(주),016610,2020/12,8163199239,12428667,988.9,9.18,64.53,252858676,0.29,0.14,1434444
DB손해보험(주),005830,2020/12,47124331095,132095632,677.11,12.87,7.47,1221349120,0.66,0.29,17265559
HD현대(주),267250,2020/12,7727859034,261473000,39.67,71.6,-23.69,44728769,1.05,0.5,375932
KG스틸(주),016380,2020/12,2226734064,10008000,132.81,42.95,24.3,82729155,2.26,0.52,2098691
KISCO홀딩스(주),001940,2020/12,568413702,4499849,0.1,99.9,0.58,12205109,0.52,0.26,14277
LG이노텍(주),011070,2020/12,5492250317,16565000,153.34,39.47,15.51,779115753,2.51,0.91,9290257
LS일렉트릭(주),010120,2020/12,2351256992,32258000,72.88,57.85,2.46,280228062,1.93,0.62,1854586
OCI(주),010060,2020/12,3368975278,0,44.32,69.29,-30.83,101203055,0.97,0.27,1221978
SK이노베이션(주),096770,2020/12,17727434534,0,26.33,79.16,26.68,1865061657,1.35,0.38,3808248
SNT다이내믹스(주),003570,2020/12,815235590,3542434,37.16,72.91,-22.99,50289440,0.4,0.25,227823
SNT모티브(주),064960,2020/12,1075806483,12378453,42.31,70.27,-1.42,132736531,1.14,0.48,877370
STX엔진(주),077970,2020/12,799354932,0,206.52,32.62,-3.41,56738978,1.02,0.4,557770
STX중공업(주),071970,2020/12,433002996,0,153.67,39.42,-10.83,14819414,1.12,0.21,226484
가온전선(주),000500,2020/12,498781195,2358629,91.04,52.34,1.88,6056497,0.51,0.17,771379
강남제비스코(주),000860,2020/12,419566307,3250000,22.66,81.53,1.94,29090386,0.47,0.22,259900
경인전자(주),009140,2020/12,53405039,325347,5.53,94.76,101.58,-1637166,1.05,0.46,10514
계룡건설산업(주),013580,2020/12,1539768324,5314678,198.54,33.5,-4.73,197592753,0.54,0.15,1571293
계양전기(주),012200,2020/12,279067178,1197000,50.5,66.45,-0.65,20746481,0.96,0.31,363208
고려산업(주),002140,2020/12,200216838,863500,113.37,46.87,-1.21,-5291764,1.52,0.36,183906
고려아연(주),010130,2020/12,7515657795,265113600,12.81,88.64,8.3,400721274,1.38,0.82,5652149
고려제강(주),002240,2020/12,1357038829,5998000,24,80.65,-11.82,91812232,0.41,0.2,437063
광동제약(주),009290,2020/12,682837372,4108061,48.09,67.53,2.06,14434440,1.54,0.45,764315
광전자(주),017900,2020/12,236784309,0,17.88,84.83,-9.1,3459487,0.86,0.3,144622
교보증권(주),030610,2020/12,9673765911,21516049,664.88,13.07,21.69,-717486294,0.38,0.18,1758939
교촌에프앤비(주),339770,2020/12,198205428,4996508,42.04,70.4,18.03,19718140,6.17,3.01,435824
국도화학(주),007690,2020/12,767575815,6535592,61.21,62.03,-1.92,55696379,0.77,0.41,837636
국제약품(주),002720,2020/12,144011810,0,107.43,48.21,16.38,4832974,4.7,1.06,126515
그랜드코리아레저(주),114090,2020/12,706280227,0,45.58,68.69,-62.41,-138424824,2.96,1.39,184462
그린케미칼(주),083420,2020/12,176839793,3265528,56.17,64.03,4.54,33026228,2.65,0.51,242398
극동유화(주),014530,2020/12,263577821,4713719,58.75,62.99,-22.09,25059148,1.57,0.44,617375
금강공업(주),014280,2020/12,515113495,996621,107.12,48.28,-21.79,21478625,0.61,0.19,251476
금호건설(주),002990,2020/12,1380157442,17947000,244.96,28.99,14.52,104069566,1.22,0.41,1829136
금호석유화학(주),011780,2020/12,3451429757,115812000,61.6,61.88,-5.66,578774701,2.61,0.73,3489720
금호전기(주),001210,2020/12,46912489,0,2182.18,4.38,-20.08,-5790532,52.07,15.18,42992
금호타이어(주),073240,2020/12,2567316576,0,244.59,29.02,-6.18,256465680,1.66,1,1708313
기신정기(주),092440,2020/03,258083398,4380000,7.35,93.15,3.23,14681811,0.57,0.29,108347
기아(주),000270,2020/12,41591553000,400931000,76.35,56.7,1.49,375060000,1.31,0.42,34362327
깨끗한나라(주),004540,2020/12,550924161,3763745,163.82,37.9,-0.6,60464246,1.11,0.41,590216
남광토건(주),001260,2020/12,203882591,0,207.51,32.52,0.75,38154032,2.54,0.93,237962
남양유업(주),003920,2020/12,1061495839,854707,24.59,80.26,-8.08,-53388424,0.48,0.27,936005
남해화학(주),025860,2020/12,589444547,3835896,30.14,76.84,-14.94,52497443,1.1,0.5,1009845
네이버(주),035420,2020/12,8823550534,59278532,21.5,82.3,5.81,1287119455,7.98,3.11,4126629
넥센타이어(주),002350,2020/12,2681863928,10812160,69.97,58.84,-25.44,178690453,0.61,0.26,1208580
넷마블(주),251270,2020/12,6514109533,62760827,26.53,79.03,10.11,144300153,3.51,1.37,1378429
다스코(주),058730,2020/12,240138998,0,103.83,49.06,-8.8,10415323,0.98,0.51,195878
다올투자증권(주),030210,2020/12,3907811581,26430657,637.16,13.57,19.11,-804862864,0.49,0.21,327922
대덕전자(주),353200,2020/12,797350352,15464211,,,,87394826,,,614383
대동전자(주),008110,2020/03,138673138,4299652,19.52,83.67,9.97,4417957,0.54,0.26,15714
대림비앤코(주),005750,2020/12,325621192,2167391,105.75,48.6,-1.88,26622855,0.73,0.22,230292
대림통상(주),006570,2020/12,154247721,0,82.82,54.7,-18.2,6052010,0.89,0.44,132463
대상(주),001680,2020/12,2329225496,25226000,116.58,46.17,6.02,111096447,1.06,0.46,2604922
대상홀딩스(주),084690,2020/12,397945889,8176859,4.53,95.67,-12.87,14784511,1.3,0.32,25992
대성산업(주),128820,2020/12,893222348,0,99.27,50.18,-7.06,19173486,0.55,0.23,715757
대성에너지(주),117580,2020/12,702882791,6875000,122.74,44.9,-4.16,35672137,0.62,0.33,741783
대성홀딩스(주),016710,2020/12,373637346,4022365,51.57,65.98,117.63,23184215,1.73,0.5,36132
대신증권(주),003540,2020/12,15366993769,80439739,707.65,12.38,0.06,-61765072,0.7,0.32,2289578
대영포장(주),014160,2020/12,207957144,0,35.13,74,-3.47,17017997,1.59,0.46,260706
대우전자부품(주),009320,2020/12,91992450,0,163.41,37.96,42.15,-75374,5.25,1.96,75949
대우조선해양(주),042660,2020/12,10153130187,0,169.54,37.1,-15.34,-465390613,0.87,0.31,7041551
대원강업(주),000430,2020/12,655107888,6200000,59.62,62.65,-11.79,19825593,0.75,0.36,602545
대원전선(주),006340,2020/12,189738054,0,120.54,45.34,-9.45,5233536,1.07,0.45,358785
대원제약(주),003220,2020/12,332230448,3139905,57.58,63.46,-2.84,26143350,3.56,1.03,306359
대원화성(주),024890,2020/12,125484466,409226,65.79,60.32,-20.06,-9122481,1.22,0.38,102198
대창단조(주),015230,2020/12,179942946,2331064,12.63,88.79,-11.02,370604,0.67,0.12,193396
대한방직(주),001070,2020/12,211647890,0,57.21,63.61,12.01,5610980,1.68,0.56,168898
대한유화(주),006650,2020/12,1974315817,18528300,8.51,92.16,-9.36,298949675,0.95,0.22,1866482
대한전선(주),001440,2020/12,1165771170,0,212,32.05,3.82,7309320,4.03,0.93,1448316
대한제강(주),084010,2020/12,623382995,6472053,41.92,70.46,-12.75,146767970,0.64,0.19,770678
대한제당(주),001790,2020/12,998421173,8055538,110.2,47.57,0.29,56861374,0.51,0.27,1114809
대한제분(주),001130,2020/12,721607213,3290448,10.95,90.13,-2.02,19036357,0.48,0.23,312555
대한해운(주),005880,2020/12,2067514368,0,257.06,28.01,-17.48,181273242,9.77,0.67,500046
대한화섬(주),003830,2020/12,722306185,460555,18.96,84.07,-23.94,13239567,0.26,0.1,86893
덕양산업(주),024900,2020/12,417642817,0,871.5,10.29,-3.23,13746903,2.18,0.55,1216102
동국제강(주),001230,2020/12,5249538204,18700000,122.16,45.01,-8.74,563218812,0.37,0.12,4613656
동부건설(주),005960,2020/12,777463210,20642000,65.01,60.6,-0.7,-7427104,0.72,0.3,1090216
동성제약(주),002210,2020/12,125718175,0,128.79,43.71,1.46,5009718,8.31,3.06,87800
동아쏘시오홀딩스(주),000640,2020/12,913696104,6057156,47.79,67.66,-19.47,19749691,1.6,0.68,54495
동아에스티(주),170900,2020/12,984913587,8438390,52.36,65.63,-4.19,26958980,1.63,0.88,586577
동아타이어공업(주),282690,2020/12,397519399,10985134,7.86,92.72,-8.05,15554672,0.48,0.35,143438
동양생명보험(주),082640,2020/12,36253033068,34288889,1072.29,8.53,11.3,608748600,0.21,0.08,6949011
동양철관(주),008970,2020/12,142013824,0,59.51,62.69,14.44,20201525,1.68,0.91,147758
동양피스톤(주),092780,2020/12,276850892,751280,185.23,35.06,-8.05,4325532,1.05,0.35,266029
동원금속(주),018500,2020/03,298806927,0,585.19,14.59,4.41,18138445,1.4,0.46,260456
동원산업(주),006040,2020/12,1634110388,17055300,116.67,46.15,-0.15,100769579,1.27,0.6,702071
동원수산(주),030720,2020/12,90928012,0,87.83,53.24,-8.6,349842,1.17,0.49,98783
동원시스템즈(주),014820,2020/12,835642671,15425326,104.64,48.87,12.03,57597924,2.65,0.87,581843
동일고무벨트(주),163560,2020/12,274637745,1490000,37.67,72.64,-6.95,22170743,1.04,0.21,238595
동일산업(주),004890,2020/12,394929149,3898928,10.67,90.36,-11.94,13013812,0.52,0.26,282032
동일제강(주),002690,2020/12,148570302,0,14.46,87.36,-3.5,13941167,0.32,0.11,122913
동화약품(주),000020,2020/12,405329972,4969391,22.4,81.7,-12.93,51036157,2.99,0.42,267439
두산밥캣(주),241560,2020/12,3222947391,0,3.39,96.72,17.75,146032223,1.12,0.42,203908
두산에너빌리티(주),034020,2020/12,11147216159,0,222.11,31.05,-6.93,-639568323,1.78,0.23,3451445
두산퓨얼셀(주),336260,2020/12,790187906,0,54.17,64.86,0,-76031949,8.83,0.57,461839
디씨엠(주),024090,2020/12,227933255,4594000,20.6,82.92,13.8,6944173,0.82,0.59,165376
디아이동일(주),001530,2020/12,702582769,2928020,54.01,64.93,-10.22,16758539,0.81,0.22,272439
디에스알(주),155660,2020/12,209398554,800000,32.38,75.54,-3.44,16630930,0.76,0.22,163970
디에스알제강(주),069730,2020/12,206252816,576000,41.02,70.91,-7.98,12729487,0.52,0.22,176207
디엘(주),000210,2020/12,10168014712,50370000,396.95,20.12,-88.3,954014749,1.94,0.93,859871
디엘건설(주),001880,2020/12,1498377650,18129000,86.86,53.51,35.53,159132452,0.64,0.21,1734637
디와이(주),013570,2020/12,213749333,2466919,1.3,98.72,-54.55,6132101,0.76,0.3,43212
디와이파워(주),210540,2020/12,204253431,2427887,25.4,79.74,-21.86,11679457,0.93,0.31,171990
롯데관광개발(주),032350,2020/12,1205546067,0,379.84,20.84,-82.89,-109995846,5.58,1.93,14066
롯데렌탈(주),089860,2020/12,4627440321,3530760,749.61,11.77,10.85,-87962633,0,0,2075912
롯데손해보험(주),000400,2020/12,16348179110,0,1627.15,5.79,12.1,64810038,0.73,0.34,4118220
롯데쇼핑(주),023530,2020/12,24924204974,79157792,159.66,38.51,-10.18,880395891,0.43,0.17,8708084
롯데에너지머티리얼즈(주),020150,2020/12,681617346,9222167,16.69,85.7,-1.02,35777753,4.68,1.75,291789
롯데웰푸드(주),280360,2020/12,2348364891,10259422,91.41,52.24,0.07,150638642,0.84,0.48,1531185
롯데정밀화학(주),004000,2020/12,1719917537,38205000,11.7,89.52,-3.84,255109222,1.16,0.41,1260405
롯데정보통신(주),286940,2020/12,645472565,10590557,56.58,63.87,8.23,-15147039,1.72,0.7,835877
롯데지주(주),004990,2020/12,7936177329,71548000,57.63,63.44,-25.46,-197598323,1,0.43,290498
롯데칠성음료(주),005300,2020/12,3383324200,25956000,160.23,38.43,-7.73,293901052,1.05,0.57,2161963
롯데케미칼(주),011170,2020/12,15176140842,123391508,30.84,76.43,-0.09,842562807,0.95,0.37,9171306
롯데하이마트(주),071840,2020/12,3349190376,28329254,73.9,57.51,0.63,370016060,0.5,0.14,4051729
만호제강(주),001080,2020/06,246070809,608131,7.36,93.15,-5.88,7943032,0.37,0.18,194930
명문제약(주),017180,2020/12,199761019,0,129.06,43.66,-16.39,-15403969,3.99,1.07,120447
명신산업(주),009900,2020/12,223493608,0,113.73,46.79,-12.73,23488626,1.4,0.3,148453
무림페이퍼(주),009200,2020/12,858105935,2080466,177.2,36.07,-18.32,67292025,0.47,0.21,404975
무림피앤피(주),009580,2020/12,1145663479,7795472,98.17,50.46,-18.06,56509820,0.48,0.25,484812
문배철강(주),008420,2020/12,187690632,979719,57.61,63.45,-6.07,2787129,0.72,0.21,152678
미래산업(주),025560,2020/12,95416556,0,49.15,67.04,38.41,-829048,25.18,0.44,39425
미래에셋생명보험(주),085620,2020/12,40546293279,28348000,1675.09,5.63,3.5,-2443812,0.42,0.19,3518955
미래에셋증권(주),006800,2020/12,83481001269,130124000,830.49,10.75,19.11,1149176770,1,0.33,15195299
미원상사(주),002840,2020/12,313374970,1242500,21.72,82.16,18.81,55010043,2.44,0.99,282330
미원스페셜티케미칼(주),268280,2020/12,324588628,6060000,23.77,80.8,-1.55,70932046,2.28,1.37,371990
미원홀딩스(주),107590,2020/12,206704357,1160000,39.36,71.76,978.67,14819540,1.23,0.56,23712
미원화학(주),134380,2020/12,125335557,3055965,11.01,90.08,3.56,20703166,1.28,0.74,160234
미창석유공업(주),003650,2020/12,293849279,3177256,11.97,89.31,-14.26,38233119,0.61,0.29,277578
백광산업(주),001340,2020/12,323011990,2207455,81.87,54.98,1.48,21785173,1.12,0.44,171019
범양건영(주),002410,2020/12,124718393,0,63.9,61.01,-45.18,11625927,2.6,0.54,149130
보해양조(주),000890,2020/12,149012060,0,89.46,52.78,3.37,8233366,2.09,0.89,78562
부광약품(주),003000,2020/12,401274059,9337607,35.23,73.95,0.09,2937206,10.66,2.83,166144
부국증권(주),001270,2020/12,1579060935,10831521,194.89,33.91,41.96,86657830,0.67,0.35,842287
부국철강(주),026940,2020/12,132192727,1500000,16.71,85.68,5.04,6670934,1.22,0.32,138930
부산산업(주),011390,2020/12,44912701,0,20.3,83.13,-2.67,41171,4.95,1.97,23073
부산주공(주),005030,2020/12,249781607,0,837.65,10.67,-25.35,-6754155,1.73,0.29,152725
비케이탑스(주),030790,2020/12,60373415,0,161.94,38.18,-86.03,-14603987,25.71,0.34,7777
사조동아원(주),008040,2020/12,436614599,0,112.01,47.17,-4.99,29907372,0.75,0.33,391913
사조산업(주),007160,2020/12,534910626,989000,85.62,53.87,-0.42,9384588,0.71,0.33,382029
사조씨푸드(주),014710,2020/12,311639371,0,47.82,67.65,-38.53,31763181,0.66,0.19,214457
삼부토건(주),001470,2020/12,440361271,0,89.02,52.9,66.34,28202671,3.61,0.23,376332
삼성SDI(주),006400,2020/12,15284961778,66944610,36.26,73.39,10.31,727683637,4.03,1.15,9101398
삼성공조(주),006660,2020/12,237709795,641520,11.28,89.87,-10.86,8172013,0.33,0.19,54737
삼성물산(주),028260,2020/12,44441591861,379416940,58.75,62.99,-4.48,960938927,0.98,0.51,19088823
삼성바이오로직스(주),207940,2020/12,4367217699,0,45.82,68.58,66.02,202597144,19.59,7.84,1164777
삼성생명보험(주),032830,2020/12,309802624000,448937000,693.85,12.6,9.49,3431065000,0.44,0.17,29661567
삼성에스디에스(주),018260,2020/12,6510160919,185640446,18.01,84.74,-10.73,673495361,3.08,1.97,4549427
삼성엔지니어링(주),028050,2020/12,3827134159,0,216.6,31.59,4.7,-138030721,3.26,1.15,5020786
삼성전기(주),009150,2020/12,5823920675,105908828,26.49,79.06,4.26,742813262,3.18,1.45,5597799
삼성전자(주),005930,2020/12,229664427000,13124260000,25.28,79.82,7.46,37509025000,3.38,1.76,166311191
삼성제약(주),001360,2020/12,178725958,0,46.6,68.21,8.31,-2553235,3.4,1.24,48269
삼성중공업(주),010140,2020/12,12680358683,0,243.91,29.08,-3.85,-257108734,1.36,0.53,6825532
삼성증권(주),016360,2020/12,58340506369,196460000,1020.46,8.92,65.72,-2978785605,0.79,0.37,10816629
삼성카드(주),029780,2020/12,23353654916,192079251,228.09,30.48,0.46,-784308387,0.67,0.37,3233170
삼성화재해상보험(주),000810,2020/12,91720963941,374097000,464.86,17.7,4.59,1930182078,0.79,0.38,23685880
삼아알미늄(주),006110,2020/12,207300660,1100000,87.78,53.25,7.25,11409989,1.3,0.25,155607
삼양식품(주),003230,2020/12,516181894,6026085,62.6,61.5,19,70290557,3.43,1.67,636777
삼양통상(주),002170,2020/12,414614071,3561781,12.26,89.08,3.25,41906448,0.57,0.29,198235
삼영무역(주),002810,2020/12,350136181,8814052,11.39,89.78,-11.83,493236,1.04,0.61,217526
삼영전자공업(주),005680,2020/12,469660599,5000000,4.31,95.86,1.5,19815233,0.48,0.26,174103
삼익티에이치케이(주),004380,2020/12,387615060,3105000,104.03,49.01,13.73,32690104,1.71,0.85,263856
삼일제약(주),000520,2020/12,192569755,938644,197.46,33.62,1.65,8352586,2.96,1.05,122680
삼정펄프(주),009770,2020/12,232780513,2499971,10.34,90.63,-0.5,13794737,0.4,0.22,146331
삼진제약(주),005500,2020/12,269033498,9842258,26.04,79.34,-2.79,23860500,2.3,1.13,235165
삼호개발(주),010960,2020/12,306674217,4370000,45.35,68.8,-1.41,-7167532,0.69,0.36,355733
삼화왕관(주),004450,2020/12,223567818,1367488,59.14,62.84,-3.42,11679568,0.8,0.51,106547
삼화전기(주),009470,2020/12,110464326,661382,139.5,41.75,2.92,8818260,3.3,1.1,151541
삼화전자공업(주),011230,2020/12,44079672,0,286.72,25.86,1.39,-1960695,4.57,1.2,32130
삼화콘덴서공업(주),001820,2020/12,211655842,3078263,31.21,76.21,0.6,27052528,4.6,2.17,188917
삼화페인트공업(주),000390,2020/12,536143911,3459711,102.37,49.41,1.37,32866108,2.08,0.4,480660
상신브레이크(주),041650,2020/12,362985468,968016,90.15,52.59,-9.38,19847574,0.42,0.22,276365
새론오토모티브(주),075180,2020/12,222701429,2880000,10.51,90.49,-11.84,25007024,0.69,0.27,106767
샘표(주),007540,2020/12,185475523,443523,3.91,96.24,21.2,1179874,1.26,0.34,18279
샘표식품(주),248170,2020/12,256730432,913319,39.36,71.76,13.6,43962056,1.42,0.45,309028
서울도시가스(주),017390,2020/12,1668526429,6794886,63.46,61.18,-5.96,53296890,0.57,0.29,1271968
서울식품공업(주),004410,2020/12,74752325,0,163.52,37.95,-0.94,6161550,4.19,1.24,61566
선도전기(주),007610,2020/12,158868590,89345,103.35,49.18,-9.64,-6248248,0.87,0.37,79667
성문전자(주),014910,2020/12,32325725,3000,18.98,84.05,4.88,629608,1.8,0.75,18965
성보화학(주),003080,2020/12,159298588,2626725,16.47,85.86,23.63,-168935,0.87,0.39,51756
성신양회(주),004980,2020/12,950168194,3764394,132.79,42.96,-6.19,57074913,0.61,0.25,495995
성창기업지주(주),000180,2020/12,362987395,0,17.62,85.02,12.3,772828,0.59,0.22,6470
