회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),부채비율(IFRS),타인자본구성비율(IFRS),자기자본구성비율(IFRS),매출액증가율(IFRS),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),경상연구개발비(IFRS)(천원),광고 및 판매촉진비(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),* (정상)영업손익(계산수치)(IFRS)(천원)
지에스건설(주),006360,2014/12,11510474695,240.32,70.62,29.38,6.25,542536600,0,0,12682602,12682602
지엠비코리아(주),013870,2014/12,395733405,101.83,50.45,49.55,1.23,23127114,0,0,19582062,19582062
진양산업(주),003780,2014/12,36731867,15.25,13.23,86.77,3.65,2936899,130968,26249,3021773,3021773
진양폴리우레탄(주),010640,2014/12,22024143,39.86,28.5,71.5,3.43,2247647,27766,0,877694,877694
진양화학(주),051630,2014/12,46041577,54.03,35.08,64.92,12.88,2943570,618321,363819,6054395,6054395
진원생명과학(주),011000,2014/12,50181220,15.62,13.51,86.49,27.68,-3744686,2852040,0,-6575105,-6575105
진흥기업(주),002780,2014/12,442127253,302.35,75.15,24.85,33.15,11791153,0,0,21959553,21959553
참엔지니어링(주),009310,2014/12,178650693,148.37,59.74,40.26,-10.58,-1064557,8142585,0,-5496297,-5496297
컨버즈(주),109070,2014/12,67495668,1135.98,91.91,8.09,-10.78,-569040,0,0,-1711211,-1711211
케이비아이동국실업(주),001620,2014/12,290508874,165.58,62.35,37.65,14.89,16533553,0,0,-12553041,-12553041
케이씨그린홀딩스(주),009440,2014/12,142078419,25,20,80,5.12,2484471,0,14007,18806359,18806359
케이씨코트렐(주),119650,2014/12,169275906,189.8,65.49,34.51,-28.3,4758202,0,44747,-7548198,-7548198
케이알모터스(주),000040,2014/12,136684599,199.31,66.59,33.41,-18.28,-32451142,0,0,-11098659,-11098659
케이지모빌리티(주),003620,2014/12,1973845672,152.06,60.33,39.67,-4.61,68302093,0,0,-77845390,-77845390
케이지케미칼(주),001390,2014/12,271032887,78.73,44.05,55.95,-16.28,9613644,0,0,6928556,6928556
케이피엑스케미칼(주),025000,2014/12,472047871,31.5,23.95,76.05,4.19,36017855,0,0,33839659,33839659
케이피엑스홀딩스(주),092230,2014/12,364466297,2.34,2.29,97.71,-35.09,10921886,0,0,7260608,7260608
코리안리재보험(주),003690,2014/12,8554837810,365.27,78.51,21.49,0,4581140,0,0,,156939711
코스맥스(주),192820,2014/12,209928922,,,,,6552908,0,0,14555341,14555341
코스맥스비티아이(주),044820,2014/12,264276965,6.13,5.78,94.22,-98.22,4485250,0,0,163719,163719
코스모신소재(주),005070,2014/12,265168970,252.19,71.61,28.39,-2.57,4225146,0,0,-13222300,-13222300
코스모화학(주),005420,2014/12,558677060,163.48,62.05,37.95,-16.26,53849258,0,0,-22924149,-22924149
코오롱글로벌(주),003070,2014/12,2080410213,327.89,76.63,23.37,-8.37,-67280656,0,1390000,3101476,3101476
코오롱인더스트리(주),120110,2014/12,3537037715,117.69,54.06,45.94,-1.46,187721669,65427995,0,150674570,150674570
코오롱플라스틱(주),138490,2014/12,214498016,136.36,57.69,42.31,9.82,20436731,710741,883703,5613900,5613900
코웨이(주),021240,2014/12,1576028328,48.82,32.8,67.2,4.13,498459397,0,82180661,377493036,377493036
쿠쿠홀딩스(주),192400,2014/12,521021636,23.24,18.86,81.14,11,55454578,0,25435187,76167392,76167392
키움증권(주),039490,2014/12,4080179432,339.93,77.27,22.73,0,-128118647,0,0,0,78459941
태경산업(주),015890,2014/12,201149673,27.56,21.61,78.39,-14.42,5697801,0,0,2992308,2992308
태경케미컬(주),006890,2014/12,111557201,18.03,15.28,84.72,4.08,11013135,0,0,5992040,5992040
태광산업(주),003240,2014/12,2566879309,19.75,16.49,83.51,-14.95,110052394,0,0,-32529534,-32529534
태림포장(주),011280,2014/12,562807093,48.37,32.6,67.4,-4.05,32939696,0,0,15922764,15922764
태양금속공업(주),004100,2014/12,319735280,195.34,66.14,33.86,3.54,-7908373,0,0,11515635,11515635
태원물산(주),001420,2014/12,42447896,35.28,26.08,73.92,-16.98,396518,394800,0,584622,584622
태평양물산(주),007980,2014/12,536060153,180.15,64.31,35.69,-2.42,12703040,784454,489443,17646436,17646436
텔코웨어(주),078000,2014/12,115263375,15.35,13.3,86.7,-23.01,-10987444,0,0,8015193,8015193
티와이엠(주),002900,2014/12,374106536,139.11,58.18,41.82,-5.35,3796317,0,0,5527772,5527772
티케이지휴켐스(주),069260,2014/12,699065487,46.61,31.79,68.21,-10.66,89625697,0,0,51067452,51067452
파미셀(주),005690,2014/12,98844665,18.52,15.62,84.38,-18.51,-8772027,1219391,62351,-8417380,-8417380
팜젠사이언스(주),004720,2014/12,42255175,104.73,51.16,48.84,13.42,-1963668,0,0,-3576708,-3576708
팬오션(주),028670,2014/12,4439432000,218.24,68.58,31.42,-35.96,408031000,0,0,214606000,214606000
퍼스텍(주),010820,2014/12,187777184,188.01,65.28,34.72,5.84,1688304,249255,0,2774805,2774805
페이퍼코리아(주),001020,2014/12,477722444,187.93,65.27,34.73,-8.52,2731562,0,1563376,-13782634,-13782634
평화산업(주),090080,2014/12,160316857,183.64,64.74,35.26,76.22,15074732,0,0,-256970,-256970
평화홀딩스(주),010770,2014/12,201795518,69.65,41.06,58.94,10.46,3604588,0,14140,5663667,5663668
포스코스틸리온(주),058430,2014/12,423833493,154.6,60.72,39.28,-2.34,18007799,0,0,8521848,8521848
포스코홀딩스(주),005490,2014/12,52597323083,23.83,19.24,80.76,-4.34,4163084742,0,85486000,2350035055,2350035055
피아이첨단소재(주),178920,2014/12,241471683,24.68,19.8,80.2,2.52,24137459,1402603,0,37419514,37419514
하나제약(주),293480,2014/12,,,,,,,,,,
하이트진로(주),000080,2014/12,3304646403,140.69,58.45,41.55,-1.42,253953854,0,155728287,95307377,95307377
하이트진로홀딩스(주),000140,2014/12,1777288625,86.63,46.42,53.58,28.59,30541283,0,6620,65004333,65004332
한국가스공사(주),036460,2014/12,45116042355,403.18,80.13,19.87,-1.89,1588365484,51139000,9027000,938059640,938059640
한국공항(주),005430,2014/12,379616809,44.77,30.93,69.07,3.91,-28432711,0,0,13436759,13436759
한국내화(주),010040,2014/12,198386270,99.76,49.94,50.06,-1.6,14120046,2960995,0,13716485,13716485
한국단자공업(주),025540,2014/12,600622472,29.19,22.6,77.4,11.79,67940771,30536041,0,60227551,60227551
한국무브넥스(주),010100,2014/12,470041410,150.33,60.05,39.95,-3.31,3142253,0,0,3792917,3792917
한국석유공업(주),004090,2014/12,179156771,65.64,39.63,60.37,-7.38,13731481,0,0,8167195,8167195
한국수출포장공업(주),002200,2014/12,289785823,28.18,21.98,78.02,-2.17,19189309,0,0,13292054,13292054
한국쉘석유(주),002960,2014/12,115064149,27.03,21.28,78.72,-3.27,27619562,0,0,33083543,33083543
한국앤컴퍼니(주),000240,2014/12,2506418760,3.78,3.64,96.36,49.34,48891845,0,3720935,188230508,188230508
한국유나이티드제약(주),033270,2014/12,214291253,34.48,25.64,74.36,10.67,21449084,0,6334600,20976482,20976482
한국자산신탁(주),123890,2014/12,271667832,57.57,36.54,63.46,58.96,4495346,0,0,,26617032
한국전력공사(주),015760,2014/12,99719106000,129.87,56.5,43.5,6.78,5125719000,41767000,16776000,1673708000,1673708000
한국전력기술(주),052690,2014/12,777612450,91,47.64,52.36,11.44,16715029,63378465,473551,66552126,66552126
한국주강(주),025890,2014/12,75730590,13.92,12.22,87.78,7.64,2935016,214408,0,155027,155027
한국주철관공업(주),000970,2014/03,262695121,21.42,17.64,82.36,-6.73,2379172,0,0,4317422,4317422
한국지역난방공사,071320,2014/12,4741581258,190.34,65.56,34.44,-10.86,317890241,-10544953,-5887143,85557959,85557959
한국철강(주),104700,2014/12,901950212,30.56,23.41,76.59,-9.01,36928566,0,0,12463639,12463639
한국콜마(주),161890,2014/12,318976923,81.28,44.84,55.16,0,34411017,0,0,42539643,42539643
한국콜마홀딩스(주),024720,2014/12,225561513,44.74,30.91,69.09,0,2752315,0,0,4434086,4434086
한국타이어앤테크놀로지(주),161390,2014/12,5111901392,50.56,33.58,66.42,-6.26,637183565,0,0,443580335,443580335
한국투자금융지주(주),071050,2014/12,3831241754,40.9,29.03,70.97,0,27446780,0,0,0,39741023
한국항공우주산업(주),047810,2014/12,2108984827,110.74,52.55,47.45,15.49,-113000830,92796073,0,189341532,189341532
한국화장품(주),123690,2014/12,74533611,47.76,32.32,67.68,-8.41,-5885636,0,1334830,-4676664,-4676664
한미반도체(주),042700,2014/12,248260075,21.13,17.44,82.56,69.89,28229691,0,0,49084661,49084661
한미사이언스(주),008930,2014/12,491731127,23.39,18.96,81.04,0.82,164629,0,0,6624083,6624083
한미약품(주),128940,2014/12,836632672,90.19,47.42,52.58,3.42,-59968840,0,17446038,3642881,3642881
한성기업(주),003680,2014/12,196597071,291.25,74.44,25.56,1.21,-142123,0,0,1252492,1252492
한세실업(주),105630,2014/12,659595677,84.08,45.68,54.32,5.76,92623859,0,972996,97466770,97466770
한세엠케이(주),069640,2014/12,187584831,27.57,21.61,78.39,0.87,-3896047,0,2080039,7084545,7084545
한세예스24홀딩스(주),016450,2014/12,131651333,12.17,10.85,89.15,19.83,4466332,0,1741,4199361,4199361
한솔로지스틱스(주),009180,2014/12,176343511,52,34.21,65.79,-6.19,9732155,0,0,2101490,2101490
한솔테크닉스(주),004710,2014/12,422051263,99.52,49.88,50.12,11.14,3802676,0,0,4046474,4046474
한솔피엔에스(주),010420,2014/12,114755469,177.62,63.98,36.02,17.53,10279948,0,0,4096295,4096295
한솔홀딩스(주),004150,2014/12,1843387739,287.69,74.21,25.79,0,37448573,0,0,-5899700,-5899700
한신공영(주),004960,2014/12,1284429175,590.29,85.51,14.49,-23.11,80811780,0,0,-89431946,-89431946
한신기계공업(주),011700,2014/12,87661227,33.78,25.25,74.75,-6.85,6594942,0,0,7943691,7943691
한양증권(주),001750,2014/03,514924004,101.1,50.27,49.73,-2.47,-119106269,0,0,0,6303090
한온시스템(주),018880,2014/12,2264141299,45.49,31.27,68.73,-0.29,256388640,29068151,0,53519386,53519386
한올바이오파마(주),009420,2014/12,87164582,90.28,47.44,52.56,8.93,-3538482,0,0,794351,794351
한일철강(주),002220,2014/12,296329987,90.17,47.42,52.58,-11.43,11126615,0,0,-732010,-732010
한일현대시멘트(주),006390,2014/12,469581181,740.02,88.1,11.9,-0.17,59052560,1486928,0,48684272,48684272
한일홀딩스(주),003300,2014/12,1917196492,42.98,30.06,69.94,5.05,156253388,0,0,121877308,121877308
한전산업개발(주),130660,2014/12,155768447,153.94,60.62,39.38,13.88,7322915,0,0,12849849,12849849
한전케이피에스(주),051600,2014/12,922843397,32.58,24.57,75.43,-3.85,183368758,0,0,213066895,213066895
한화생명보험(주),088350,2014/12,91645143965,959.67,90.56,9.44,0,3380999670,0,0,,486846385
한화손해보험(주),000370,2014/12,10330902814,1637.36,94.24,5.76,0,931219520,0,0,,32219491
한화솔루션(주),009830,2014/12,6713430452,71.64,41.74,58.26,-0.33,178147584,0,0,30253091,30253091
한화시스템(주),272210,2014/12,684095606,81.51,44.91,55.09,9.83,65289534,56519673,0,25986619,25986619
한화에어로스페이스(주),012450,2014/12,3359584851,129.96,56.51,43.49,-9.99,2840114,0,0,-8048196,-8048196
한화투자증권(주),003530,2014/12,6705184305,758.41,88.35,11.65,0,-144650032,0,0,0,22156730
해태제과식품(주),101530,2014/12,708996800,354.12,77.98,22.02,-5.53,54256935,0,0,25332125,25332125
핸즈코퍼레이션(주),143210,2014/12,473064255,250.6,71.48,28.52,28.76,-5887862,3573355,0,-2472234,-2472234
현대건설(주),000720,2014/12,12181076000,153.08,60.49,39.51,1.22,101169000,0,0,370242000,370242000
현대글로비스(주),086280,2014/12,5541651588,116.24,53.76,46.24,9.75,285165422,0,0,423194837,423194837
현대로템(주),064350,2014/12,4035083839,145.45,59.26,40.74,-3.72,-210881976,0,0,-11863833,-11863833
현대모비스(주),012330,2014/12,21787966000,26.86,21.17,78.83,5.37,807343000,0,42587000,1913897000,1913897000
현대비앤지스틸(주),004560,2014/12,630402632,95.41,48.82,51.18,2.14,44853561,0,0,48413829,48413829
현대약품(주),004310,2014/11,147294278,40.7,28.93,71.07,1.13,3470132,0,8430005,2253004,2253004
현대엘리베이터(주),017800,2014/12,1234342704,115.03,53.49,46.51,13.75,165924215,0,0,128789476,128789476
현대오토에버(주),307950,2014/12,593757392,122.45,55.05,44.95,5.58,77475859,0,0,55062798,55062798
현대위아(주),011210,2014/12,5364691018,99.79,49.95,50.05,8.43,397504633,0,0,457600210,457600210
현대자동차(주),005380,2014/12,61343402000,35.21,26.04,73.96,3.25,5992078000,0,0,3735496000,3735496000
현대제철(주),004020,2014/12,28336610973,108.84,52.12,47.88,25.12,1883397614,0,0,1439993613,1439993613
현대차증권(주),001500,2014/12,4942908890,632.67,86.35,13.65,0,-377731447,0,0,0,14609841
현대코퍼레이션(주),011760,2014/12,1467994678,244.31,70.96,29.04,4.87,-24574231,0,0,31809592,31809592
현대해상화재보험(주),001450,2014/12,27647715711,1095.51,91.64,8.36,0,1971005594,0,0,,338751107
호전실업(주),111110,2014/12,139979368,178.62,64.11,35.89,0,13210109,0,0,16698956,16698956
화성산업(주),002460,2014/12,519824579,98.43,49.6,50.4,19.28,37779506,0,0,15631523,15631523
화천기계(주),010660,2014/12,182929707,44.8,30.94,69.06,5.66,2208966,0,0,6466996,6466996
화천기공(주),000850,2014/12,301703984,31.9,24.19,75.81,6.46,20588925,0,489576,20737280,20737280
환인제약(주),016580,2014/12,217845029,15.55,13.46,86.54,15.54,13410382,0,0,24005299,24005299
효성아이티엑스(주),094280,2014/12,99498273,168.09,62.7,37.3,6.88,3267049,0,0,9254053,9254053
흥국화재해상보험(주),000540,2014/12,7707203000,1819,94.79,5.21,0,644481000,0,0,,44707000
흥아해운(주),003280,2014/12,627805252,307.84,75.48,24.52,6.21,-446094,0,0,15856524,15856524
