회사명,거래소코드,회계년도,[공통]자산(*)(IFRS),[공통]   배당금(*)(IFRS),[공통]부채비율(IFRS),[공통]자기자본구성비율(IFRS),[공통]매출액증가율(IFRS),[공통]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[공통]PBR(최고)(IFRS),[공통]PBR(최저)(IFRS),[공통]매출액(요약)
(주)케이씨텍,281820,2021/12,453025638,4588491,17.62,85.02,7.71,41084413,1.86,1.15,344546
(주)케이씨티시,009070,2021/12,421347219,1794345,119.91,45.47,31.91,21548077,1.83,0.55,465993
(주)케이에스에스해운,044450,2021/12,1429256003,7860694,316.44,24.01,41.79,97630439,1.11,0.7,320167
(주)케이에이치필룩스,033180,2021/12,476611904,0,23.38,81.05,-8.09,-1582183,3.25,0.8,62559
(주)케이이씨,092220,2021/12,443389969,0,62.28,61.62,34,17029208,1.86,0.84,255216
(주)케이티,030200,2021/12,29362369000,450394000,111.77,47.22,2.84,4959328000,0.82,0.55,18387434
(주)케이티스카이라이프,053210,2021/12,1147037882,16651592,47.57,67.77,-0.76,66267966,0.8,0.54,655354
(주)케이티씨에스,058850,2021/12,294267974,4014094,81.67,55.05,7.17,20839541,1.09,0.6,548790
(주)케이티아이에스,058860,2021/12,369360806,3245192,92.63,51.91,3.17,49011157,0.68,0.43,468004
(주)케이티앤지,033780,2021/12,9781651431,575904000,22.27,81.79,1.6,1103678445,1.63,1.46,3490456
(주)코리아써키트,007810,2021/12,573847894,0,43.66,69.61,14.94,40660737,2.27,0.81,647067
(주)코아스,071950,2021/12,78166477,0,318.24,23.91,12.02,1978823,3.15,1.82,109320
(주)코오롱,002020,2021/12,1226421434,7590368,139.57,41.74,17.24,14935761,1.29,0.55,63308
(주)콘텐트리중앙,036420,2021/12,566080690,0,68.43,59.37,-52.72,-2387462,4.38,1.73,13557
(주)콤텍시스템,031820,2021/12,200855603,0,42.43,70.21,4.1,2803465,0.85,0.41,201021
(주)큐로,015590,2021/12,165866104,0,69.22,59.1,-35.41,979288,1.65,1,80705
(주)크라운제과,264900,2021/12,324569692,3198823,102.16,49.47,-0.09,34483559,1.54,0.72,381212
(주)크라운해태홀딩스,005740,2021/12,355741119,1498189,18.99,84.04,-0.5,5605250,0.71,0.39,16719
(주)크래프톤,259960,2021/12,5481054422,0,19.36,83.78,1815.79,676815507,1.08,0.75,1828374
(주)키다리스튜디오,020120,2021/12,266357574,0,18.06,84.7,33.57,4278737,3.19,1.35,54016
(주)태경비케이,014580,2021/12,208951711,3034141,54.66,64.66,19.28,23207215,1.71,0.92,141091
(주)태영건설,009410,2021/12,2745084307,14073427,230.03,30.3,13.48,212352559,0.71,0.47,2437680
(주)테이팩스,055490,2021/12,115185008,3302355,57.01,63.69,29.28,9629149,6.2,2.41,152184
(주)토니모리,214420,2021/12,181680485,0,49.72,66.79,-8.32,4267552,1.77,0.7,89563
(주)티비에이치글로벌,084870,2021/12,117022490,0,113.96,46.74,8.63,19764603,1.43,0.62,188076
(주)티에이치엔,019180,2021/12,300981024,900000,206.04,32.68,17.44,47413742,1.03,0.48,368053
(주)티와이홀딩스,363280,2021/12,974191199,0,16.27,86.01,0,11013512,1.68,1.12,17270
(주)티웨이항공,091810,2021/12,734508382,0,1494.59,6.27,-20.36,35344222,16.02,7.44,214441
(주)티웨이홀딩스,004870,2021/12,93964105,0,45.28,68.83,60.59,-2772789,2.2,0.96,12351
(주)팜스코,036580,2021/12,855524538,3501884,175.76,36.26,13.82,1215645,1.17,0.59,1322928
(주)퍼시스,016800,2021/12,575484571,10087989,15.67,86.45,13.82,56099747,1.62,0.68,326505
(주)포스코인터내셔널,047050,2021/12,9144514594,98699913,190.97,34.37,58.79,-635107954,1.83,0.92,30527683
(주)포스코퓨처엠,003670,2021/12,3761333048,23238966,61.34,61.98,27.25,91226650,6.2,3.45,1939524
(주)풀무원,017810,2021/12,672083867,5150625,33.8,74.74,7.31,32010719,2.15,1.31,116503
(주)풍산,103140,2021/12,2809432645,28013000,66.88,59.92,31.45,-34607646,0.85,0.47,2556005
(주)풍산홀딩스,005810,2021/12,477183128,13629801,11.83,89.42,23.9,487017,1.24,0.56,112135
(주)플레이그램,009810,2021/12,133170051,0,139.13,41.82,43.96,-4241295,4.31,0.72,40832
(주)하나금융지주,086790,2021/12,23768470000,699752000,33.2,75.07,154.11,1144920000,0.84,0.57,1333884
(주)하나투어,039130,2021/12,214812670,0,78.21,56.11,-85.42,-80629064,14.33,8.39,10782
(주)하이브,352820,2021/12,3990363071,0,50.29,66.54,18.37,24607079,5.99,2.13,536640
(주)하이스틸,071090,2021/12,271523942,799661,90.44,52.51,52.43,875804,4.4,0.35,238750
(주)하이트론씨스템즈,019490,2021/12,47438063,0,129,43.67,0.74,-17408253,4.38,1.04,27476
(주)한국전자홀딩스,006200,2021/12,135117848,0,2.3,97.75,137.59,759257,0.98,0.3,11603
(주)한국종합기술,023350,2021/12,339419339,1040391,138.52,41.92,-6.93,14839628,0.99,0.38,268252
(주)한국카본,017960,2021/12,492538101,6453325,21.77,82.12,-11.77,29038314,1.64,1.01,361308
(주)한국토지신탁,034830,2021/12,1452266768,22804244,68.32,59.41,-1.93,265227652,0.93,0.58,205078
(주)한국특강,007280,2021/12,458713983,0,223.06,30.95,66.51,3898186,1.82,0.65,691525
(주)한국화장품제조,003350,2021/12,76545671,0,78.06,56.16,9.39,12582952,4.35,2.6,67810
(주)한농화성,011500,2021/12,216969691,3517625,46.89,68.08,29.07,-941841,2.83,0.98,268797
(주)한독,002390,2021/12,828222311,4817237,114.91,46.53,2.8,35860277,1.31,0.8,511148
(주)한미글로벌건축사사무소,053690,2021/12,175659721,4262198,55.77,64.2,19.64,12724980,1.52,0.97,139233
(주)한샘,009240,2021/12,1079912025,19498967,81.21,55.18,2.87,18548149,6.18,3.36,1773411
(주)한섬,020000,2021/12,1556094735,13181756,25.04,79.97,15.9,180350765,1.12,0.65,1384773
(주)한솔케미칼,014680,2021/12,947517041,23369462,55.51,64.3,24.65,118553237,7.64,3.52,570247
(주)한솔홈데코,025750,2021/12,297476112,1611303,79.6,55.68,3.78,3890657,1.28,0.74,257505
(주)한익스프레스,014130,2021/12,354782569,0,466.74,17.64,17.74,17105844,1.64,1.03,688990
(주)한진,002320,2021/12,2812743955,8681536,110.96,47.4,11.8,58037613,0.58,0.31,2155710
(주)한진중공업홀딩스,003480,2021/12,368859000,2609000,23.82,80.76,2.94,5485000,0.74,0.35,11211
(주)한진칼,180640,2021/12,3113888377,0,59.1,62.85,-19.77,22162465,2.75,1.69,33445
(주)한창,005110,2021/12,64858706,0,285.86,25.92,91.28,-7211911,7.47,3.69,11189
(주)한창제지,009460,2021/12,248597574,1193350,129.03,43.66,6.26,13911220,1.78,1.05,182210
(주)한컴라이프케어,372910,2021/12,202661295,0,84.03,54.34,-15.53,32258276,0.06,0.03,115131
(주)한화,000880,2021/12,8129051078,69876928,126.6,44.13,-1.63,296427176,1.07,0.79,3935569
(주)현대리바트,079430,2021/12,853832893,2011420,75.77,56.89,1.72,-22226851,0.93,0.58,1386038
(주)현대미포조선,010620,2021/12,3857973375,0,78.92,55.89,2.77,45961565,1.8,0.77,2857835
(주)현대백화점,069960,2021/12,6661268373,24040705,66.25,60.15,21.44,409047057,0.58,0.4,1512061
(주)현대지에프홀딩스,005440,2021/12,1771645852,18334455,21.21,82.5,10.49,87455783,0.82,0.53,1671201
(주)현대퓨처넷,126560,2021/12,907556752,9913802,16.01,86.2,-85.07,-10872429,0.86,0.5,33900
(주)현대홈쇼핑,057050,2021/12,1748035645,27474600,16.56,85.79,-0.42,89592106,0.78,0.49,1080404
(주)형지엘리트,093240,2021/06,99541576,0,66.82,59.95,-5.86,10909338,3.3,0.53,58066
(주)혜인,003010,2021/12,194652483,1397282,81.86,54.99,-5.14,23904490,1.05,0.59,206356
(주)호텔신라,008770,2021/12,2220067706,7607742,278.48,26.42,20.06,-23830611,7.58,5.15,3379077
(주)화승알앤에이,378850,2021/12,370304708,474770,,,,11061263,,,504853
(주)화승엔터프라이즈,241590,2021/12,386893606,2725686,8.84,91.88,22.64,3874707,3.8,2.1,4845
(주)화승인더스트리,006060,2021/12,394326155,9872842,102.23,49.45,-10.24,16558016,3.38,1.84,831500
(주)화승코퍼레이션,013520,2021/12,291165998,1110131,91.71,52.16,-87.62,-21846917,1.52,0.63,77732
(주)화신,010690,2021/12,679468578,2304737,105.7,48.62,2.28,18522636,1.23,0.37,724968
(주)화인베스틸,133820,2021/12,183238936,0,130.5,43.38,25.78,11174822,1.37,0.86,124077
(주)황금에스티,032560,2021/12,265600353,3198776,16.14,86.1,15.98,40489692,0.86,0.51,136869
(주)효성,004800,2021/12,3114280899,129411000,17.3,85.25,256.38,169200112,1.09,0.62,1053086
(주)후성,093370,2021/12,429789300,1389102,54.32,64.8,28.67,56935140,8.98,3.04,305251
(주)휠라홀딩스,081660,2021/12,774385254,60095839,57.94,63.31,28139.38,67024954,8.5,4.72,106260
(주)휴니드테크놀러지스,005870,2021/12,267340262,0,100.73,49.82,14.96,-18270879,1.14,0.61,227702
(주)휴비스,079980,2021/12,741560184,9873096,78,56.18,20.65,-2375209,1.15,0.65,884892
(주)휴스틸,005010,2021/12,864753852,6270092,42.58,70.14,63.96,-3836807,0.28,0.09,562775
AJ네트웍스(주),095570,2021/12,1198209312,12087310,221.42,31.11,7.05,-3552719,0.96,0.5,485524
CS홀딩스(주),000590,2021/12,176178626,567911,4.88,95.35,9.73,2069587,0.69,0.39,3673
DB금융투자(주),016610,2021/12,7260100609,20714445,757.46,11.66,-10.84,-21520129,0.42,0.25,1278947
DB손해보험(주),005830,2021/12,51188047572,210152142,719.19,12.21,5.08,1732950316,0.82,0.44,18142359
HD현대(주),267250,2021/12,8113257344,261473000,43.78,69.55,-32.5,32092203,4.43,0.76,253751
KG스틸(주),016380,2021/12,2693634952,10008000,139.96,41.67,52.87,-43496731,2.27,0.86,3208372
KISCO홀딩스(주),001940,2021/12,558112174,5541826,0.23,99.77,2.78,10628153,0.8,0.47,14674
LG이노텍(주),011070,2021/12,6989346974,70994000,141.24,41.45,57.1,899768500,3.37,1.62,14594816
LS일렉트릭(주),010120,2021/12,2479393760,29325000,76.35,56.71,1.23,135707107,1.83,1.2,1877448
OCI(주),010060,2021/12,3523644465,47698742,40.26,71.3,27.86,147566106,1.64,0.91,1562391
SK이노베이션(주),096770,2021/12,18467371516,210884000,19.39,83.76,4.67,1048345897,2.09,1.23,3986068
SNT다이내믹스(주),003570,2021/12,862694071,5598462,32.62,75.4,13.68,1213885,0.64,0.3,258982
SNT모티브(주),064960,2021/12,1136568771,13909358,33.73,74.78,2.53,61800157,1.45,0.74,899540
STX엔진(주),077970,2021/12,823074240,0,199.21,33.42,-17.84,18351486,2.03,0.66,458282
STX중공업(주),071970,2021/12,395553795,0,163.44,37.96,-41.06,15555794,2.63,0.59,133489
가온전선(주),000500,2021/12,604022609,1651041,126.04,44.24,17.45,-3805452,0.79,0.32,906022
강남제비스코(주),000860,2021/12,425745704,3250000,38.76,72.06,14.21,-10836978,0.76,0.43,296836
경인전자(주),009140,2021/12,57237990,325347,9.24,91.54,46.29,-711399,1.28,0.71,15381
계룡건설산업(주),013580,2021/12,1722670383,7086238,162.72,38.06,19.06,133322211,0.62,0.37,1870762
계양전기(주),012200,2021/12,267376649,0,47.12,67.97,3.59,-8209661,1.21,0.7,376259
고려산업(주),002140,2021/12,221301230,986857,130.84,43.32,10.64,15489675,1.44,0.69,203466
고려아연(주),010130,2021/12,8321229495,353484800,16.21,86.05,26.72,753958441,1.74,1.1,7162506
고려제강(주),002240,2021/12,1398329842,6898000,22.39,81.71,13.67,30395449,0.68,0.28,496815
광동제약(주),009290,2021/12,716918498,4108061,47.59,67.76,7.97,38260011,1.19,0.73,825228
광전자(주),017900,2021/12,237010707,2518188,13.01,88.49,11.15,645806,1.1,0.61,160751
교보증권(주),030610,2021/12,10989004086,12884341,686.78,12.71,27.04,-972275165,0.44,0.33,2234605
교촌에프앤비(주),339770,2021/12,217293174,7494762,37.49,72.73,13.22,24492984,3.74,2.61,493461
국도화학(주),007690,2021/12,1210605326,19009175,66.09,60.21,77.58,-53590535,0.99,0.42,1487453
국제약품(주),002720,2021/12,138137899,0,104.65,48.87,-8.51,9463120,3.16,1.39,115745
그랜드코리아레저(주),114090,2021/12,526147368,0,37.92,72.5,-53.87,-131495307,3.18,1.91,85087
그린케미칼(주),083420,2021/12,211689251,3498780,71.56,58.29,18.08,15654812,3.95,1.65,286224
극동유화(주),014530,2021/12,295977178,5387107,69.53,58.99,54.88,-12242340,1.43,0.68,956174
금강공업(주),014280,2021/12,585743675,2752021,107.74,48.14,18.89,-20503879,1.18,0.5,298992
금호건설(주),002990,2021/12,1740624183,28707000,162.11,38.15,12.87,179188030,0.85,0.48,2064503
금호석유화학(주),011780,2021/12,4648774193,280856000,51.01,66.22,57.64,1144956598,3.59,1.71,5501282
금호전기(주),001210,2021/12,77525463,0,418.34,19.29,-6.82,-8802848,4.94,2.92,40060
금호타이어(주),073240,2021/12,2553456371,0,283.95,26.04,20.53,-30907429,3.61,1.56,2058954
기신정기(주),092440,2021/03,266957630,4380000,7.62,92.92,3.22,13853440,0.83,0.33,111831
기아(주),000270,2021/12,45188766000,1202793000,76.68,56.6,19.26,4358394000,1.91,1.15,40979570
깨끗한나라(주),004540,2021/12,583504193,0,166.13,37.58,-2.29,27131168,1.63,0.65,576691
남광토건(주),001260,2021/12,273842120,0,212.09,32.04,49.92,-10811766,2.24,1.24,356740
남양유업(주),003920,2021/12,999213819,854707,24.26,80.48,0.39,38499037,0.91,0.32,939637
남해화학(주),025860,2021/12,714905509,2876922,52.95,65.38,43.77,-118070471,1.76,0.88,1451884
네이버(주),035420,2021/12,12962420566,76291766,38.9,72,21.62,1365965765,8.3,5.1,5018667
넥센타이어(주),002350,2021/12,2826255916,10812160,80.07,55.53,17.08,127890680,0.77,0.41,1414959
넷마블(주),251270,2021/12,9115218197,43261453,60.67,62.24,-4.27,562220023,2.34,1.73,1319596
다스코(주),058730,2021/12,271523507,0,127.12,44.03,30.3,-17074963,1.08,0.62,255230
다올투자증권(주),030210,2021/12,4683397881,48085315,606.44,14.16,59.25,-344854588,1,0.35,522223
대덕전자(주),353200,2021/12,946516026,15464211,37.27,72.85,0,201374395,1.98,0.92,993659
대동전자(주),008110,2021/03,167956124,0,23.01,81.29,13.49,3346893,0.51,0.25,17834
대림비앤코(주),005750,2021/12,326208504,2167391,107.28,48.24,12.69,-1737841,1.15,0.58,259516
대림통상(주),006570,2021/12,155564413,0,83.93,54.37,-7.61,-4997786,1.24,0.53,122388
대상(주),001680,2021/12,2627406794,28828000,117.27,46.03,10.38,49069719,0.97,0.66,2875272
대상홀딩스(주),084690,2021/12,489025555,8919380,31.3,76.16,7.16,10547214,1.38,0.91,27852
대성산업(주),128820,2021/12,903391133,0,97.58,50.61,10.89,-19867865,0.64,0.31,793717
대성에너지(주),117580,2021/12,743488952,6798637,133,42.92,3.7,54464250,1.2,0.45,769219
대성홀딩스(주),016710,2021/12,373572629,4022365,50.33,66.52,-48.14,3512386,3.19,1.61,18739
대신증권(주),003540,2021/12,15138810188,94419656,647.12,13.38,6.23,143066240,1,0.55,2432184
대영포장(주),014160,2021/12,246069404,0,47.14,67.96,23.74,10048392,2.62,0.95,322594
대우전자부품(주),009320,2021/12,94393900,0,169.98,37.04,30.59,4167236,5.49,3.3,99184
대우조선해양(주),042660,2021/12,10440796983,0,390.72,20.38,-36.3,476343187,2.06,1.13,4485486
대원강업(주),000430,2021/12,645824081,6200000,54.25,64.83,2.77,13411386,0.79,0.54,619243
대원전선(주),006340,2021/12,221689139,0,151.07,39.83,29.35,-12049810,3.22,0.94,464089
대원제약(주),003220,2021/12,399113228,4120088,84.85,54.1,10.68,22462757,2.8,1.68,339076
대원화성(주),024890,2021/12,130201789,0,84.71,54.14,4.64,-4320826,4.12,0.95,106942
대창단조(주),015230,2021/12,201583382,3496596,16.24,86.03,46.61,-21619349,0.9,0.52,283528
대한방직(주),001070,2021/12,229703997,0,67.39,59.74,14.3,-8700782,1.97,1.49,193044
대한유화(주),006650,2021/12,2316879619,21616350,19.2,83.89,33.58,302907066,1.38,0.56,2493254
대한전선(주),001440,2021/12,1367623894,0,249.05,28.65,28.51,-14707013,11.51,2.03,1861165
대한제강(주),084010,2021/12,824574681,8629404,54.93,64.54,48.79,115972450,1.22,0.48,1146677
대한제당(주),001790,2021/12,1032018133,10612141,107.08,48.29,4.05,-22968000,8.74,0.55,1159976
대한제분(주),001130,2021/12,892599472,4113060,20.67,82.87,11.55,11771978,0.47,0.32,348651
대한해운(주),005880,2021/12,2221276794,0,137.25,42.15,-4.75,227480935,1.26,0.68,476313
대한화섬(주),003830,2021/12,907819642,842479,22.34,81.74,35.05,-3186446,0.31,0.18,117347
덕양산업(주),024900,2021/12,436866725,0,785.86,11.29,6.5,22140666,3.43,1.26,1295146
동국제강(주),001230,2021/12,5952755754,37402000,118.39,45.79,48.73,33781297,1,0.27,6861706
동부건설(주),005960,2021/12,1010132311,20675000,86.03,53.76,-6.83,937819,0.71,0.51,1015792
동성제약(주),002210,2021/12,104581874,0,125.2,44.41,-3.86,-2751533,9.75,4.33,84408
동아쏘시오홀딩스(주),000640,2021/12,985709393,6250612,51.53,66,6.14,37952794,1.44,1.02,57841
동아에스티(주),170900,2021/12,1115282177,8440847,69.03,59.16,0.6,48426080,1.39,0.94,590124
동아타이어공업(주),282690,2021/12,408960082,13731417,10.43,90.56,24.49,7950422,0.55,0.37,178572
동양생명보험(주),082640,2021/12,37103488801,96632323,1118.87,8.2,-8.66,1015237391,0.44,0.19,6347567
동양철관(주),008970,2021/12,169432262,0,101.39,49.65,-2.38,-32827211,2.9,1.57,144247
동양피스톤(주),092780,2021/12,287022421,790107,175.76,36.26,10.79,16264670,1.53,0.7,294722
동원금속(주),018500,2021/03,263248980,0,1088.57,8.41,-20.78,14334170,4.93,1.5,206340
동원산업(주),006040,2021/12,1635436303,17055300,100.03,49.99,1.13,102786476,1.44,0.95,710002
동원수산(주),030720,2021/12,91576488,0,59.41,62.73,4.04,8541447,0.92,0.69,102771
동원시스템즈(주),014820,2021/12,1367773225,17566441,108.78,47.9,34.93,48609688,3.24,1.56,785069
동일고무벨트(주),163560,2021/12,303794263,1112000,51.51,66,14.29,-13921298,0.81,0.46,272693
동일산업(주),004890,2021/12,446084341,8664284,13.26,88.29,43.78,18610014,0.97,0.46,405516
동일제강(주),002690,2021/12,180512781,395709,17.56,85.06,48.26,-8161282,0.6,0.23,182236
동화약품(주),000020,2021/12,416267867,4982243,20.92,82.7,1.79,30534128,1.81,1.12,272213
두산밥캣(주),241560,2021/12,3901017457,120298999,27.02,78.73,-85.37,-27885593,2.02,0.99,29835
두산에너빌리티(주),034020,2021/12,14031871119,0,146.1,40.63,4.1,561060480,3.12,0.99,3592882
두산퓨얼셀(주),336260,2021/12,698854941,0,34.87,74.15,-17.41,-140056687,10.6,6.19,381412
디씨엠(주),024090,2021/12,286895606,8269000,21.8,82.1,51.67,15806801,1.66,0.61,250829
디아이동일(주),001530,2021/12,753016816,3924672,57.52,63.48,28.31,-6165935,2.13,0.72,349557
디에스알(주),155660,2021/12,237956938,800000,43.13,69.87,18.87,9164444,1.28,0.47,194913
디에스알제강(주),069730,2021/12,241710739,576000,57.12,63.64,17.56,-13140395,1.12,0.39,207143
디엘(주),000210,2021/12,3710068299,43052000,24.1,80.58,-94.63,13416921,0.76,0.39,46198
디엘건설(주),001880,2021/12,1669601207,18037000,74.3,57.37,15.89,80350190,1.04,0.62,2010344
디엘이앤씨(주),375500,2021/12,6870763336,58012000,,,,490152533,,,5249399
디와이(주),013570,2021/12,213513655,2960303,1.05,98.96,-72.49,4418348,0.97,0.57,11890
디와이파워(주),210540,2021/12,230609631,3310755,28.83,77.62,59.44,-2819510,1.34,0.72,274228
롯데관광개발(주),032350,2021/12,1323666491,0,1271.78,7.29,573.08,-58621310,18.07,11.16,94676
롯데렌탈(주),089860,2021/12,5362632095,32970657,408.43,19.67,7.71,-11068567,0.72,0.42,2235938
롯데손해보험(주),000400,2021/12,18911189698,0,1787.3,5.3,-13.93,126911302,0.7,0.49,3544568
롯데쇼핑(주),023530,2021/12,24226350269,79157792,148.33,40.27,-3.44,1449494027,0.4,0.24,8408203
롯데에너지머티리얼즈(주),020150,2021/12,864404422,13833251,39.49,71.69,20.96,23962224,11.37,3.91,352951
롯데웰푸드(주),280360,2021/12,2330671016,10259422,86.79,53.54,0.99,149396315,0.87,0.53,1546374
롯데정밀화학(주),004000,2021/12,2091577817,58581000,18.27,84.55,41.11,305678235,1.55,0.76,1778548
롯데정보통신(주),286940,2021/12,743992851,10590557,72.07,58.12,9.18,88795533,1.74,1.3,912600
롯데지주(주),004990,2021/12,8304048991,107328000,68.47,59.36,-13.47,118927753,0.96,0.63,251356
롯데칠성음료(주),005300,2021/12,3458542832,29750000,143.57,41.06,8.47,303460841,1.31,0.77,2345127
롯데케미칼(주),011170,2021/12,17427438054,284485978,41.24,70.8,49.81,789326312,1.02,0.59,13739086
롯데하이마트(주),071840,2021/12,2943544893,23135712,61.08,62.08,-4.49,146498542,0.6,0.31,3869749
만호제강(주),001080,2021/06,255940838,608354,10.68,90.35,-0.24,11335283,0.55,0.24,194468
명문제약(주),017180,2021/12,176210206,0,119.53,45.55,2.27,-802348,4.1,1.81,123177
명신산업(주),009900,2021/12,225143675,0,31.24,76.2,7.77,8307236,15.97,7.34,159989
무림페이퍼(주),009200,2021/12,895778644,1040233,208.11,32.46,12.62,-54106930,0.61,0.33,456065
무림피앤피(주),009580,2021/12,1155920292,7795472,95.93,51.04,17.26,39418400,0.69,0.38,568483
문배철강(주),008420,2021/12,209839262,1469579,46.75,68.14,34.19,2463125,0.98,0.45,204873
미래산업(주),025560,2021/12,116402899,0,38.99,71.95,20.59,5018472,1.44,0.16,47543
미래에셋생명보험(주),085620,2021/12,41964487719,13047000,2087.54,4.57,-2.6,-151321974,0.54,0.39,3427304
미래에셋증권(주),006800,2021/12,84024164448,188137000,776.93,11.4,-22.27,-2348888248,0.94,0.7,11811734
미원상사(주),002840,2021/12,350704697,2475000,24.61,80.25,22.08,55289753,4.37,2.21,344659
미원스페셜티케미칼(주),268280,2021/12,419060152,7021000,27.76,78.27,43.77,33626015,3.86,1.63,534800
미원홀딩스(주),107590,2021/12,266252888,1160000,48.39,67.39,-6.1,9005697,2.46,0.91,22267
미원화학(주),134380,2021/12,133843310,3064365,11.58,89.62,23.24,9379773,2.06,1.13,197470
미창석유공업(주),003650,2021/12,333234803,3782448,14.96,86.99,46.37,15305425,0.61,0.38,406293
백광산업(주),001340,2021/12,359556437,2207455,89.19,52.86,11.58,35695275,1.96,0.79,190822
범양건영(주),002410,2021/12,141630457,0,70.13,58.78,-27.53,14357938,3.88,1.15,108075
보해양조(주),000890,2021/12,153016689,0,81.36,55.14,6.6,12448212,2.8,1.38,83749
부광약품(주),003000,2021/12,406936094,6845467,30.81,76.45,9.32,32461765,7.34,2.76,181631
부국증권(주),001270,2021/12,1589524381,14392634,153.61,39.43,-14.67,43756649,0.62,0.46,718720
부국철강(주),026940,2021/12,150684043,1500000,25.13,79.92,40.89,-3091737,1.48,0.62,195734
부산산업(주),011390,2021/12,43936225,264000,20.35,83.09,16.23,282189,4.87,2.7,26817
부산주공(주),005030,2021/12,239665282,0,934.45,9.67,22.33,-1361085,2.09,1.24,186827
비케이탑스(주),030790,2021/12,93232064,0,920.51,9.8,8.01,-26091872,111.59,15.1,8400
사조동아원(주),008040,2021/12,447684604,0,112.5,47.06,5.96,-4820694,1.19,0.64,415277
사조산업(주),007160,2021/12,540913649,1497900,79.42,55.73,5.34,20258566,1.29,0.52,402434
사조씨푸드(주),014710,2021/12,336930665,1033113,46.5,68.26,-18.58,12999398,0.64,0.36,174615
삼부토건(주),001470,2021/12,480439560,0,92.82,51.86,-14.82,-86829857,2.88,1.08,320576
삼성SDI(주),006400,2021/12,16844996872,66944610,40.46,71.2,27.25,946029033,4.96,3.59,11581771
삼성공조(주),006660,2021/12,240400545,641520,13.62,88.01,26.88,8715244,1.14,0.28,69449
삼성물산(주),028260,2021/12,44180917710,692787708,55.52,64.3,10.64,975888076,1.1,0.72,21120591
삼성바이오로직스(주),207940,2021/12,5903411709,0,72.85,57.85,34.62,451808983,20.48,13.28,1568007
삼성생명보험(주),032830,2021/12,310367153000,538724000,808.33,11.01,0.41,5226042000,0.53,0.35,29784127
삼성에스디에스(주),018260,2021/12,6850930056,185640446,22.02,81.95,9.59,542919379,3.34,2.07,4985713
삼성엔지니어링(주),028050,2021/12,4231577720,0,205.5,32.73,1.3,192063925,4.21,1.75,5085978
삼성전기(주),009150,2021/12,6690063877,158791903,26.82,78.85,28.62,854140070,3.47,2.38,7199720
삼성전자(주),005930,2021/12,251112184000,2452976000,29.98,76.94,20.1,51250069000,3.61,2.55,199744705
삼성제약(주),001360,2021/12,145456078,0,14.29,87.5,13.74,-7162788,7.15,2.47,54901
삼성중공업(주),010140,2021/12,11892137566,0,181.62,35.51,-4.14,815474364,-0.8,-0.5,6542631
삼성증권(주),016360,2021/12,59641733207,339340000,906.52,9.94,-10.65,-1775023755,0.83,0.59,9665173
삼성카드(주),029780,2021/12,27002979486,245434599,260.38,27.75,6.05,-2539865473,0.58,0.48,3428730
삼성화재해상보험(주),000810,2021/12,93384812726,510128000,506.39,16.49,1.19,1256776063,0.87,0.57,23967024
삼아알미늄(주),006110,2021/12,226969724,2200000,86,53.76,37.31,15534047,4.19,0.84,213668
삼양식품(주),003230,2021/12,700210555,7532606,95.76,51.08,-0.93,53085744,2.25,1.68,630868
삼양통상(주),002170,2021/12,447875950,3561781,12.93,88.55,-3.13,16058620,0.68,0.42,192024
삼영무역(주),002810,2021/12,383479490,9695457,13.77,87.9,34.69,-3295940,1.01,0.76,292992
삼영전자공업(주),005680,2021/12,484643619,6000000,4.98,95.25,17.39,16422175,0.64,0.43,204384
삼익티에이치케이(주),004380,2021/12,378200330,6210000,91.6,52.19,17.67,46661788,1.82,1.17,310485
삼일제약(주),000520,2021/12,223590211,1001152,243.6,29.1,9.19,2656843,4.76,1.52,133956
삼정펄프(주),009770,2021/12,239413229,2499971,10.78,90.27,-5.6,1718650,0.5,0.3,138137
삼진제약(주),005500,2021/12,332495965,9842258,41.99,70.43,6.34,23967390,1.98,1.51,250070
삼호개발(주),010960,2021/12,290825186,4248400,32.64,75.39,-12.67,-6640006,0.85,0.48,310652
삼화왕관(주),004450,2021/12,224679379,1367488,56.38,63.95,7.12,9912276,0.73,0.58,114136
삼화전기(주),009470,2021/12,123647400,1984146,112.26,47.11,23.89,9264647,4.59,2.32,187746
삼화전자공업(주),011230,2021/12,54767525,0,226.52,30.63,14.22,-1618956,3.05,2.04,36698
삼화콘덴서공업(주),001820,2021/12,240595086,5130438,28.8,77.64,11.87,38036766,4.7,2.97,211344
삼화페인트공업(주),000390,2021/12,530591003,2359067,104.18,48.98,13.29,-30023169,1.81,0.87,544534
상신브레이크(주),041650,2021/12,369529331,1548825,87.76,53.26,13.85,21562558,0.68,0.35,314643
새론오토모티브(주),075180,2021/12,230495609,2688000,9.95,90.95,-6.03,16346395,0.79,0.48,100334
샘표(주),007540,2021/12,198217816,443523,4.23,95.94,-29.35,1775530,0.97,0.58,12915
샘표식품(주),248170,2021/12,303021697,913319,48.19,67.48,10.39,30020379,1.54,0.89,341144
서울도시가스(주),017390,2021/12,1639570978,6794886,60.2,62.42,-0.08,95413,1.03,0.43,1270956
서울식품공업(주),004410,2021/12,72278884,0,177.81,36,-10.18,1649676,7.84,2.61,55298
선도전기(주),007610,2021/12,146211622,0,125.82,44.28,-5.67,-6326203,1.75,0.89,75148
