회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),부채비율(IFRS),타인자본구성비율(IFRS),자기자본구성비율(IFRS),매출액증가율(IFRS),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),경상연구개발비(IFRS)(천원),광고 및 판매촉진비(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),* (정상)영업손익(계산수치)(IFRS)(천원)
(주)세아제강,306200,2022/12,1465129429,76.73,43.42,56.58,20.33,216043376,0,0,215165658,215165658
(주)세아제강지주,003030,2022/12,794421468,16.52,14.18,85.82,134.09,18653633,0,968000,19534812,19534812
(주)세아특수강,019440,2022/12,520544283,58.88,37.06,62.94,19.79,10366083,0,0,21390921,21390921
(주)세아홀딩스,058650,2022/12,1129395124,15.49,13.41,86.59,6.65,34488565,0,1139299,39633585,39633585
(주)세우글로벌,013000,2022/12,49842667,8.79,8.08,91.92,-13.36,2873056,0,0,1582371,1582371
(주)세원정공,021820,2022/06,298109844,11.94,10.67,89.33,-4.74,22360849,0,0,4744809,4744809
(주)세이브존아이앤씨,067830,2022/12,573569548,23.58,19.08,80.92,-2.31,30136901,0,3042116,9219026,9219026
(주)세진중공업,075580,2022/12,411876748,148.85,59.82,40.18,63.8,23784712,0,0,22255475,22255475
(주)셀트리온,068270,2022/12,5571483130,33.61,25.16,74.84,19.9,27368540,-4700367,0,618890773,618890773
(주)솔루엠,248070,2022/12,487384549,105.78,51.41,48.59,49.87,33399625,12031994,0,44671754,44671754
(주)수산인더스트리,126720,2022/12,492299259,7.81,7.24,92.76,1.46,12505026,0,0,38829652,38829652
(주)수산중공업,017550,2022/12,181493057,63.19,38.72,61.28,16.19,5580811,2007112,0,9391620,9391620
(주)시디즈,134790,2022/12,84677096,33.88,25.3,74.7,-4.05,11674907,0,0,412795,412795
(주)신도리코,029530,2022/12,1001305541,7.73,7.18,92.82,17.05,32028391,7070720,1072103,-5063090,-5063090
(주)신성이엔지,011930,2022/12,438118921,180.19,64.31,35.69,48.57,-24957210,0,0,11866394,11866394
(주)신세계,004170,2022/12,8345250728,110.77,52.56,47.44,11.61,485773160,0,82760000,348026286,348026286
(주)신세계아이앤씨,035510,2022/12,475059173,31.66,24.04,75.96,11.8,18269750,0,1449377,37071917,37071917
(주)신세계인터내셔날,031430,2022/12,1134250211,59.18,37.18,62.82,8.01,96763469,0,68591484,99554619,99554619
(주)신세계푸드,031440,2022/12,897129700,207.75,67.51,32.49,6.17,20451455,0,0,22163568,22163568
(주)신영와코루,005800,2022/12,385696451,17.69,15.03,84.97,6.53,6308066,0,6466755,7473489,7473489
(주)신원,009270,2022/12,536283517,135.29,57.5,42.5,12.94,52819442,0,0,37103296,37103296
(주)신풍,002870,2022/12,82035090,2.71,2.64,97.36,-23.21,-3573946,0,0,-3731484,-3731484
(주)신한금융지주회사,055550,2022/12,37456314000,40.41,28.78,71.22,-3.18,1477913000,0,0,0,1217438000
(주)신화다이나믹스,001770,2022/12,88291972,71.59,41.72,58.28,19.56,14167789,0,0,14179053,14179053
(주)신흥,004080,2022/12,131824972,26.47,20.93,79.07,-7.03,5109852,0,2793252,9678013,9678013
(주)쌍방울,102280,2022/12,138384157,18.42,15.56,84.44,7.09,-9997683,0,0,-10258810,-10258810
(주)쎌마테라퓨틱스,015540,2022/12,16313158,671.26,87.03,12.97,-20.75,-2333759,0,0,-2968176,-2968176
(주)쏘카,403550,2022/12,573698840,123.16,55.19,44.81,31.72,-53184955,0,5268023,6214360,6214360
(주)씨아이테크,004920,2022/12,64399134,47.51,32.21,67.79,34.56,3615812,1815223,0,330915,330915
(주)씨티알모빌리티,308170,2022/12,261045349,161.78,61.8,38.2,6.94,-1497730,0,0,-4500976,-4500976
(주)아모레퍼시픽,090430,2022/12,5264930130,8.59,7.91,92.09,-17.29,134044742,0,242524000,235366929,235366929
(주)아모레퍼시픽그룹,002790,2022/12,2253119953,2.62,2.55,97.45,325.25,114713227,0,0,129778463,129778463
(주)아센디오,012170,2022/12,72584409,127.25,55.99,44.01,-14.16,-23125265,0,280481,-9017206,-9017206
(주)아이마켓코리아,122900,2022/12,825178689,114.06,53.28,46.72,13.83,60156296,0,0,35714794,35714794
(주)아이에이치큐,003560,2022/12,207307519,234.47,70.1,29.9,-27.05,10961970,0,7815630,-27677912,-27677912
(주)알루코,001780,2022/12,457845623,105.7,51.39,48.61,39.07,-17157424,0,0,4122280,4122280
(주)에넥스,011090,2022/12,126885952,191.75,65.72,34.28,1.29,-6270439,0,0,-23349976,-23349976
(주)에스비에스,034120,2022/12,1223425318,73.23,42.27,57.73,11.3,-316026,4314719,64935862,143348424,143348424
(주)에스엠벡셀,010580,2022/12,149584550,123.33,55.22,44.78,87.18,3616801,0,0,3428152,3428152
(주)에스원,012750,2022/12,1985699161,34.77,25.8,74.2,6.59,262034569,0,24378784,192825146,192825146
(주)에스제이엠,123700,2022/12,164449836,11.93,10.66,89.34,10.39,8979860,0,0,-6015346,-6015346
(주)에스제이엠홀딩스,025530,2022/12,164567453,9.66,8.81,91.19,-5.42,3143965,0,0,3341586,3341586
(주)에스지글로벌,001380,2022/12,179460629,49.57,33.14,66.86,16.66,12328964,0,0,1692700,1692700
(주)에스지세계물산,004060,2022/12,301488493,20.76,17.19,82.81,8.92,5535761,0,717312,7111578,7111578
(주)에스피씨삼립,005610,2022/12,988127994,165.83,62.38,37.62,18.62,60623719,0,0,76463271,76463271
(주)에이블씨엔씨,078520,2022/12,177723240,44.3,30.7,69.3,-3.74,24129512,0,10724176,9101188,9101188
(주)에이엔피,015260,2022/12,109273430,192.76,65.84,34.16,56.39,-9472836,0,0,-3903669,-3903669
(주)에이프로젠,007460,2022/12,557404688,88.45,46.94,53.06,-57.09,-40882172,0,0,-53344690,-53344690
(주)에이프로젠바이오로직스,003060,2022/12,589189697,42.84,29.99,70.01,30.79,8755196,2901133,2298,-3779010,-3779010
(주)에이플러스에셋어드바이저,244920,2022/12,204362337,61.25,37.99,62.01,5.33,17636459,0,1881623,3054336,3054336
(주)에프앤에프,383220,2022/12,1329134616,45.15,31.1,68.9,0,344406258,0,32607473,523701828,523701828
(주)에프앤에프홀딩스,007700,2022/12,1932104799,0.44,0.44,99.56,1358.39,19612357,0,453189,23851041,23851041
(주)엔씨소프트,036570,2022/12,4341399984,34.66,25.74,74.26,12.79,698486983,471553595,202970820,575986638,575986638
(주)엔아이스틸,008260,2022/12,397444643,111.19,52.65,47.35,43.18,42398673,0,0,67734933,67734933
(주)엔케이,085310,2022/12,130377788,25.6,20.38,79.62,3.22,157998,0,0,1042700,1042700
(주)엘에스,006260,2022/12,5294493000,33.31,24.99,75.01,70.31,117593000,0,4148000,542241000,542241000
(주)엘에스네트웍스,000680,2022/12,1257451252,138.41,58.06,41.94,2.31,-3100694,0,0,9019016,9019016
(주)엘에프,093050,2022/12,1973686923,30.04,23.1,76.9,11.04,29238254,0,47356000,75779686,75779686
(주)엘엑스세미콘,108320,2022/12,1282402041,35.73,26.32,73.68,11.61,-83590346,107011982,0,309045577,309045577
(주)엘엑스인터내셔널,001120,2022/12,3782850589,63.8,38.95,61.05,-1.14,350664004,0,0,101552809,101552809
(주)엘엑스하우시스,108670,2022/12,2059455000,190.51,65.58,34.42,3.66,63391000,0,36925000,25041000,25041000
(주)엘엑스홀딩스,383800,2022/12,972926000,1.16,1.15,98.85,0,72246000,0,7585000,63825000,63825000
(주)엘지,003550,2022/12,9903973000,3.81,3.67,96.33,7.86,800588000,0,70518000,821445000,821445000
(주)엘지생활건강,051900,2022/12,4707323720,14.03,12.3,87.7,-23.66,378226858,0,0,428276866,428276866
(주)엘지에너지솔루션,373220,2022/12,23202810000,38.16,27.62,72.38,26.16,-2392526000,0,16732000,-676510000,-676510000
(주)엘지유플러스,032640,2022/12,18621116000,128.59,56.25,43.75,-0.18,3327084000,0,189070000,1049830000,1049830000
(주)엘지헬로비전,037560,2022/12,1417169225,127.13,55.97,44.03,8.15,176509413,0,22697749,52214500,52214500
(주)엘지화학,051910,2022/12,32872824000,55.99,35.89,64.11,14.33,1387508000,0,24822000,1070050000,1070050000
(주)엠씨넥스,097520,2022/12,490185292,48.85,32.82,67.18,4.33,50553454,14535585,0,11254172,11254172
(주)영원무역,111770,2022/12,1895028518,19.52,16.33,83.67,48.71,23549063,0,32000,241563536,241563536
(주)영원무역홀딩스,009970,2022/12,629118358,5.76,5.44,94.56,110.95,52731800,0,0,54862544,54862544
(주)영풍,000670,2022/12,2473854374,39.7,28.42,71.58,34.41,80792455,0,702309,-107770435,-107770435
(주)영흥,012160,2022/12,354149244,99.99,50,50,6.55,-6746579,0,0,3769437,3769437
(주)예스코홀딩스,015360,2022/12,555461292,25.7,20.45,79.55,242.21,-45089618,0,0,-17575577,-17575577
(주)오뚜기,007310,2022/12,2525971875,63.19,38.72,61.28,14.3,103101972,0,0,156754357,156754357
(주)오리엔트바이오,002630,2022/03,104952009,26.16,20.74,79.26,4.31,2351249,0,0,-3780754,-3780754
(주)오리온,271560,2022/12,1228500766,29.09,22.53,77.47,16.32,133773405,0,9918543,140231959,140231959
(주)오리온홀딩스,001800,2022/12,1990027647,6.55,6.15,93.85,10.69,19002769,0,0,18313544,18313544
(주)와이지플러스,037270,2022/12,180902229,44.83,30.96,69.04,16.23,17745842,0,538560,8134502,8134502
(주)와이투솔루션,011690,2022/12,123749301,48.74,32.77,67.23,18.41,-842270,0,0,3887371,3887371
(주)용평리조트,070960,2022/12,870052435,129.44,56.42,43.58,-39.36,25295678,0,1515751,1565287,1565287
(주)우리금융지주,316140,2022/12,25113576000,9.68,8.83,91.17,86.28,1180396000,0,0,0,1185627000
(주)우성,006980,2022/12,178766672,14.13,12.38,87.62,-83.54,-1195752,0,0,-1207365,-1207365
(주)우신시스템,017370,2022/12,161596199,68.7,40.72,59.28,-16.66,14882186,1709525,0,10932601,10932601
(주)우진,105840,2022/12,172646980,24.49,19.67,80.33,11.06,10087456,2608938,15597,5025433,5025433
(주)우진아이엔에스,010400,2022/12,111629129,19.25,16.14,83.86,-6.07,-4828339,0,0,-5540012,-5540012
(주)우진플라임,049800,2022/12,285172713,179.9,64.27,35.73,8.8,25732113,6733192,0,22627714,22627714
(주)웅진,016880,2022/12,433572566,54.58,35.31,64.69,19.57,26499064,0,0,21908861,21908861
(주)웅진씽크빅,095720,2022/12,675351513,69.69,41.07,58.93,6.5,97098469,0,0,30772712,30772712
(주)원림,005820,2022/12,108064249,18.74,15.78,84.22,2.35,1931173,0,0,-722727,-722727
(주)위스컴,024070,2022/12,125725358,12.83,11.37,88.63,7.55,1374029,0,0,1646396,1646396
(주)윌비스,008600,2022/12,265930945,75.82,43.12,56.88,-10.1,2671100,0,1925294,2580680,2580680
(주)유니드,014830,2022/12,1081099768,68.52,40.66,59.34,17.06,-54352575,0,0,95951025,95951025
(주)유니드비티플러스,446070,2022/12,213631275,,,,,1220966,0,0,1427051,1427051
(주)유니온,000910,2022/12,189849502,68.09,40.51,59.49,11.44,3514566,0,0,-90701,-90701
(주)유니켐,011330,2022/12,219850861,94.42,48.56,51.44,-8.88,16176807,0,0,4420274,4420274
(주)유수홀딩스,000700,2022/12,268363609,3.51,3.39,96.61,8.37,-1860815,0,0,-5636316,-5636316
(주)유유제약,000220,2022/12,168899751,56.78,36.22,63.78,16.21,-11910067,0,7073078,-4986294,-4986294
(주)유한양행,000100,2022/12,2274482334,17.19,14.67,85.33,6.29,107431718,0,0,41119507,41119507
(주)이노션,214320,2022/12,1090534674,54.78,35.39,64.61,9.59,130189741,0,0,26670913,26670913
(주)이마트,139480,2022/12,20129787392,93.16,48.23,51.77,2.88,376690265,0,96833000,258855639,258855639
(주)이수페타시스,007660,2022/12,462207021,83.86,45.61,54.39,36.79,25807942,0,0,96368755,96368755
(주)이수화학,005950,2022/12,992560981,89.31,47.18,52.82,28.65,-53177542,0,0,51997564,51997564
(주)이스타코,015020,2022/12,79791361,76.12,43.22,56.78,8.02,-1115402,0,5411,-3170883,-3170883
(주)이아이디,093230,2022/12,408113214,136.53,57.72,42.28,16.43,-7818169,0,0,-5847690,-5847690
(주)이엔플러스,074610,2022/12,112480085,77.54,43.67,56.33,-55.68,8299563,2908824,0,-13456720,-13456720
(주)이원,017940,2022/12,3658050494,128.19,56.18,43.82,60.45,36292264,0,6325833,266694781,266694781
(주)이월드,084680,2022/12,431705015,75.24,42.94,57.06,0.54,16437825,0,1469959,14610430,14610430
(주)인디에프,014990,2022/12,119611729,216.9,68.44,31.56,-9.01,3528080,0,1777667,-13015796,-13015796
(주)인바이오젠,101140,2022/12,141814848,35.82,26.37,73.63,8.81,-11505134,0,0,-6033396,-6033396
(주)인스코비,006490,2022/12,85728966,48.89,32.84,67.16,-0.74,-5060642,0,0,-3837587,-3837587
(주)인팩,023810,2022/12,233019596,131.96,56.89,43.11,13.65,19104478,0,0,7431623,7431623
(주)일신석재,007110,2022/12,116167864,110.34,52.46,47.54,84.19,-2890944,0,145087,3899804,3899804
(주)잇츠한불,226320,2022/12,395555482,2.16,2.12,97.88,-1.76,-6137474,1933828,5515711,-12511160,-12511160
(주)제이에스코퍼레이션,194370,2022/12,305839965,70.73,41.43,58.57,32.98,43797627,5159379,0,30659490,30659490
(주)제일기획,030000,2022/12,1328473794,88.44,46.93,53.07,25.91,110987563,0,0,100830968,100830968
(주)제주은행,006220,2022/12,7311029000,1300.97,92.86,7.14,34.7,114388000,0,0,0,27020000
(주)제주항공,089590,2022/12,1660894389,430.96,81.17,18.83,156.9,137149870,0,0,-174951269,-174951269
(주)조비,001550,2022/12,130041760,111.52,52.72,47.28,75.6,-13746988,0,0,11907297,11907297
(주)조흥,002600,2022/12,418548891,170.21,62.99,37.01,27.32,-82702731,0,0,15318484,15318484
(주)종근당,185750,2022/12,1097011146,77.52,43.67,56.33,10.37,63957462,164485796,60240942,107106911,107106911
(주)종근당바이오,063160,2022/12,312479109,111.27,52.67,47.33,9.79,-2508616,0,0,-13153780,-13153780
(주)종근당홀딩스,001630,2022/12,430365491,18.31,15.48,84.52,-23.08,13604380,0,153603,17040697,17040697
(주)주연테크,044380,2022/12,53159039,27.96,21.85,78.15,-24.46,3693518,0,180877,-6294238,-6294238
(주)지누스,013890,2022/12,740602270,55.04,35.5,64.5,-19.04,-39271912,0,11432318,21819621,21819621
(주)지에스,078930,2022/12,6623315000,19.19,16.1,83.9,144.35,462144000,0,7779000,479123000,479123000
