회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),부채비율(IFRS),타인자본구성비율(IFRS),자기자본구성비율(IFRS),매출액증가율(IFRS),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),경상연구개발비(IFRS)(천원),광고 및 판매촉진비(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),* (정상)영업손익(계산수치)(IFRS)(천원)
(주)경동인베스트,012320,2021/12,306026123,0.39,0.39,99.61,15.14,823547,0,0,617584,617584
(주)경방,000050,2021/12,1214189554,58.36,36.85,63.15,20.2,-6107441,0,1945735,28677974,28677974
(주)경보제약,214390,2021/12,236979153,62.65,38.52,61.48,-20.73,17967903,0,4233663,-6624844,-6624844
(주)경인양행,012610,2021/12,462114130,121.84,54.92,45.08,28.85,1344530,0,0,16094740,16094740
(주)광명전기,017040,2021/12,150647821,46.27,31.63,68.37,9.08,-2088861,0,0,2324391,2324391
(주)광주신세계,037710,2021/12,852280199,14.28,12.49,87.51,15.23,77532153,0,0,60594384,60594384
(주)국동,005320,2021/12,108310948,36.63,26.81,73.19,-33.14,-24301785,0,0,-2404364,-2404364
(주)국보,001140,2021/12,80664677,135.58,57.55,42.45,0.24,1413296,0,0,-8722757,-8722757
(주)금비,008870,2021/09,162948184,92.75,48.12,51.88,3.7,13988569,0,287369,1482969,1482969
(주)금양,001570,2021/12,233730825,295.42,74.71,25.29,45.14,-41422728,0,0,7235825,7235825
(주)금호에이치티,214330,2021/12,419500176,26.15,20.73,79.27,8.91,-1903428,0,0,-5801459,-5801459
(주)까뮤이앤씨,013700,2021/12,195058433,97.4,49.34,50.66,1.21,-2668352,0,0,-3010986,-3010986
(주)나이스홀딩스,034310,2021/12,467714548,44.9,30.99,69.01,10.96,21259315,0,0,21844330,21844330
(주)남선알미늄,008350,2021/12,275681346,63.01,38.65,61.35,-14.2,12183877,1532964,0,-6778063,-6778063
(주)남성,004270,2021/12,241617650,103.51,50.86,49.14,22.63,-4316846,0,0,5138256,5138256
(주)넥센,005720,2021/12,724981151,19.64,16.42,83.58,43.6,8649798,0,0,26175811,26175811
(주)노루페인트,090350,2021/12,600505458,92.47,48.04,51.96,16.57,18815693,1018189,2440803,15632511,15632511
(주)노루홀딩스,000320,2021/12,365514372,20.61,17.09,82.91,14.03,9118374,118485,251604,8168218,8168218
(주)녹십자,006280,2021/12,1925626161,57.14,36.36,63.64,-4.68,117703259,0,44901000,60178108,60178108
(주)녹십자홀딩스,005250,2021/12,1066673355,63.09,38.69,61.31,-6.16,35383454,0,0,35601569,35601569
(주)농심,004370,2021/12,2544772941,25.05,20.03,79.97,-0.15,138295967,0,60706321,62341126,62341126
(주)농심홀딩스,072710,2021/12,564715220,0.78,0.78,99.22,0,12074113,0,0,13171382,13171382
(주)다우기술,023590,2021/12,1052107489,76.34,43.29,56.71,10.86,70324122,0,2431290,46219840,46219840
(주)다이나믹디자인,145210,2021/12,98713688,140.24,58.37,41.63,-35.27,-5885,0,0,-15655496,-15655496
(주)대교,019680,2021/12,736567687,40.52,28.84,71.16,1.11,46598127,0,22724000,-18647036,-18647036
(주)대구백화점,006370,2021/12,407470404,42.27,29.71,70.29,-10.8,-19044835,0,10057663,-19392833,-19392833
(주)대덕,008060,2021/12,540933464,0.31,0.31,99.69,139.42,9352667,0,0,7498814,7498814
(주)대동,000490,2021/12,812118607,210.89,67.83,32.17,39,14558081,0,0,15973312,15973312
(주)대양금속,009190,2021/12,157542367,58.21,36.79,63.21,44.79,-5352047,0,0,15188009,15188009
(주)대우건설,047040,2021/12,9192699187,237.4,70.36,29.64,5.87,1479793183,15480000,33167000,572905327,572905327
(주)대웅,003090,2021/12,415669425,5.03,4.79,95.21,9.85,49360417,0,1551123,50919470,50919470
(주)대웅제약,069620,2021/12,1259655414,105.07,51.24,48.76,11.69,47950163,0,56002517,95499948,95499948
(주)대유에이텍,002880,2021/12,452254167,292.97,74.55,25.45,13.09,10053815,0,0,13707585,13707585
(주)대유플러스,000300,2021/12,318803266,181.26,64.45,35.55,54.07,4705143,0,0,2934603,2934603
(주)대창,012800,2021/12,570884442,155.1,60.8,39.2,41.14,-37229167,2282723,0,33516263,33516263
(주)대한항공,003490,2021/12,26193031955,275.36,73.36,26.64,18.21,3498373266,0,0,1464438013,1464438013
(주)대현,016090,2021/12,280081122,26.72,21.08,78.92,13.7,30688796,0,0,22414774,22414774
(주)대호에이엘,069460,2021/12,145025262,110.1,52.4,47.6,18.1,-3831573,0,0,1819871,1819871
(주)더메디팜,118000,2021/12,171997948,45.15,31.1,68.9,141.77,-1074071,0,6667,-2141114,-2141114
(주)더블유게임즈,192080,2021/12,999668738,15.75,13.61,86.39,-10.68,68445399,16076022,40656408,75472028,75472028
(주)더존비즈온,012510,2021/12,892107531,81.89,45.02,54.98,3.49,66316362,0,0,70088546,70088546
(주)덕성,004830,2021/12,119614500,46.33,31.66,68.34,-0.6,6781883,0,13681,4500408,4500408
(주)덴티움,145720,2021/12,526730985,98.78,49.69,50.31,25.94,59785313,0,14296600,52922985,52922985
(주)도화엔지니어링,002150,2021/12,472293545,72.37,41.98,58.02,-4.04,28761752,0,136697,22182985,22182985
(주)동남합성,023450,2021/12,90602982,95.85,48.94,51.06,28.31,12545411,0,0,14906407,14906407
(주)동방,004140,2021/12,498183527,343.69,77.46,22.54,2.74,22501179,0,0,22816080,22816080
(주)동방아그로,007590,2021/12,203440049,39.24,28.18,71.82,3.47,14836631,0,3168293,8164570,8164570
(주)동서,026960,2021/12,1561312544,8.91,8.18,91.82,12.62,81364107,0,1401776,33112243,33112243
(주)동성케미컬,102260,2021/12,464533998,38.39,27.74,72.26,76.67,4598642,1724702,0,6823288,6823288
(주)동아지질,028100,2021/12,350354940,71.21,41.59,58.41,-8,31382070,0,0,4084737,4084737
(주)동양,001520,2021/12,970047655,22.31,18.24,81.76,18.66,25565712,0,0,12384924,12384924
(주)동양고속,084670,2021/12,168368992,100.11,50.03,49.97,-2.86,-12519941,0,0,-21830817,-21830817
(주)동원에프앤비,049770,2021/12,1330982099,101.01,50.25,49.75,-0.59,101563649,0,57211253,87026214,87026214
(주)두산,000150,2021/12,5308286887,74.25,42.61,57.39,-37.56,-273229596,0,0,66616593,66616593
(주)두올,016740,2021/12,267050839,66.25,39.85,60.15,-4.51,15410676,0,0,17034965,17034965
(주)드림텍,192650,2021/12,358749911,69.29,40.93,59.07,37.92,43581220,0,0,29393096,29393096
(주)디비아이엔씨,012030,2021/12,610429798,34.31,25.55,74.45,23.8,18219174,0,12929409,12412814,12412814
(주)디아이,003160,2021/12,201363821,60.37,37.65,62.35,82.46,-2415223,0,0,15668096,15668096
(주)디아이씨,092200,2021/12,391800990,697.66,87.46,12.54,16.49,34522344,0,0,24818845,24818845
(주)디알비동일,004840,2021/12,304795259,50.81,33.69,66.31,-12,-26021735,0,62330,-285008,-285008
(주)디엔오토모티브,007340,2021/12,1251893183,90.64,47.54,52.46,40.14,216435566,0,651427,28714748,28714748
(주)디지비금융지주,139130,2021/12,3974995291,23.91,19.3,80.7,7.89,86560543,0,0,0,143825727
(주)락앤락,115390,2021/12,612977028,14.44,12.62,87.38,14.22,11192238,0,0,-658804,-658804
(주)마니커,027740,2021/12,192796025,307.23,75.44,24.56,17.61,-8468857,0,0,-12653997,-12653997
(주)메리츠금융지주,138040,2021/12,2327968272,45.36,31.21,68.79,56.37,21758345,0,0,0,228129652
(주)메타랩스,090370,2021/12,73043250,31.47,23.94,76.06,-32.54,42466,0,850003,-3053617,-3053617
(주)모나리자,012690,2021/12,93955501,24.89,19.93,80.07,-9.16,10925776,0,0,3433504,3433504
(주)모나미,005360,2021/12,155140257,89.6,47.26,52.74,4.62,202864,565077,1936081,2023078,2023078
(주)모토닉,009680,2021/12,450511036,6.92,6.47,93.53,9.82,22743996,1233491,0,14707506,14707506
(주)무학,033920,2021/12,637795276,29.22,22.61,77.39,-10.39,47018358,0,17941266,-371445,-371445
(주)미래아이앤지,007120,2021/12,99668333,40.22,28.68,71.32,35.26,2019891,0,0,899375,899375
(주)바이오노트,377740,2021/12,995141900,13.9,12.2,87.8,-1.78,536692800,0,1067539,471364335,471364335
(주)방림,003610,2021/09,236351098,18.76,15.79,84.21,9.11,20162589,0,0,5085274,5085274
(주)백산,035150,2021/12,255196526,66.29,39.86,60.14,-0.13,22717744,0,0,27772747,27772747
(주)벽산,007210,2021/12,384957990,78.91,44.11,55.89,9.71,6876716,0,0,5016648,5016648
(주)보락,002760,2021/12,56317969,23.66,19.13,80.87,3.84,1177597,0,0,1692124,1692124
(주)보령,003850,2021/12,808103829,75.06,42.88,57.12,9.78,71459765,0,17211253,50122504,50122504
(주)비비안,002070,2021/12,191314974,89.98,47.36,52.64,2.51,-1267810,0,3279639,3124046,3124046
(주)비상교육,100220,2021/12,277125936,25.68,20.43,79.57,17.47,30967212,21010301,4414709,14312515,14312515
(주)비와이씨,001460,2021/12,672836981,41,29.08,70.92,1.48,34043648,0,0,26735240,26735240
(주)비지에프,027410,2021/12,1556972755,3.57,3.45,96.55,-18.02,20221999,0,2594000,19097995,19097995
(주)비지에프리테일,282330,2021/12,2522959711,222.57,69,31,9.64,525360402,3441000,10284000,197158691,197158691
(주)빙그레,005180,2021/12,726485691,28.52,22.19,77.81,8.43,46494317,0,0,31253101,31253101
(주)사조대림,003960,2021/12,681576251,79.12,44.17,55.83,7.35,29757576,0,7571522,78186399,78186399
(주)사조오양,006090,2021/12,315948483,60.62,37.74,62.26,0.38,20241471,0,0,20393330,20393330
(주)삼성출판사,068290,2021/12,210488928,22.98,18.68,81.32,-0.95,5848721,961459,1474307,1146481,1146481
(주)삼양사,145990,2021/12,2188296389,85.62,46.13,53.87,17.03,-62218619,0,0,19471215,19471215
(주)삼양패키징,272550,2021/12,612486514,90.66,47.55,52.45,6.63,56247247,0,0,46146456,46146456
(주)삼양홀딩스,000070,2021/12,2090165036,20.29,16.87,83.13,208.52,21196409,8960000,0,242469499,242469499
(주)삼영,003720,2021/12,80976263,66.15,39.82,60.18,11.19,7471485,0,0,2613988,2613988
(주)삼원강재,023000,2021/12,270679644,23.75,19.19,80.81,21.94,6737740,0,0,9549370,9549370
(주)삼익악기,002450,2021/12,348589340,76.46,43.33,56.67,40.47,-8452552,0,190351,11223677,11223677
(주)삼일씨엔에스,004440,2021/12,345935541,26.06,20.67,79.33,20.42,-11525831,0,0,13453460,13453460
(주)삼천리,004690,2021/12,3097379762,132.77,57.04,42.96,9.52,262900494,104189,0,30267876,30267876
(주)상상인증권,001290,2021/12,585045704,196.24,66.24,33.76,23.97,-84586740,0,0,0,14449598
(주)서연,007860,2021/12,308307217,1.13,1.12,98.88,19.9,3971205,0,309700,2172806,2172806
(주)서연이화,200880,2021/12,1118832703,68.18,40.54,59.46,5.29,117260815,0,0,47154997,47154997
(주)서원,021050,2021/12,222922979,156.56,61.02,38.98,34.39,-14707815,0,0,15126656,15126656
(주)서흥,008490,2021/12,485995042,61.44,38.06,61.94,7.14,36361660,0,0,44639262,44639262
(주)선앤엘,002820,2021/12,460607389,108.9,52.13,47.87,64.99,1746653,0,0,13535120,13535120
(주)선진,136490,2021/12,818686440,104.87,51.19,48.81,25.78,31101810,0,0,29625789,29625789
(주)성안,011300,2021/12,114372802,290.03,74.36,25.64,5.01,-528339,300393,0,-6271056,-6271056
(주)세아베스틸지주,001430,2021/12,2579116663,65.46,39.56,60.44,54.44,83027935,0,0,142663181,142663181
(주)세아제강,306200,2021/12,1228191226,80.72,44.67,55.33,30.15,22030620,0,0,131945674,131945674
(주)세아제강지주,003030,2021/12,746908093,11.89,10.63,89.37,0.72,4948238,0,794000,4058314,4058314
(주)세아특수강,019440,2021/12,488152167,50.26,33.45,66.55,34.51,-27395235,0,0,26940814,26940814
(주)세아홀딩스,058650,2021/12,1048150272,13.69,12.04,87.96,-25.59,40455840,0,870789,38688852,38688852
(주)세우글로벌,013000,2021/12,49475179,9.82,8.95,91.05,18,1466448,0,0,2626139,2626139
(주)세원정공,021820,2021/06,289366967,12.31,10.96,89.04,15.53,16822659,0,0,7618717,7618717
(주)세이브존아이앤씨,067830,2021/12,564254721,23.22,18.84,81.16,-9.32,14027855,0,2981195,11023053,11023053
(주)세진중공업,075580,2021/12,444397560,177.3,63.94,36.06,-17.07,-1065919,0,0,1169498,1169498
(주)셀트리온,068270,2021/12,5315369384,32.89,24.75,75.25,-4.38,802547349,22767559,0,717162653,717162653
(주)솔루엠,248070,2021/12,336635050,53.77,34.97,65.03,-16.66,-51821673,10412385,0,7905512,7905512
(주)수산인더스트리,126720,2021/12,311175333,14.95,13.01,86.99,16.11,19326097,0,0,35242803,35242803
(주)수산중공업,017550,2021/12,169136119,60.85,37.83,62.17,84.46,-1952355,1306584,0,6215481,6215481
(주)시디즈,134790,2021/12,84805501,38.01,27.54,72.46,10.75,-7169348,0,0,12698998,12698998
(주)신도리코,029530,2021/12,1010678253,7.79,7.23,92.77,-4.17,30513898,3829981,995148,5643760,5643760
(주)신성이엔지,011930,2021/12,403271856,122.16,54.99,45.01,-10.2,-24193422,0,0,-5390425,-5390425
(주)신세계,004170,2021/12,7721030612,105.3,51.29,48.71,14.51,585699617,0,70383000,261518611,261518611
(주)신세계아이앤씨,035510,2021/12,354134942,28.17,21.98,78.02,9.53,31880470,0,879548,35527094,35527094
(주)신세계인터내셔날,031430,2021/12,1053099871,67.47,40.29,59.71,9.34,133126101,0,48619936,80678058,80678058
(주)신세계푸드,031440,2021/12,871652860,206.08,67.33,32.67,7.87,71952997,0,0,31138056,31138056
(주)신영와코루,005800,2021/12,372654678,18.01,15.26,84.74,6.4,9599741,0,6624816,3585268,3585268
(주)신원,009270,2021/12,512570594,140.17,58.36,41.64,26.07,-5090661,0,0,28306889,28306889
(주)신풍,002870,2021/12,91177831,3.9,3.75,96.25,-26.11,-5984123,0,0,-2892549,-2892549
(주)신한금융지주회사,055550,2021/12,36815893000,39.43,28.28,71.72,5.06,2013696000,0,0,0,1424182000
(주)신화다이나믹스,001770,2021/12,71036421,74.96,42.85,57.15,35.49,-770578,0,0,5712546,5712546
(주)신흥,004080,2021/12,130169357,31.59,24.01,75.99,8.8,6581860,0,1544421,12001339,12001339
(주)쌍방울,102280,2021/12,388192805,72.05,41.88,58.12,2.66,-2975163,0,0,-1505538,-1505538
(주)쎌마테라퓨틱스,015540,2021/12,27008561,91.32,47.73,52.27,-0.62,-7542447,811273,0,-4590769,-4590769
(주)쏘카,403550,2021/12,419878674,180.09,64.3,35.7,0,14668790,0,8149962,-8423142,-8423142
(주)씨아이테크,004920,2021/12,52389816,45.55,31.29,68.71,2.63,-3383571,1790567,0,-1678443,-1678443
(주)씨티알모빌리티,308170,2021/12,232428519,175.06,63.64,36.36,18.99,1945168,0,0,-902373,-902373
(주)아모레퍼시픽,090430,2021/12,5291052656,11.96,10.68,89.32,15.19,490711600,0,256621000,340130607,340130607
(주)아모레퍼시픽그룹,002790,2021/12,2115979028,4.08,3.92,96.08,-31.11,24278873,0,5000,11242167,11242167
(주)아센디오,012170,2021/12,67529072,50.27,33.45,66.55,43.7,-8347175,0,179905,-3324656,-3324656
(주)아이마켓코리아,122900,2021/12,782490914,108.85,52.12,47.88,13.16,36997348,0,0,29043362,29043362
(주)아이에이치큐,003560,2021/12,232934030,96.12,49.01,50.99,-26.03,17041209,0,7355599,-9251913,-9251913
(주)알루코,001780,2021/12,456060104,111.89,52.81,47.19,18.41,-17287419,0,0,2345590,2345590
(주)에넥스,011090,2021/12,132118154,100.67,50.17,49.83,-13.39,-19219031,0,0,-11917763,-11917763
(주)에스비에스,034120,2021/12,1195935566,101.23,50.31,49.69,20.22,94468310,2663964,63236509,140759732,140759732
(주)에스엠벡셀,010580,2021/12,47837811,47.84,32.36,67.64,3.35,-3239766,0,0,-8181785,-8181785
(주)에스원,012750,2021/12,1899472792,34.8,25.81,74.19,4.02,318867723,0,23709468,165457513,165457513
(주)에스제이엠,123700,2021/12,163036392,16.03,13.82,86.18,13.73,-1328601,0,0,-6683542,-6683542
(주)에스제이엠홀딩스,025530,2021/12,164815800,9.21,8.43,91.57,43.86,5073413,0,0,2947987,2947987
(주)에스지글로벌,001380,2021/12,180340624,50.91,33.74,66.26,-29.5,-516288,0,0,575051,575051
(주)에스지세계물산,004060,2021/12,308118590,24.81,19.88,80.12,-20.02,8926828,0,801712,-2676422,-2676422
(주)에스피씨삼립,005610,2021/12,953617805,186.95,65.15,34.85,8.21,88523269,0,0,65027276,65027276
(주)에이블씨엔씨,078520,2021/12,172712604,44.97,31.02,68.98,-11.58,5598648,0,13682191,-13144418,-13144418
(주)에이엔피,015260,2021/12,82030111,173.69,63.46,36.54,-15.59,-8847576,0,0,-11966559,-11966559
(주)에이프로젠,007460,2021/12,574287577,64.24,39.11,60.89,11.78,-2121352,224835,0,295276,295276
(주)에이프로젠바이오로직스,003060,2021/12,495499165,2.13,2.08,97.92,6.97,5684997,2404894,132,-2212743,-2212743
(주)에이플러스에셋어드바이저,244920,2021/12,163625949,68.7,40.72,59.28,-10.52,11350604,0,1977335,9095661,9095661
(주)에프앤에프,383220,2021/12,1073133609,,,,,297333286,0,19733773,368305263,368305263
(주)에프앤에프홀딩스,007700,2021/12,1923684641,0.93,0.93,99.07,-99.64,81957482,0,8476870,934592,934592
(주)엔씨소프트,036570,2021/12,4489052528,42.46,29.81,70.19,-5.04,374750389,423495145,289874843,339112326,339112326
(주)엔아이스틸,008260,2021/12,341056807,140.43,58.41,41.59,28.89,28000901,0,0,31201432,31201432
(주)엔케이,085310,2021/12,127002550,27.98,21.86,78.14,-0.53,13952173,0,0,1993194,1993194
(주)엘에스,006260,2021/12,4028895000,13.6,11.97,88.03,110.58,86667000,0,4751000,303406000,303406000
(주)엘에스네트웍스,000680,2021/12,1257845020,140.92,58.49,41.51,24.85,16719272,0,0,5985720,5985720
(주)엘에프,093050,2021/12,1838417505,32.73,24.66,75.34,2.65,100203046,0,36879000,78023474,78023474
(주)엘엑스세미콘,108320,2021/12,1169534024,46.73,31.85,68.15,63.43,419948902,68735379,0,368629567,368629567
(주)엘엑스인터내셔널,001120,2021/12,3019044208,67.23,40.2,59.8,27.55,-5635131,0,0,12330723,12330723
(주)엘엑스하우시스,108670,2021/12,2079719000,164.39,62.18,37.82,13.88,96569000,0,45718000,59592000,59592000
(주)엘엑스홀딩스,383800,2021/12,1442547000,,,,,-22742000,0,0,147184000,147184000
(주)엘지,003550,2021/12,9708699000,3.17,3.07,96.93,-2.6,690665000,0,80920000,740373000,740373000
(주)엘지생활건강,051900,2021/12,5112381322,21.11,17.43,82.57,12.17,682857210,0,0,980044257,980044257
(주)엘지에너지솔루션,373220,2021/12,13709636000,92.17,47.96,52.04,0,335873000,0,11859000,-354339000,-354339000
(주)엘지유플러스,032640,2021/12,18231505000,137.49,57.89,42.11,3.65,3345665000,0,216326000,937941000,937941000
(주)엘지헬로비전,037560,2021/12,1479167290,126.6,55.87,44.13,2.29,67381835,0,23310389,44349309,44349309
(주)엘지화학,051910,2021/12,30929152000,64.65,39.26,60.74,-1.72,4041768000,0,22436000,3019160000,3019160000
(주)엠씨넥스,097520,2021/12,493961155,51.98,34.2,65.8,-29.82,66689662,21696426,0,17943573,17943573
(주)영원무역,111770,2021/12,1871208774,37.15,27.09,72.91,25.61,100937376,0,29000,155520717,155520717
(주)영원무역홀딩스,009970,2021/12,571992707,5.5,5.21,94.79,29.93,9020226,0,0,23465912,23465912
(주)영풍,000670,2021/12,2559877502,40.87,29.01,70.99,8.2,-70751083,0,782891,-72816349,-72816349
(주)영흥,012160,2021/12,345749393,100.72,50.18,49.82,12.81,7426259,0,0,2155754,2155754
(주)예스코홀딩스,015360,2021/12,599654878,29.99,23.07,76.93,9.35,13157334,0,0,174887,174887
(주)오뚜기,007310,2021/12,2175601165,57.92,36.68,63.32,4.74,123797701,0,0,133099561,133099561
(주)오리엔트바이오,002630,2021/03,62354132,51.28,33.9,66.1,-17.35,2561518,0,0,-5194598,-5194598
(주)오리온,271560,2021/12,1268634936,45.99,31.5,68.5,4.96,144113434,0,10996306,130936069,130936069
(주)오리온홀딩스,001800,2021/12,1943949718,3.27,3.17,96.83,5.77,23930091,0,0,14974703,14974703
(주)와이지플러스,037270,2021/12,161099277,36.66,26.82,73.18,70.89,4798288,0,191387,5360355,5360355
(주)와이투솔루션,011690,2021/12,117767520,34.5,25.65,74.35,-5.62,-5770763,0,0,-3223969,-3223969
(주)용평리조트,070960,2021/12,841487728,117.77,54.08,45.92,85.71,-11535329,0,846787,30954609,30954609
(주)우리금융지주,316140,2021/12,23524982000,8.59,7.91,92.09,0.81,608227000,0,0,0,590550000
(주)우성,006980,2021/12,181382778,15.62,13.51,86.49,-5.08,-26856170,0,0,3077164,3077164
(주)우신시스템,017370,2021/12,196552121,122.59,55.07,44.93,16.32,26817907,1628661,0,5267480,5267480
(주)우진,105840,2021/12,179818234,39.55,28.34,71.66,31.53,2396366,1799707,10127,3572483,3572483
(주)우진아이엔에스,010400,2021/12,114655999,18.09,15.32,84.68,-36.29,-5397232,0,0,-6691355,-6691355
(주)우진플라임,049800,2021/12,277646160,239.43,70.54,29.46,16.32,21042937,6698198,0,17035922,17035922
(주)웅진,016880,2021/12,429101941,66.87,40.07,59.93,-11.39,14798139,0,0,24369537,24369537
(주)웅진씽크빅,095720,2021/12,664043439,64.77,39.31,60.69,8.53,96696291,0,0,30723579,30723579
(주)원림,005820,2021/12,112661232,26,20.64,79.36,26.76,-2318198,0,0,-147170,-147170
(주)위스컴,024070,2021/12,133476185,10.76,9.72,90.28,12.85,-147012,0,0,845425,845425
(주)윌비스,008600,2021/12,272836115,88.78,47.03,52.97,24.71,3932978,0,1596541,167353,167353
(주)유니드,014830,2021/12,1002743918,37.38,27.21,72.79,19.53,24223808,0,0,60267183,60267183
(주)유니온,000910,2021/12,199850659,62.49,38.46,61.54,2.07,6589066,0,0,3180957,3180957
(주)유니켐,011330,2021/12,207752158,107.63,51.84,48.16,-3.78,21234072,0,0,8803115,8803115
(주)유수홀딩스,000700,2021/12,245802764,4.17,4,96,-54.64,-34105876,0,17578,-4235835,-4235835
(주)유유제약,000220,2021/12,170242024,44.37,30.73,69.27,12.39,1834974,0,6138938,-1609938,-1609938
(주)유한양행,000100,2021/12,2201518256,18.94,15.92,84.08,3.58,106030640,0,0,61170450,61170450
(주)이노션,214320,2021/12,934428241,52.79,34.55,65.45,37.17,43510742,0,0,26830442,26830442
(주)이마트,139480,2021/12,19141750840,102.59,50.64,49.36,5.91,424319472,0,103845000,265917891,265917891
(주)이수페타시스,007660,2021/12,365548145,116.14,53.73,46.27,8.49,4133583,0,0,43695758,43695758
(주)이수화학,005950,2021/12,986684654,91.59,47.81,52.19,39.77,68513035,0,0,77626725,77626725
(주)이스타코,015020,2021/12,82087857,63.11,38.69,61.31,19.82,-9957042,0,4628,-329700,-329700
(주)이아이디,093230,2021/12,445671968,66.19,39.83,60.17,56.85,-1601794,0,0,-4155671,-4155671
(주)이엔플러스,074610,2021/12,101654763,38.69,27.89,72.11,104.51,-24531072,1383972,0,-4307825,-4307825
(주)이원,017940,2021/12,3316578367,125.11,55.58,44.42,32.81,44195647,0,6777160,-1692573,-1692573
(주)이월드,084680,2021/12,433174726,81.36,44.86,55.14,-4.34,19034375,0,1954487,1934269,1934269
(주)인디에프,014990,2021/12,125070080,231.42,69.83,30.17,-2.66,-4139410,0,4288199,-22116900,-22116900
(주)인바이오젠,101140,2021/12,274474964,54.18,35.14,64.86,2.58,-7069140,0,0,-7932253,-7932253
(주)인스코비,006490,2021/12,96759051,55.81,35.82,64.18,26.22,-7008999,0,0,-6469084,-6469084
(주)인팩,023810,2021/12,215443826,126.39,55.83,44.17,16.85,19527327,0,0,7280598,7280598
(주)일신석재,007110,2021/12,91890080,75.86,43.14,56.86,27.24,-3508574,0,1209926,826387,826387
(주)잇츠한불,226320,2021/12,409203365,2.54,2.48,97.52,-24.8,-8771491,2758350,5056132,-18549769,-18549769
(주)제이에스코퍼레이션,194370,2021/12,276844894,64.33,39.15,60.85,47.41,-15509465,4984649,0,9310502,9310502
(주)제일기획,030000,2021/12,1289135278,74.65,42.74,57.26,16.81,95799552,0,1442176,78101553,78101553
(주)제주은행,006220,2021/12,6933433000,1243.83,92.56,7.44,-4.74,155932000,0,0,0,22602000
(주)제주항공,089590,2021/12,1253522783,586.67,85.44,14.56,-27.61,-83079708,0,0,-314525241,-314525241
(주)조비,001550,2021/12,103778713,94.86,48.68,51.32,14.86,-7973100,0,0,3077406,3077406
(주)조흥,002600,2021/12,267558823,83.59,45.53,54.47,12.69,31987517,0,0,19072641,19072641
(주)종근당,185750,2021/12,1017135388,81.71,44.97,55.03,2.57,15281393,150675331,51147967,94085136,94085136
(주)종근당바이오,063160,2021/12,296707047,85.46,46.08,53.92,14.26,-3290658,0,0,-8819234,-8819234
(주)종근당홀딩스,001630,2021/12,434209664,19.89,16.59,83.41,49.56,23051487,0,321475,24599740,24599740
(주)주연테크,044380,2021/12,59553004,31.75,24.1,75.9,40.84,-14675469,0,502749,-539318,-539318
(주)지누스,013890,2021/12,628644784,72.5,42.03,57.97,63.56,78601503,0,4785978,22898576,22898576
(주)지에스,078930,2021/12,6330030000,19.42,16.26,83.74,-24.72,138064000,0,6883000,159551000,159551000
(주)지에스글로벌,001250,2021/12,1058806545,278.69,73.59,26.41,48.81,-322348631,0,430200,46702049,46702049
(주)지에스리테일,007070,2021/12,7678930255,86.78,46.46,53.54,8.94,644884562,0,128542000,223952770,223952770
