회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),부채비율(IFRS),타인자본구성비율(IFRS),자기자본구성비율(IFRS),매출액증가율(IFRS),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),경상연구개발비(IFRS)(천원),광고 및 판매촉진비(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),* (정상)영업손익(계산수치)(IFRS)(천원)
(주)경동인베스트,012320,2015/12,926392697,68.89,40.79,59.21,-43.63,-32486622,0,0,18397933,18397933
(주)경방,000050,2015/12,1259512344,87.49,46.66,53.34,19.75,44076364,0,3012929,38629926,38629926
(주)경보제약,214390,2015/12,195488457,59.17,37.17,62.83,4.86,4240142,4247381,1635353,25632335,25632335
(주)경인양행,012610,2015/12,273778266,47.27,32.1,67.9,-8.08,-1240907,0,0,74687,74687
(주)광명전기,017040,2015/12,107719518,51.13,33.83,66.17,-19.69,13723720,0,0,3839499,3839499
(주)광주신세계,037710,2015/12,659495158,34.21,25.49,74.51,0.25,52123039,0,0,54772399,54772399
(주)국동,005320,2015/12,66242141,195.78,66.19,33.81,-13.09,1327414,0,0,6875576,6875576
(주)국보,001140,2015/12,80158667,368.4,78.65,21.35,-5.11,-691347,0,0,-2191281,-2191281
(주)금비,008870,2015/09,142267212,88.44,46.93,53.07,16,8190642,0,261273,7842088,7842088
(주)금양,001570,2015/12,157467543,237.17,70.34,29.66,10.51,5231896,0,0,8205515,8205515
(주)금호에이치티,214330,2015/12,109367040,33.18,24.92,75.08,3.74,9740384,0,0,20514465,20514465
(주)까뮤이앤씨,013700,2015/12,129465385,182.76,64.63,35.37,7.12,7869800,0,0,4029706,4029706
(주)나이스홀딩스,034310,2015/12,379918653,22.17,18.15,81.85,22.14,7860176,0,0,8149951,8149951
(주)남선알미늄,008350,2015/12,286102329,177.59,63.98,36.02,2.64,-14335410,1885056,0,17100780,17100780
(주)남성,004270,2015/12,176973347,115.28,53.55,46.45,5,-7703096,431158,0,3677218,3677218
(주)넥센,005720,2015/12,569535605,23.77,19.21,80.79,-9.74,29200115,0,0,24278632,24278632
(주)노루페인트,090350,2015/12,526081263,115.33,53.56,46.44,0.97,25430195,0,4646537,24798414,24798414
(주)노루홀딩스,000320,2015/12,296813243,29.42,22.73,77.27,-3.59,13363301,0,572889,12483584,12483584
(주)녹십자,006280,2015/12,1323117870,37.54,27.29,72.71,6.87,60913849,0,0,84905265,84905265
(주)녹십자홀딩스,005250,2015/12,829703432,48.84,32.81,67.19,29.96,-36377156,0,0,19051294,19051294
(주)농심,004370,2015/12,2257471088,38.54,27.82,72.18,4.29,186426507,0,64081809,105300063,105300063
(주)농심홀딩스,072710,2015/12,569266088,7.7,7.15,92.85,-15.4,11750962,0,0,13018750,13018750
(주)다우기술,023590,2015/12,745863436,58.46,36.89,63.11,5.18,18551804,0,0,19172485,19172485
(주)다이나믹디자인,145210,2015/12,282676065,62.26,38.37,61.63,-9.69,7131227,0,0,14207733,14207733
(주)대교,019680,2015/12,780715983,21.91,17.97,82.03,0.74,58999692,0,22866000,46011200,46011200
(주)대구백화점,006370,2015/03,480518557,31.57,24,76,-7.57,20835353,0,22183957,101776,101776
(주)대덕,008060,2015/12,525406872,15.17,13.17,86.83,-25.81,96840553,0,0,26807442,26807442
(주)대동,000490,2015/12,579538912,180.83,64.39,35.61,-8.5,5917601,4723763,0,-948425,-948425
(주)대양금속,009190,2015/12,98535738,712.27,87.69,12.31,-0.44,-9114929,0,0,-6828255,-6828255
(주)대우건설,047040,2015/12,9650768538,246.58,71.15,28.85,0.25,710182199,15387000,35217000,334561266,334561266
(주)대웅,003090,2015/12,329324956,8.33,7.69,92.31,8.81,11885371,272903,1442375,12933306,12933306
(주)대웅제약,069620,2015/12,819336096,66.3,39.87,60.13,10.08,37597462,0,38414636,55073077,55073077
(주)대유에이텍,002880,2015/12,326469774,184.24,64.82,35.18,-22.02,40045713,0,0,12357162,12357162
(주)대유플러스,000300,2015/12,177370555,68.08,40.5,59.5,-45.93,3400151,0,0,1827774,1827774
(주)대창,012800,2015/12,419858894,190.13,65.53,34.47,-22.24,80847211,1606548,0,-16062382,-16062382
(주)대한항공,003490,2015/12,23048939945,903.75,90.04,9.96,-3.18,2666464424,0,0,859217822,859217822
(주)대현,016090,2015/12,225697006,92.5,48.05,51.95,5.77,10569241,0,0,10104176,10104176
(주)대호에이엘,069460,2015/12,89999597,274.74,73.31,26.69,-7.7,7541061,706044,0,2573129,2573129
(주)더메디팜,118000,2015/12,16844156,110.37,52.46,47.54,0.95,-3661513,0,195692,-6503461,-6503461
(주)더블유게임즈,192080,2015/12,382513664,3.88,3.74,96.26,0,38751251,4957558,25355483,31899043,31899043
(주)더존비즈온,012510,2015/12,212365671,59.93,37.47,62.53,17.35,41900925,0,0,28216983,28216983
(주)덕성,004830,2015/12,93367443,47.02,31.98,68.02,-7.56,5833621,0,75933,860682,860682
(주)덴티움,145720,2015/12,157721463,133.4,57.16,42.84,22.55,15334322,0,5028595,25568440,25568440
(주)도화엔지니어링,002150,2015/12,313077919,36.17,26.56,73.44,19.77,13833864,0,131624,4538731,4538731
(주)동남합성,023450,2015/12,68268555,27.27,21.43,78.57,0.5,4958594,0,0,3833538,3833538
(주)동방,004140,2015/12,504475537,342.08,77.38,22.62,2.74,62228734,0,0,23511732,23511732
(주)동방아그로,007590,2015/12,169357968,38.14,27.61,72.39,1.05,2853978,0,2762845,8397686,8397686
(주)동서,026960,2015/12,1032915002,8.27,7.64,92.36,1.89,99627496,0,0,35670491,35670491
(주)동성케미컬,102260,2015/12,343009731,42.84,29.99,70.01,686.52,5741402,0,0,12262263,12262263
(주)동아지질,028100,2015/12,259564348,85.07,45.97,54.03,1.68,17149674,0,0,3658569,3658569
(주)동양,001520,2015/12,1127049246,16.05,13.83,86.17,13.47,33553920,0,0,18422917,18422917
(주)동양고속,084670,2015/12,233201229,84.92,45.92,54.08,-0.41,20548464,0,0,15806799,15806799
(주)동원에프앤비,049770,2015/12,798604570,67.78,40.4,59.6,2.75,53544433,0,75666443,52523372,52523372
(주)두산,000150,2015/12,3478222671,64.9,39.36,60.64,-6.1,210439628,0,0,213401161,213401161
(주)두올,016740,2015/12,184919511,108.74,52.09,47.91,11.51,5178291,0,0,2552810,2552810
(주)드림텍,192650,2015/12,218438610,149.56,59.93,40.07,-19.77,115390,0,0,200854,200854
(주)디비아이엔씨,012030,2015/12,276075787,66.48,39.93,60.07,-28.02,-15830450,0,115138,9844231,9844231
(주)디아이,003160,2015/12,147964608,35.14,26,74,-33.93,-4160073,0,0,1395191,1395191
(주)디아이씨,092200,2015/12,450148181,206.8,67.41,32.59,3.58,16794017,0,0,21742867,21742867
(주)디알비동일,004840,2015/12,262548810,35.14,26,74,13.05,23289234,0,182472,14523151,14523151
(주)디엔오토모티브,007340,2015/12,641585975,14.5,12.66,87.34,-12.08,69304178,0,475437,30103725,30103725
(주)디지비금융지주,139130,2015/12,3036968072,21.93,17.99,82.01,15.01,147470709,0,0,0,58318853
(주)락앤락,115390,2015/12,616692578,14.97,13.02,86.98,-5.49,40988469,0,0,1546983,1546983
(주)마니커,027740,2015/12,194617943,158.15,61.26,38.74,-3.11,9019165,0,0,-9735882,-9735882
(주)메리츠금융지주,138040,2015/12,1224808776,46.55,31.77,68.23,63.37,48209575,0,0,0,46735433
(주)메타랩스,090370,2015/12,102937043,508.35,83.56,16.44,-14.25,-6032987,0,1085603,-25434451,-25434451
(주)모나리자,012690,2015/12,78701061,21.05,17.39,82.61,0.13,6262177,0,0,6240496,6240496
(주)모나미,005360,2015/12,131744651,121.97,54.95,45.05,-8.8,-958630,274828,2060479,4429328,4429328
(주)모토닉,009680,2015/12,424152336,10.33,9.36,90.64,-6.16,25246554,2582191,0,5346640,5346640
(주)무학,033920,2015/12,553245545,27.69,21.68,78.32,-2.43,76273166,0,33786080,66157904,66157904
(주)미래아이앤지,007120,2015/12,48258949,6.54,6.13,93.87,-29.63,234185,0,0,-1416878,-1416878
(주)바이오노트,377740,2015/12,,,,,,,,,,
(주)방림,003610,2015/09,240918688,21.95,18,82,-11.89,9365705,0,0,3351379,3351379
(주)백산,035150,2015/12,163431870,67.19,40.19,59.81,2.49,3586829,0,0,14295131,14295131
(주)벽산,007210,2015/12,328229935,59.09,37.14,62.86,2.95,29914167,0,0,31952770,31952770
(주)보락,002760,2015/12,49528866,23.79,19.22,80.78,-0.27,3184487,0,0,1279619,1279619
(주)보령,003850,2015/12,330928386,68.89,40.79,59.21,11.64,17114341,0,13864118,27551821,27551821
(주)비비안,002070,2015/12,167532101,12.91,11.43,88.57,-6.17,-5482209,0,0,-3893109,-3893109
(주)비상교육,100220,2015/12,239760896,33.91,25.32,74.68,6.12,44040686,15201,8642853,31892019,31892019
(주)비와이씨,001460,2015/12,694207408,78.33,43.93,56.07,1.73,26616531,0,0,21771778,21771778
(주)비지에프,027410,2015/12,1460200504,104.96,51.21,48.79,28.9,362672840,2100000,5778000,174784662,174784662
(주)빙그레,005180,2015/12,616351609,19.24,16.14,83.86,-2.98,63676982,0,0,30928008,30928008
(주)사조대림,003960,2015/12,311175711,73.95,42.51,57.49,5.91,13248099,0,473996,3736380,3736380
(주)사조오양,006090,2015/12,282509735,140.99,58.51,41.49,74.28,18175564,0,0,10857545,10857545
(주)삼성출판사,068290,2015/12,77899922,11.86,10.6,89.4,-20.17,-126868,0,1441361,480674,480674
(주)삼양사,145990,2015/12,1023111635,69.63,41.05,58.95,-7.49,-243389,0,0,55063138,55063138
(주)삼양패키징,272550,2015/12,485278022,150.28,60.04,39.96,0,32546448,0,0,15611077,15611077
(주)삼양홀딩스,000070,2015/12,1263550358,22.19,18.16,81.84,-20.55,18660538,0,0,14097502,14097502
(주)삼영,003720,2015/12,152236467,31.37,23.88,76.12,-27.68,2730929,0,0,-4664207,-4664207
(주)삼원강재,023000,2015/12,223484365,24.76,19.84,80.16,-3.74,23513632,0,0,18708085,18708085
(주)삼익악기,002450,2015/12,317073955,66.38,39.9,60.1,11.55,-4222451,0,235908,6701378,6701378
(주)삼일씨엔에스,004440,2015/12,338550378,70.04,41.19,58.81,14.56,50796127,0,0,54190097,54190097
(주)삼천리,004690,2015/12,2425464258,102.47,50.61,49.39,-17.8,169995208,709279,0,61233477,61233477
(주)상상인증권,001290,2015/12,670211980,367.03,78.59,21.41,-3.81,-44564527,0,0,0,4882453
(주)서연,007860,2015/12,309640711,0.68,0.68,99.32,250.75,2260941,0,0,2458790,2458790
(주)서연이화,200880,2015/12,777469769,124.87,55.53,44.47,0,78416325,0,0,47701455,47701455
(주)서원,021050,2015/12,217950364,282.11,73.83,26.17,-18.92,11193455,0,0,-9323269,-9323269
(주)서흥,008490,2015/12,390049666,84.45,45.79,54.21,-2.48,25241730,0,0,24393515,24393515
(주)선앤엘,002820,2015/12,454171563,63.83,38.96,61.04,11.43,23948962,0,0,7886395,7886395
(주)선진,136490,2015/12,438820522,128.27,56.19,43.81,-0.11,26535463,0,0,27944125,27944125
(주)성안,011300,2015/12,120889400,66.24,39.85,60.15,-22.99,2897614,208129,0,-600201,-600201
(주)세아베스틸지주,001430,2015/12,2482589543,56.88,36.26,63.74,-17.09,350484130,0,0,173841275,173841275
(주)세아제강지주,003030,2015/12,1591178587,40.41,28.78,71.22,-23.73,153748338,0,0,48591327,48591327
(주)세아특수강,019440,2015/12,428517231,57.44,36.48,63.52,-9.73,71022230,0,0,32751045,32751045
(주)세아홀딩스,058650,2015/12,980431299,16.64,14.26,85.74,-45.09,17611887,0,489155,32167692,32167692
(주)세우글로벌,013000,2015/12,40904573,13.87,12.18,87.82,-14.29,321142,0,0,2023223,2023223
(주)세원정공,021820,2015/06,252817824,15.9,13.72,86.28,-7.77,33379236,0,0,-5107076,-5107076
(주)세이브존아이앤씨,067830,2015/12,534449706,55.76,35.8,64.2,2.01,28341324,0,6846993,35063032,35063032
(주)세진중공업,075580,2015/12,420422573,187.78,65.25,34.75,2.69,41533938,0,0,36228828,36228828
(주)셀트리온,068270,2015/12,2517717474,43.73,30.42,69.58,30.69,59435736,0,0,254129600,254129600
(주)수산인더스트리,126720,2015/12,121552049,24.26,19.52,80.48,42.33,28757752,0,0,19816581,19816581
(주)수산중공업,017550,2015/12,110467797,25.98,20.62,79.38,-12.11,17737107,2648629,164280,5160390,5160390
(주)시디즈,134790,2015/12,22601841,5.55,5.25,94.75,-37.63,-401162,0,0,-1154079,-1154079
(주)신도리코,029530,2015/12,865068719,5.41,5.13,94.87,3.88,-215314,6310035,1503228,7063330,7063330
(주)신성이엔지,011930,2015/12,319042321,413.91,80.54,19.46,-10.02,7199165,0,0,7631086,7631086
(주)신세계,004170,2015/12,5405620293,90.05,47.38,52.62,-1.06,200952583,0,81587000,184618397,184618397
(주)신세계아이앤씨,035510,2015/12,217272280,30.76,23.52,76.48,14.48,15878503,0,4828728,10975920,10975920
(주)신세계인터내셔날,031430,2015/12,833251815,91.24,47.71,52.29,4.53,47158769,0,8856930,17061886,17061886
(주)신세계푸드,031440,2015/12,487509404,69.33,40.94,59.06,38.21,14612200,0,0,9413531,9413531
(주)신영와코루,005800,2015/12,311053365,11.45,10.28,89.72,0,19698596,0,0,6839437,6839437
(주)신원,009270,2015/12,440386899,130.78,56.67,43.33,5.86,29707503,0,0,14204291,14204291
(주)신풍,002870,2015/12,145144679,251.24,71.53,28.47,2.81,-11263166,0,0,-19198756,-19198756
(주)신한금융지주회사,055550,2015/12,27675487000,33.18,24.91,75.09,13.23,439453000,0,0,0,892091000
(주)신화다이나믹스,001770,2015/12,69573298,76.51,43.34,56.66,-7.74,6147584,0,1300,2633028,2633028
(주)신흥,004080,2015/12,132368912,50.44,33.53,66.47,0.4,1989678,0,4820958,5950009,5950009
(주)쌍방울,102280,2015/12,210446545,16.97,14.51,85.49,-1.59,-6746940,0,0,1015166,1015166
(주)쎌마테라퓨틱스,015540,2015/12,26319196,231.15,69.8,30.2,76.27,-7085099,0,0,-5279913,-5279913
(주)쏘카,403550,2015/12,,,,,,,,,,
(주)씨아이테크,004920,2015/12,35881941,25.74,20.47,79.53,140.54,-2212807,0,0,703233,703233
(주)씨티알모빌리티,308170,2015/12,,,,,,,,,,
(주)아모레퍼시픽,090430,2015/12,3974683461,19.99,16.66,83.34,18.09,532802138,82550000,294762000,687720820,687720820
(주)아모레퍼시픽그룹,002790,2015/12,1694935538,2.79,2.72,97.28,-15.92,41128650,0,0,39267789,39267789
(주)아센디오,012170,2015/12,69095034,57.85,36.65,63.35,-25.36,-19688307,0,20000,-3324656,-3324656
(주)아이마켓코리아,122900,2015/12,941549876,148.1,59.69,40.31,6.06,-75179807,0,0,46651482,46651482
(주)아이에이치큐,003560,2015/12,252266523,15.23,13.22,86.78,158.34,33206555,0,9479959,9989345,9989345
(주)알루코,001780,2015/12,338779061,94.77,48.66,51.34,11.4,42746096,0,0,15550890,15550890
(주)에넥스,011090,2015/12,125211851,108.39,52.01,47.99,17.28,20780070,0,2043949,7849433,7849433
(주)에스비에스,034120,2015/12,933033828,63.95,39,61,-2.9,31755860,4392360,67619561,40311491,40311491
(주)에스엠벡셀,010580,2015/12,64289391,363.73,78.44,21.56,-5.76,639550,0,0,85175,85175
(주)에스원,012750,2015/12,1371979845,40.48,28.82,71.18,10.43,309280564,0,33268012,169909642,169909642
(주)에스제이엠,123700,2015/12,141675206,19.86,16.57,83.43,14.88,7681927,0,0,-3479919,-3479919
(주)에스제이엠홀딩스,025530,2015/12,140922798,9.84,8.96,91.04,39.95,3194953,0,0,11235381,11235380
(주)에스지글로벌,001380,2015/12,170488070,74.55,42.71,57.29,-6.8,4351780,0,652163,-1070208,-1070208
(주)에스지세계물산,004060,2015/12,291470303,41.25,29.2,70.8,-7.39,11563664,0,1731869,3859456,3859456
(주)에스피씨삼립,005610,2015/12,383727049,93.22,48.25,51.75,-4.16,31394898,0,0,24744944,24744944
(주)에이블씨엔씨,078520,2015/12,230784426,30.27,23.23,76.77,-10.62,29048783,0,52387273,14306231,14306231
(주)에이엔피,015260,2015/12,109161702,89.41,47.2,52.8,7.21,2077189,0,0,121303,121303
(주)에이프로젠,007460,2015/12,86480981,180.23,64.32,35.68,-13.85,1173192,0,0,6015260,6015260
(주)에이프로젠바이오로직스,003060,2015/12,81444812,18.09,15.32,84.68,25.33,2929505,0,5770,576806,576806
(주)에이플러스에셋어드바이저,244920,2015/12,,,,,,,,,,
(주)에프앤에프홀딩스,007700,2015/12,327918310,69.06,40.85,59.15,22.8,15666963,0,15767256,18701214,18701214
(주)엔씨소프트,036570,2015/12,2101635883,17.09,14.59,85.41,0.65,232076165,0,0,257250508,257250508
(주)엔아이스틸,008260,2015/12,176627843,125.35,55.62,44.38,-6.34,30478729,0,0,9488801,9488801
(주)엔케이,085310,2015/12,282383889,69.2,40.9,59.1,13.45,16874590,0,0,1130137,1130137
(주)엘에스,006260,2015/12,2211482000,21.67,17.81,82.19,39.14,95328000,0,2062000,107425000,107425000
(주)엘에스네트웍스,000680,2015/12,1314804965,142.53,58.77,41.23,-18.28,5107510,0,0,-66316055,-66316055
(주)엘에프,093050,2015/12,1374419707,31.77,24.11,75.89,3.22,62569380,0,44863000,90585066,90585066
(주)엘엑스세미콘,108320,2015/12,463024484,33.23,24.94,75.06,37.15,44788283,17232120,0,55781281,55781281
(주)엘엑스인터내셔널,001120,2015/12,2925629721,129.65,56.46,43.54,-2.66,83174635,0,0,74425115,74425115
(주)엘엑스하우시스,108670,2015/12,1890659000,112.14,52.86,47.14,-2.88,48027000,0,19816000,117547000,117547000
(주)엘지,003550,2015/12,8208765000,3.51,3.39,96.61,-0.28,358921000,0,72572000,394822000,394822000
(주)엘지생활건강,051900,2015/12,2952552621,101.99,50.49,49.51,20.61,389788487,0,0,463098878,463098878
(주)엘지유플러스,032640,2015/12,11939224000,166.65,62.5,37.5,-1.86,1801324000,0,0,646332000,646332000
(주)엘지헬로비전,037560,2015/12,2000272843,110.29,52.45,47.55,9.02,368235045,0,20555696,104970126,104970126
(주)엘지화학,051910,2015/12,16231596000,30.43,23.33,76.67,-11.9,2752528000,0,16933000,1620092000,1620092000
(주)엠씨넥스,097520,2015/12,255666813,145.5,59.27,40.73,11.39,58255114,0,0,30846354,30846354
(주)영원무역,111770,2015/12,1358084404,68.53,40.66,59.34,-0.45,125117101,0,1473613,82747887,82747887
(주)영원무역홀딩스,009970,2015/12,430266336,3.32,3.21,96.79,-31.69,9530530,0,0,14958238,14958238
(주)영풍,000670,2015/12,2078784715,26.29,20.82,79.18,-3.18,102744731,0,43707,49300308,49300308
(주)영흥,012160,2015/12,260507641,67.2,40.19,59.81,2.61,-225495,0,0,2390633,2390633
(주)예스코홀딩스,015360,2015/12,1016051552,73.4,42.33,57.67,-16.33,31618185,0,0,12065667,12065667
(주)오뚜기,007310,2015/12,1230861639,57.89,36.67,63.33,4.85,107208310,0,0,118672104,118672104
(주)오리엔트바이오,002630,2015/03,70011247,36.81,26.91,73.09,2.97,-686042,0,0,-479494,-479494
(주)오리온홀딩스,001800,2015/12,1424076224,68.75,40.74,59.26,-5.89,110821025,0,18942197,95148644,95148644
(주)와이지플러스,037270,2015/12,109869168,3.95,3.8,96.2,-8.63,-2624038,0,418,-3442216,-3442216
(주)와이투솔루션,011690,2015/12,99878539,139.98,58.33,41.67,-6.71,14643822,0,0,4157335,4157335
(주)용평리조트,070960,2015/12,970233846,210.26,67.77,32.23,32.04,37651395,0,2336537,26591493,26591493
(주)우성,006980,2015/12,235220131,51.25,33.88,66.12,-5.34,5850499,0,0,3506305,3506305
(주)우신시스템,017370,2015/12,161253350,68.82,40.76,59.24,-17.21,1980140,0,0,7793195,7793195
(주)우진,105840,2015/12,145830042,36.01,26.48,73.52,-6.95,-4308892,3157047,198993,1168368,1168368
(주)우진아이엔에스,010400,2015/12,,,,,,,,,,
(주)우진플라임,049800,2015/12,299261313,340.86,77.32,22.68,-1.91,-6033404,5830444,0,-8405417,-8405417
(주)웅진,016880,2015/12,691098476,94.71,48.64,51.36,-2.21,64611651,0,0,15805305,15805305
(주)웅진씽크빅,095720,2015/12,487530256,91.57,47.8,52.2,1.01,-19565828,0,24549958,22226296,22226296
(주)원림,005820,2015/12,89871498,26.98,21.25,78.75,-9.25,3844386,0,0,944042,944042
(주)위스컴,024070,2015/12,128977196,9.86,8.97,91.03,-0.98,3806519,0,503756,1403237,1403237
(주)윌비스,008600,2015/12,263329740,55.7,35.78,64.22,24.98,-1274781,0,1247674,-2252144,-2252144
(주)유니드,014830,2015/12,769930988,43.37,30.25,69.75,-3.58,-27502895,0,0,42951130,42951130
(주)유니온,000910,2015/12,164001368,33.64,25.17,74.83,-14.83,7868116,0,0,1532025,1532025
(주)유니켐,011330,2015/06,40767618,328.3,76.65,23.35,0,-15286914,0,0,-5434888,-5434888
(주)유수홀딩스,000700,2015/12,274463605,53.99,35.06,64.94,8.8,7125070,0,178247,5800706,5800706
(주)유유제약,000220,2015/03,96488170,39.49,28.31,71.69,-0.61,1387579,0,3035425,1071426,1071426
(주)유한양행,000100,2015/12,1584414838,23.23,18.85,81.15,11.18,135324871,0,0,70693047,70693047
(주)이노션,214320,2015/12,932045338,65.29,39.5,60.5,6.61,39963720,0,0,41817118,41817118
(주)이마트,139480,2015/12,13247431259,88.37,46.91,53.09,2.87,903503604,0,138740000,629419697,629419697
(주)이수페타시스,007660,2015/12,373561011,69.56,41.02,58.98,2.61,43374962,0,0,31445469,31445469
(주)이수화학,005950,2015/12,875332519,64.6,39.25,60.75,-30.21,60409084,0,0,3123228,3123228
(주)이스타코,015020,2015/12,112326751,113.35,53.13,46.87,-8.24,-54324682,0,27926,-1503138,-1503138
(주)이아이디,093230,2015/12,61997945,62.9,38.61,61.39,305.55,-1456518,0,0,-3291891,-3291891
(주)이엔플러스,074610,2015/12,14290379,66.94,40.1,59.9,8.81,502457,0,0,1835189,1835189
(주)이원,017940,2015/12,2621966672,119.28,54.4,45.6,-35.34,191581594,0,12678757,100215384,100215384
(주)이월드,084680,2015/12,218042328,72.59,42.06,57.94,11,2093110,0,40531,514315,514315
(주)인디에프,014990,2015/12,166980838,121.5,54.85,45.15,-8.43,3514509,0,2782882,-5016725,-5016725
(주)인바이오젠,101140,2015/12,14558906,86.66,46.43,53.57,-24.63,-10958170,0,0,-4947476,-4947476
(주)인스코비,006490,2015/12,48152463,71.94,41.84,58.16,-60.41,-5281574,0,486514,-4835950,-4835950
(주)인팩,023810,2015/12,127141955,61.39,38.04,61.96,-2.71,12832755,0,0,1436601,1436601
(주)일신석재,007110,2015/12,80302650,53.31,34.77,65.23,0.61,-1328162,0,0,-2463066,-2463066
(주)잇츠한불,226320,2015/12,388088957,22.48,18.35,81.65,27.98,69320951,0,16205778,111822536,111822536
(주)제이에스코퍼레이션,194370,2015/12,146724528,41.24,29.2,70.8,111.51,16022784,1712415,0,23840946,23840946
(주)제일기획,030000,2015/12,1113192389,89.45,47.22,52.78,-7.09,41570085,0,1497544,31568494,31568494
(주)제주은행,006220,2015/12,4452522000,1300.07,92.86,7.14,-0.66,50221000,0,0,0,25415000
(주)제주항공,089590,2015/12,477740961,106.08,51.48,48.52,19.08,72127346,0,0,51409779,51409779
(주)조비,001550,2015/12,86659967,176.68,63.86,36.14,7.26,-192167,0,920547,3647822,3647822
(주)조흥,002600,2015/12,148992933,39.55,28.34,71.66,0.38,3573605,0,0,6581863,6581863
(주)종근당,185750,2015/12,576286704,83.2,45.42,54.58,8.89,7271991,57754938,48957779,42705086,42705086
(주)종근당바이오,063160,2015/12,170642857,33.97,25.36,74.64,0.28,14338942,0,0,8042193,8042193
(주)종근당홀딩스,001630,2015/12,271888580,6.49,6.09,93.91,26.35,8959060,0,79100,9665422,9665422
(주)주연테크,044380,2015/12,28466994,43.59,30.36,69.64,21.48,1078342,0,0,-5429193,-5429193
(주)지누스,013890,2015/12,,,,,,,,,,
(주)지에스,078930,2015/12,5856373000,22.9,18.63,81.37,-29.73,110627000,0,6216000,144418000,144418000
(주)지에스글로벌,001250,2015/12,743616327,267.13,72.76,27.24,-23.17,-15019805,0,256823,28747686,28747686
(주)지에스리테일,007070,2015/12,3590748817,100.18,50.04,49.96,24.83,440121426,0,68996000,215745795,215745795
(주)지투알,035000,2015/12,99879541,7,6.54,93.46,87.01,-273068,0,0,2513443,2513443
(주)진도,088790,2015/12,151536706,67.91,40.44,59.56,0.75,13851245,0,1167040,5193282,5193282
(주)진양홀딩스,100250,2015/12,184488833,0.55,0.55,99.45,-2.58,6998671,0,0,8754631,8754632
(주)진에어,272450,2015/12,203522987,296.36,74.77,25.23,31.4,60177984,0,0,29668864,29668864
(주)천일고속,000650,2015/12,63067608,28.23,22.02,77.98,-2.15,3352561,0,0,2824152,2824152
(주)청호ICT,012600,2015/12,59776813,96.88,49.21,50.79,-28.98,-1369023,0,0,-10452564,-10452564
(주)체시스,033250,2015/06,87973696,230.2,69.72,30.28,-21.09,3858292,0,0,-2365239,-2365239
(주)카카오,035720,2015/12,3117064029,21.06,17.39,82.61,76.73,188601008,0,154099433,120590601,120590601
(주)카프로,006380,2015/12,437356251,68.07,40.5,59.5,-45.1,-3597518,0,0,-48281484,-48281484
(주)케이씨,029460,2015/12,328158540,26.35,20.85,79.15,25.71,47169895,0,0,48858006,48858006
(주)케이씨씨,002380,2015/12,8391078322,46.8,31.88,68.12,1.17,227094906,0,27644857,256804257,256804257
(주)케이씨티시,009070,2015/12,307779002,122.83,55.12,44.88,16.36,21831017,0,0,8264712,8264712
(주)케이에스에스해운,044450,2015/12,545682717,157.24,61.13,38.87,4.33,53980684,0,0,29732708,29732708
