회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),부채비율(IFRS),타인자본구성비율(IFRS),자기자본구성비율(IFRS),매출액증가율(IFRS),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),경상연구개발비(IFRS)(천원),광고 및 판매촉진비(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),* (정상)영업손익(계산수치)(IFRS)(천원)
미원화학(주),134380,2017/12,95655842,14.79,12.89,87.11,7.98,14443956,0,0,13565024,13565024
미창석유공업(주),003650,2017/12,280843555,13.28,11.72,88.28,11.6,-4459788,0,0,13595092,13595092
백광산업(주),001340,2017/12,280019987,115.05,53.5,46.5,7.66,16283126,0,0,9049771,9049771
범양건영(주),002410,2017/12,94061387,167.85,62.67,37.33,25.05,2604451,0,0,1039836,1039836
보해양조(주),000890,2017/12,217378306,118.61,54.26,45.74,-14.03,847811,0,3880673,2480684,2480684
부광약품(주),003000,2017/12,253350818,11.54,10.35,89.65,5.63,13976604,0,7609742,15128296,15128296
부국증권(주),001270,2017/12,1376481944,194.31,66.02,33.98,-25.66,-259439812,0,0,0,41549969
부국철강(주),026940,2017/12,129693768,15.26,13.24,86.76,4.24,-7916928,0,0,1302428,1302428
부산산업(주),011390,2017/12,47148696,30.78,23.53,76.47,7.02,1361030,0,0,1049408,1049408
부산주공(주),005030,2017/12,301027472,350.98,77.83,22.17,6.18,-303374,0,0,-2347555,-2347555
비케이탑스(주),030790,2017/12,99259884,28.16,21.97,78.03,-10.37,-6544611,0,0,-7910265,-7910265
사조동아원(주),008040,2017/12,475122423,188.15,65.3,34.7,2.85,30608703,0,0,27706367,27706367
사조산업(주),007160,2017/12,494204866,87.71,46.73,53.27,15.9,58280531,0,0,36365789,36365789
사조씨푸드(주),014710,2017/12,359361765,71.52,41.7,58.3,16.95,-2234409,0,0,15796205,15796205
삼부토건(주),001470,2017/12,371184862,91.78,47.86,52.14,-30.1,-28809078,0,0,-15882525,-15882525
삼성SDI(주),006400,2017/12,13134937701,27.68,21.68,78.32,22.58,-311943824,0,0,16327287,16327287
삼성공조(주),006660,2017/12,236629333,18.07,15.3,84.7,14.05,14855685,0,0,4282903,4282903
삼성물산(주),028260,2017/12,39678100464,80.13,44.48,55.52,2.21,808859102,84335000,0,561914029,561914029
삼성바이오로직스(주),207940,2017/12,7183091163,80.64,44.64,55.36,57.7,149816328,0,0,65979402,65979402
삼성생명보험(주),032830,2017/12,258387947000,863.46,89.62,10.38,3.72,3608037000,0,0,,951497000
삼성에스디에스(주),018260,2017/12,5678285309,17.14,14.63,85.37,13.48,622788719,0,2208512,457930631,457930631
삼성엔지니어링(주),028050,2017/12,4195720724,427.04,81.03,18.97,-19.98,-220718161,0,0,-124984573,-124984573
삼성전기(주),009150,2017/12,4943603525,31.96,24.22,75.78,6.67,245804360,0,0,-50658653,-50658653
삼성전자(주),005930,2017/12,198241360000,30.79,23.54,76.46,20.88,38906190000,0,2853523000,34857091000,34857091000
삼성제약(주),001360,2017/12,154089538,63,38.65,61.35,-3.61,570458,0,0,-6700758,-6700758
삼성중공업(주),010140,2017/12,13249440815,133.76,57.22,42.78,-25.16,413647011,0,0,-492369918,-492369918
삼성증권(주),016360,2017/12,36168570564,726.47,87.9,12.1,1.43,-408344188,0,0,917022714,343976058
삼성카드(주),029780,2017/12,23035449785,233.27,69.99,30.01,6.6,-1126217664,0,0,0,503317994
삼성화재해상보험(주),000810,2017/12,75413411149,536.83,84.3,15.7,1.3,2770907862,0,0,,1120143097
삼아알미늄(주),006110,2017/12,191185393,83.37,45.47,54.53,5.87,3555582,0,0,3458335,3458335
삼양식품(주),003230,2017/12,381491867,97.72,49.42,50.58,28.28,42811165,0,4395003,40695740,40695740
삼양통상(주),002170,2017/12,303206594,14.15,12.4,87.6,-11.5,29125831,0,0,29435370,29435370
삼영무역(주),002810,2017/12,286468132,17.63,14.98,85.02,15.86,181008,0,0,8092724,8092724
삼영전자공업(주),005680,2017/12,452283811,4.59,4.39,95.61,6,12055283,0,0,7531409,7531409
삼익티에이치케이(주),004380,2017/12,306614864,69.13,40.87,59.13,47.81,41344185,0,1573261,34942431,34942431
삼일제약(주),000520,2017/12,135005618,164.07,62.13,37.87,-4.82,3947446,0,8441836,1306087,1306087
삼정펄프(주),009770,2017/12,206420528,12.55,11.15,88.85,-5.7,7310429,0,0,7650969,7650969
삼진제약(주),005500,2017/12,241847412,25.01,20,80,2.49,37283674,19931952,6552930,46946540,46946540
삼호개발(주),010960,2017/12,259127355,51.73,34.09,65.91,-3.1,13058390,0,0,25084494,25084494
삼화왕관(주),004450,2017/12,166186371,23.81,19.23,80.77,3.2,8434520,0,0,10993066,10993066
삼화전기(주),009470,2017/12,108031152,195.02,66.1,33.9,6.8,8008521,0,0,4494785,4494785
삼화전자공업(주),011230,2017/12,55296615,1301.24,92.86,7.14,11.09,1396194,0,0,-58988,-58988
삼화콘덴서공업(주),001820,2017/12,125359408,109.78,52.33,47.67,19.49,18930600,0,31022,17849297,17849297
삼화페인트공업(주),000390,2017/12,493346765,85.02,45.95,54.05,1.62,31580218,0,4909485,12193099,12193099
상신브레이크(주),041650,2017/12,307859358,82.29,45.14,54.86,-0.12,29817266,0,0,28315698,28315698
새론오토모티브(주),075180,2017/12,202018971,15.12,13.14,86.86,-10.3,12937110,0,0,7127347,7127347
샘표(주),007540,2017/12,149087042,5.37,5.09,94.91,123.27,350952,0,0,4557270,4557270
샘표식품(주),248170,2017/12,191271442,66.25,39.85,60.15,0,34648605,0,34549166,19483555,19483555
서울도시가스(주),017390,2017/12,1526492796,68.82,40.77,59.23,6.21,46054781,0,0,11317096,11317096
서울식품공업(주),004410,2017/12,76890434,187.92,65.27,34.73,28.67,3678942,0,0,904568,904568
선도전기(주),007610,2017/12,146810320,85.45,46.08,53.92,14.56,4088933,0,0,1153990,1153990
성문전자(주),014910,2017/12,35928042,16.53,14.18,85.82,-4.42,738153,0,0,-732664,-732664
성보화학(주),003080,2017/12,185623186,15,13.04,86.96,0.62,4648901,3176068,597204,-2754196,-2754196
성신양회(주),004980,2017/12,1015541556,171.74,63.2,36.8,-5.86,64295640,0,0,32009184,32009184
성창기업지주(주),000180,2017/12,320651759,16.65,14.27,85.73,-0.23,12223793,0,54128,631727,631727
세기상사(주),002420,2017/12,43038864,81.76,44.98,55.02,2.99,-411720,0,0,-370417,-370417
세방(주),004360,2017/12,700281163,22.85,18.6,81.4,2.45,27522530,0,0,8419415,8419415
세방전지(주),004490,2017/12,1133087030,27.03,21.28,78.72,15.56,80425253,0,0,69021896,69021896
세원이앤씨(주),091090,2017/12,365473693,80.06,44.46,55.54,-28.88,20978154,990190,0,4217856,4217856
세종공업(주),033530,2017/12,522494578,64.15,39.08,60.92,-9.42,22013964,0,0,-18741771,-18741771
세하(주),027970,2017/12,173678893,833.66,89.29,10.71,3.22,-3280580,0,0,721824,721824
송원산업(주),004430,2017/12,845204000,105.49,51.33,48.67,3.72,58113000,0,0,35971000,35971000
스틱인베스트먼트(주),026890,2017/12,106580051,17.29,14.74,85.26,19.42,2333212,0,0,3086686,3086686
신대양제지(주),016590,2017/12,352774364,32.21,24.36,75.64,44.33,14188327,0,0,24314081,24314081
신라교역(주),004970,2017/12,549516666,13.56,11.94,88.06,33.28,36613685,0,0,28558231,28558231
신성통상(주),005390,2017/06,657285196,158.96,61.38,38.62,-3.97,65812328,0,0,19098480,19098480
신세계건설(주),034300,2017/12,678555969,324.96,76.47,23.53,-25.99,-62261830,0,0,24726185,24726185
신송홀딩스(주),006880,2017/12,153585688,16.34,14.05,85.95,-42.35,330121,0,900,-228971,-228971
신영증권(주),001720,2017/03,8584832844,726.02,87.89,12.11,-2.74,-435946120,0,0,0,66962922
신일전자(주),002700,2017/12,84786776,49.65,33.18,66.82,16.53,8767604,0,0,10590909,10590909
신풍제약(주),019170,2017/12,384825588,82.63,45.24,54.76,-3.64,9945150,7118847,9151724,7543108,7543108
쌍용씨앤이(주),003410,2017/12,2999672693,56.61,36.15,63.85,-26.79,408629389,1503144,77325,174462897,174462897
써니전자(주),004770,2017/12,43260779,4.56,4.36,95.64,-9.4,2355043,0,0,1258844,1258844
씨에스윈드(주),112610,2017/12,341125072,25.59,20.38,79.62,3.94,-29765992,0,0,818448,818448
씨제이(주),001040,2017/12,2843584297,4.95,4.71,95.29,27.21,59789856,1256333,25419382,68541198,68541198
씨제이대한통운(주),000120,2017/12,4726069356,103.61,50.89,49.11,7.07,273266180,0,18865051,140877445,140877445
씨제이씨지브이(주),079160,2017/12,1595658672,202.53,66.95,33.05,1.92,92421613,0,0,43920747,43920747
씨제이씨푸드(주),011150,2017/12,120215051,100.18,50.04,49.96,-5.24,15614971,0,0,6558692,6558692
씨제이제일제당(주),097950,2017/12,7199609055,120.83,54.72,45.28,8.33,388973255,0,161336656,253126513,253126513
아남전자(주),008700,2017/12,103360002,35.46,26.18,73.82,5.2,-8467750,1576153,3897,2803659,2803659
아세아(주),002030,2017/12,417921262,9.77,8.9,91.1,20.86,11469711,0,0,10169186,10169186
아세아시멘트(주),183190,2017/12,847935894,29.1,22.54,77.46,3.41,68311388,0,0,50079153,50079153
아세아제지(주),002310,2017/12,599265972,28.69,22.29,77.71,18.36,558236,0,0,16964139,16964139
아시아나아이디티(주),267850,2017/12,186204629,46.29,31.64,68.36,1.5,11912099,0,0,21516145,21516145
아시아나항공(주),020560,2017/12,7120883796,720.25,87.81,12.19,7.17,627208031,0,0,252379018,252379018
아이에스동서(주),010780,2017/12,2015578240,91.98,47.91,52.09,7.32,15907373,0,23680366,305580249,305580249
아주스틸(주),139990,2017/12,,,,,,,,,,
애경산업(주),018250,2017/12,220819925,86.89,46.49,53.51,24.23,-6605713,0,0,50085385,50085385
애경케미칼(주),161000,2017/12,418396127,41.1,29.13,70.87,8.07,37567898,0,0,73843716,73843716
에스디바이오센서(주),137310,2017/12,,,,,,,,,,
에스엘(주),005850,2017/12,906669110,20.19,16.8,83.2,12.84,93680085,0,0,32846469,32846469
에스지씨에너지(주),005090,2017/12,601086049,169.25,62.86,37.14,11.79,1019260,0,0,-19647428,-19647428
에스케이(주),034730,2017/12,19959061000,61.84,38.21,61.79,-20.42,741768000,0,0,869466000,869466000
에스케이가스(주),018670,2017/12,2809724466,111.38,52.69,47.31,23.34,77709711,0,0,82454906,82454906
에스케이네트웍스(주),001740,2017/12,6417584000,185.81,65.01,34.99,-21.46,-631803000,0,9225000,81995000,81995000
에스케이디스커버리(주),006120,2017/12,897273545,41.74,29.45,70.55,-98.56,59640373,0,0,12095701,12095701
에스케이디앤디(주),210980,2017/12,854153140,230.36,69.73,30.27,18.98,-37006616,0,2007857,27855934,27855934
에스케이렌터카(주),068400,2017/12,1181160079,369.08,78.68,21.32,8.61,-45872728,0,3113967,41449604,41449604
에스케이바이오팜(주),326030,2017/12,61152929,98.83,49.71,50.29,0,-90340373,74365401,0,-100012844,-100012844
에스케이씨(주),011790,2017/12,2690926470,74.88,42.82,57.18,1.64,204710314,0,0,139248608,139248608
에스케이오션플랜트(주),100090,2017/12,396811974,134.05,57.27,42.73,-29.61,-13880395,0,0,-14176195,-14176195
에스케이증권(주),001510,2017/12,3523584360,710.53,87.66,12.34,-1.96,112132115,0,0,0,30590547
에스케이케미칼(주),285130,2017/12,1660155027,,,,,2458886,0,0,-2383432,-2383432
에스케이텔레콤(주),017670,2017/12,25557522000,70.3,41.28,58.72,0.95,3257470000,326624000,150361000,1697709000,1697709000
에스케이하이닉스(주),000660,2017/12,44312846000,35.22,26.04,73.96,77.61,13570587000,0,0,13340791000,13340791000
에쓰-오일(주),010950,2017/12,15077563000,120.46,54.64,45.36,28,1139745000,0,20332000,1374649000,1374649000
에쓰씨엔지니어링(주),023960,2017/12,93154869,173.73,63.47,36.53,6.51,-4448971,0,0,1170988,1170988
에어부산(주),298690,2017/12,268494999,119.78,54.5,45.5,26.79,66388995,0,0,34472393,34472393
에이치디씨(주),012630,2017/12,5352177077,89.76,47.3,52.7,17.64,330516572,0,12582000,543347793,543347793
에이치디씨랩스(주),039570,2017/12,242217146,44.69,30.89,69.11,39.76,6171697,0,0,14810461,14810461
에이치디씨현대이피(주),089470,2017/12,500512091,119.53,54.45,45.55,11.77,3135842,0,0,27809494,27809494
에이치디한국조선해양(주),009540,2017/12,19930215070,89.9,47.34,52.66,-48.29,745328036,0,0,13865283,13865283
에이치디현대건설기계(주),267270,2017/12,1904150092,,,,,10281046,0,0,113072279,113072279
에이치디현대에너지솔루션(주),322000,2017/12,255448261,,,,,73106045,0,0,-22789955,-22789955
에이치디현대인프라코어(주),042670,2017/12,5053900779,275.35,73.36,26.64,20.25,162142308,0,0,137632449,137632449
에이치디현대일렉트릭(주),267260,2017/12,2083375719,,,,,-4013031,0,0,62614414,62614414
에이치에스디엔진(주),082740,2017/12,1238012247,122.68,55.09,44.91,-5.32,-71116161,0,0,8258576,8258576
에이치엘디앤아이한라(주),014790,2017/12,1117966320,203.71,67.07,32.93,7.1,21965680,2373379,5426730,101376646,101376646
에이치엘만도(주),204320,2017/12,2709747615,206.6,67.38,32.62,-1.47,183699399,0,0,-72983598,-72983598
에이치엘비글로벌(주),003580,2017/12,74925487,19.22,16.12,83.88,-14.08,598786,0,0,-467593,-467593
에이치엘홀딩스(주),060980,2017/12,1547610246,70.16,41.23,58.77,6.44,29728848,0,0,58153468,58153468
에이치엠엠(주),011200,2017/12,3409882000,268.94,72.9,27.1,13.27,-311372000,0,0,-418105000,-418105000
에이케이홀딩스(주),006840,2017/12,536075239,10.51,9.51,90.49,20.78,12279051,0,3080012,18153120,18153120
엔에이치엔(주),181710,2017/12,1716300590,10.4,9.42,90.58,17.97,47733628,0,21523007,48752946,48752946
엔에이치투자증권(주),005940,2017/12,41986490000,770.24,88.51,11.49,7.14,504185000,0,0,0,486333000
엔피씨(주),004250,2017/12,353100549,42.53,29.84,70.16,2.65,31296858,0,0,14386034,14386034
엘브이엠씨홀딩스(주),900140,2017/12,,,,,,,,,,
엘아이지넥스원(주),079550,2017/12,2006861013,232.27,69.9,30.1,-5.35,-35598937,0,6214705,4435777,4435777
엘에스전선아시아(주),229640,2017/12,284275008,3.89,3.75,96.25,2.93,4601247,0,0,6085730,6085730
엘지디스플레이(주),034220,2017/12,25409415000,83.74,45.57,54.43,4.8,4271814000,0,230453000,1536730000,1536730000
엘지전자(주),066570,2017/12,28159781000,195.03,66.1,33.9,11.21,692810000,0,945002000,701226000,701226000
영보화학(주),014440,2017/12,166099095,21.28,17.55,82.45,43.93,17287501,0,0,7238650,7238650
영진약품(주),003520,2017/12,203846089,70.37,41.3,58.7,0.97,3151782,0,6452982,3028981,3028981
영풍제지(주),006740,2017/12,128022406,31.06,23.7,76.3,20.06,3935903,456353,0,3290592,3290592
영화금속(주),012280,2017/12,179811590,156.19,60.97,39.03,15.39,3884202,0,0,7218831,7218831
우리종합금융(주),010050,2017/12,1858885881,532.96,84.2,15.8,3.5,-117891954,0,0,0,23254145
웰바이오텍(주),010600,2017/12,71489094,216.06,68.36,31.64,-37.4,-3707244,0,0,-6118978,-6118978
유니온머티리얼(주),047400,2017/12,135638610,49.72,33.21,66.79,2.11,7212815,1158910,96859,1905095,1905095
유니퀘스트(주),077500,2017/12,203617288,38.93,28.02,71.98,-14.65,-4277542,0,0,5289051,5289051
유성기업(주),002920,2017/12,297470448,41.32,29.24,70.76,-2.38,14804873,0,0,-5374254,-5374254
유안타증권(주),003470,2017/12,11193446258,942.05,90.4,9.6,32.45,-259310721,0,0,0,52995789
유엔젤(주),072130,2017/12,49614546,26.71,21.08,78.92,10.83,-1843075,0,529716,-1615318,-1615318
유진투자증권(주),001200,2017/12,6711550855,842.55,89.39,10.61,6.45,-241026393,0,0,0,80714552
유화증권(주),003460,2017/12,635593499,38.35,27.72,72.28,-0.3,-10305703,0,0,0,7253737
율촌화학(주),008730,2017/12,577661654,72.06,41.88,58.12,10.99,62584997,3020403,172838,40386321,40386321
이건산업(주),008250,2017/12,276393737,242.42,70.8,29.2,7.71,27657255,0,0,5266123,5266123
이구산업(주),025820,2017/12,269797349,144.35,59.08,40.92,16.07,-2247783,0,0,14241197,14241197
이연제약(주),102460,2017/12,290964262,32.39,24.46,75.54,3.62,16771704,0,0,16001442,16001442
이화산업(주),000760,2017/12,101274809,52.64,34.49,65.51,0,-1965473,0,0,337658,337658
인지컨트롤스(주),023800,2017/12,310818055,109.88,52.35,47.65,-8.71,20119974,0,0,5586868,5586868
인천도시가스(주),034590,2017/12,389429551,127.7,56.08,43.92,4.42,22196601,0,0,14891559,14891559
인터지스(주),129260,2017/12,487244664,117.34,53.99,46.01,4.91,25418557,0,0,11594851,11594851
일동제약(주),249420,2017/12,563406684,97.91,49.47,50.53,0,72287520,7477986,31762862,24874882,24874882
일동홀딩스(주),000230,2017/12,206381726,20.07,16.71,83.29,-27.57,3643117,0,80000,2833809,2833809
일성건설(주),013360,2017/12,304302576,263.64,72.5,27.5,49.9,-4786489,0,0,13421382,13421382
일성신약(주),003120,2017/12,347461710,7.63,7.09,92.91,-0.62,10158675,63370,6575941,2590410,2590410
일신방직(주),003200,2017/12,557176177,13.14,11.62,88.38,4.14,15861831,0,173974,3938570,3938570
일양약품(주),007570,2017/12,397242127,114.15,53.3,46.7,1.42,20810337,9837903,0,7667160,7667160
일정실업(주),008500,2017/12,63661607,27.91,21.82,78.18,-34.18,-2397942,0,0,-5041777,-5041777
일진다이아몬드(주),081000,2017/12,135971953,37.98,27.53,72.47,13.67,11080075,5787059,99115,10787944,10787944
일진디스플레이(주),020760,2017/12,167515259,102.65,50.65,49.35,48.86,36609629,0,0,19729138,19729138
일진전기(주),103590,2017/12,751797306,137.85,57.96,42.04,15.57,-930870,0,0,5562497,5562497
일진하이솔루스(주),271940,2017/12,28889580,245.43,71.05,28.95,8.49,1416512,1015714,15113,-917631,-917631
일진홀딩스(주),015860,2017/12,258853295,13.7,12.05,87.95,-5.46,2549752,0,0,1773145,1773145
자이에스앤디(주),317400,2017/12,,,,,,,,,,
자화전자(주),033240,2017/12,386408099,43.97,30.54,69.46,57.92,31313003,0,224731,12174683,12174683
전방(주),000950,2017/12,415416623,177.33,63.94,36.06,-6.87,-11128836,0,121382,-15664372,-15664372
제이더블유생명과학(주),234080,2017/12,193138331,100,50,50,7.31,23028263,0,0,22437149,22437149
제이더블유중외제약(주),001060,2017/12,628065393,134.38,57.33,42.67,7.58,33236184,0,0,21539939,21539939
제이더블유홀딩스(주),096760,2017/12,396310484,123.31,55.22,44.78,5.08,3956580,0,0,10259230,10259230
제이준코스메틱(주),025620,2017/12,152808469,20.32,16.89,83.11,60.36,-20597799,0,9062540,22303352,22303352
제일약품(주),271980,2017/12,413726102,,,,,-4209794,0,0,4966085,4966085
제일연마공업(주),001560,2017/12,79610394,17.2,14.68,85.32,-1.49,3834231,0,0,3692258,3692258
제일파마홀딩스(주),002620,2017/12,176994118,8.09,7.48,92.52,-99.37,5721904,0,5700,-2129201,-2129201
조광페인트(주),004910,2017/12,258537841,46.62,31.79,68.21,7.04,12169524,0,0,4248137,4248137
조광피혁(주),004700,2017/12,244713604,8.45,7.79,92.21,-12.22,32497173,0,0,24558860,24558860
조선내화(주),000480,2017/12,679510614,39.03,28.07,71.93,-3.63,11222955,0,1761145,-14216000,-14216000
조선선재(주),120030,2017/12,111971631,14.85,12.93,87.07,4.63,16081225,0,0,17662388,17662388
조일알미늄(주),018470,2017/12,334276483,71.31,41.63,58.37,9.41,-7943708,271537,0,-445803,-445803
중소기업은행,024110,2017/12,256130842000,1247.73,92.58,7.42,11.23,3546778000,0,0,4207115000,1762777000
지에스건설(주),006360,2017/12,12711359402,278.79,73.6,26.4,8.16,54197279,0,0,384387226,384387226
지엠비코리아(주),013870,2017/12,416870125,88.66,46.99,53.01,-4.76,11931233,0,0,10763251,10763251
진양산업(주),003780,2017/12,43164497,34.78,25.8,74.2,6.01,4053470,185696,25457,1089864,1089864
진양폴리우레탄(주),010640,2017/12,35313763,94.07,48.47,51.53,36.56,-183820,73367,0,-769355,-769355
진양화학(주),051630,2017/12,41227436,40.74,28.94,71.06,-13.92,1162290,536693,434377,-671432,-671432
진원생명과학(주),011000,2017/12,49388290,21.42,17.64,82.36,-14.11,-3850122,9234677,0,-23473751,-23473751
진흥기업(주),002780,2017/12,313578700,313.69,75.83,24.17,-11.33,-11151418,0,0,41536206,41536206
참엔지니어링(주),009310,2017/12,159197903,250.87,71.5,28.5,91.31,-10667703,10475619,0,11213818,11213818
컨버즈(주),109070,2017/12,56315615,434.49,81.29,18.71,37.1,-785842,134873,48445,-9013613,-9013613
케이비아이동국실업(주),001620,2017/12,311384752,120.29,54.61,45.39,2.99,10873095,0,0,-6890945,-6890945
케이씨그린홀딩스(주),009440,2017/12,159810805,24.2,19.48,80.52,11.38,-3726956,32852,72590,10143341,10143341
케이씨코트렐(주),119650,2017/12,170100440,130.49,56.61,43.39,-12,4569822,1456695,0,2779268,2779268
케이알모터스(주),000040,2017/12,127527342,146.1,59.37,40.63,-74.27,-10459700,0,0,-18072657,-18072657
케이지모빌리티(주),003620,2017/12,2249975636,189.33,65.44,34.56,-3.76,205080778,0,0,-64246392,-64246392
케이지케미칼(주),001390,2017/12,309977831,62.99,38.65,61.35,1.51,2054226,0,0,3471785,3471785
케이카(주),381970,2017/12,,,,,,,,,,
케이피엑스케미칼(주),025000,2017/12,498488549,20.73,17.17,82.83,5.88,34582622,0,0,22111302,22111302
케이피엑스홀딩스(주),092230,2017/12,409731992,2.11,2.06,97.94,49.31,17848515,0,0,14020982,14020982
코리안리재보험(주),003690,2017/12,10035808014,363.1,78.41,21.59,6.44,566312078,0,0,,175089753
코스맥스(주),192820,2017/12,515856102,154.38,60.69,39.31,4.49,17191020,0,0,18787441,18787441
코스맥스비티아이(주),044820,2017/12,397927193,52.39,34.38,65.62,31.64,-2232680,0,0,6404686,6404686
코스모신소재(주),005070,2017/12,197678366,166.68,62.5,37.5,65.34,-1246929,0,0,8476108,8476108
코스모화학(주),005420,2017/12,241006048,156.45,61.01,38.99,14.86,-25487153,0,0,11804797,11804797
코오롱글로벌(주),003070,2017/12,2235229699,374.87,78.94,21.06,12.58,51147411,0,12717000,82515022,82515022
코오롱인더스트리(주),120110,2017/12,4043326294,129.37,56.4,43.6,2.71,254733891,0,0,206112851,206112851
코오롱플라스틱(주),138490,2017/12,352922161,80.78,44.68,55.32,10.02,43833453,1104812,942416,19372235,19372235
코웨이(주),021240,2017/12,2150385492,106.15,51.49,48.51,5.26,467078622,0,86488143,478410723,478410723
쿠쿠홀딩스(주),192400,2017/12,408796252,16.5,14.17,85.83,-44.02,-2348118,0,21120123,44096705,44096705
쿠쿠홈시스(주),284740,2017/12,426220794,,,,,4972126,0,110923,6045702,6045702
키움증권(주),039490,2017/12,10373352533,641.96,86.52,13.48,22.09,-956998718,0,0,0,227729418
태경산업(주),015890,2017/12,189742689,27.29,21.44,78.56,28.97,11623731,0,0,7166800,7166800
태경케미컬(주),006890,2017/12,110772064,12.3,10.95,89.05,-5.03,6260626,0,0,1845779,1845779
태광산업(주),003240,2017/12,2786335879,22.02,18.05,81.95,13.92,152320965,0,0,107734935,107734935
태림포장(주),011280,2017/12,585722171,89.25,47.16,52.84,55.72,26289266,0,0,3167640,3167640
태양금속공업(주),004100,2017/12,337013675,177.4,63.95,36.05,-3.59,1375441,5813361,0,11820049,11820049
태원물산(주),001420,2017/12,41123791,26.2,20.76,79.24,-21.71,-654252,254717,0,259006,259006
태평양물산(주),007980,2017/12,485884259,184.95,64.91,35.09,4.19,22576524,0,0,13411797,13411797
텔코웨어(주),078000,2017/12,119150590,10.49,9.49,90.51,1.24,9821082,0,0,5210423,5210423
티와이엠(주),002900,2017/12,331275242,222.17,68.96,31.04,-9.54,16701882,0,0,-10957287,-10957287
티케이지휴켐스(주),069260,2017/12,868634130,46.81,31.89,68.11,19.14,158916676,0,0,152224158,152224158
파미셀(주),005690,2017/12,63751942,13.86,12.17,87.83,-9.49,-2007324,3602791,0,-4459253,-4459253
팜젠사이언스(주),004720,2017/12,68311027,33.56,25.13,74.87,11.6,1401588,0,0,5733246,5733246
팬오션(주),028670,2017/12,3820957000,61,37.89,62.11,25.32,246185000,0,0,201675000,201675000
퍼스텍(주),010820,2017/12,169952998,161.71,61.79,38.21,2.72,10454894,2007796,0,653034,653034
페이퍼코리아(주),001020,2017/12,473049078,529.44,84.11,15.89,-16.04,-12217742,0,1232029,-42915945,-42915945
평화산업(주),090080,2017/12,179756366,157.17,61.12,38.88,-0.83,5682438,0,0,-7859233,-7859233
평화홀딩스(주),010770,2017/12,192537983,50.32,33.47,66.53,27.57,3703790,0,17025,7052847,7052847
포스코스틸리온(주),058430,2017/12,407627992,84.77,45.88,54.12,14.76,30703249,0,0,25357390,25357390
포스코홀딩스(주),005490,2017/12,53692257510,16.87,14.44,85.56,17.38,3553963551,0,104210000,2902452867,2902452867
피아이첨단소재(주),178920,2017/12,341155485,37.44,27.24,72.76,41.37,69659715,0,0,53000259,53000259
하나제약(주),293480,2017/12,141197946,74.44,42.67,57.33,11.88,25387498,2137383,0,31937243,31937243
하이트진로(주),000080,2017/12,3403415556,167.51,62.62,37.38,1.69,342965579,0,151215024,83493973,83493973
하이트진로홀딩스(주),000140,2017/12,1623305761,64.07,39.05,60.95,-13.64,15016421,0,3517,34867167,34867167
한국가스공사(주),036460,2017/12,35330024259,407.66,80.3,19.7,4.35,1673796993,51125000,9706000,901945746,901945746
한국공항(주),005430,2017/12,405858743,30.21,23.2,76.8,-0.48,50565063,0,0,26756217,26756217
한국내화(주),010040,2017/12,215430995,74.9,42.82,57.18,4.66,-8125836,3385584,0,10790219,10790219
한국단자공업(주),025540,2017/12,817318864,30.93,23.63,76.37,6.74,65187657,12718426,0,60921048,60921048
한국무브넥스(주),010100,2017/12,431785833,140.45,58.41,41.59,-11.63,27538523,0,0,-16709143,-16709143
한국석유공업(주),004090,2017/12,205954428,39.44,28.29,71.71,4.52,10446266,0,0,11462935,11462935
한국수출포장공업(주),002200,2017/12,295880468,38.34,27.72,72.28,7.25,-7566997,0,0,-6904541,-6904541
한국쉘석유(주),002960,2017/12,130947310,31.68,24.06,75.94,-0.17,19663895,0,0,30039339,30039339
한국앤컴퍼니(주),000240,2017/12,2288702912,3.74,3.6,96.4,-3.18,49395933,0,2937389,42425276,42425276
한국유나이티드제약(주),033270,2017/12,265796462,31.79,24.12,75.88,11.37,27682926,0,7535207,31717078,31717078
한국자산신탁(주),123890,2017/12,718191959,50.84,33.71,66.29,71.26,-135112484,0,0,,151501548
한국전력공사(주),015760,2017/12,106540154000,90.99,47.64,52.36,-0.54,6651117000,68430000,61823000,1553554000,1553554000
한국전력기술(주),052690,2017/12,762165844,66.76,40.04,59.96,-3.13,62577793,60251559,1038210,32871958,32871958
한국주강(주),025890,2017/12,84927734,50.73,33.66,66.34,12.9,-2892549,26182,0,-2088620,-2088620
한국주철관공업(주),000970,2017/03,253806727,17.37,14.8,85.2,4.66,12217263,0,0,2661148,2661148
한국지역난방공사,071320,2017/12,5721590909,212.7,68.02,31.98,6.66,445412085,0,0,119796040,119796040
한국철강(주),104700,2017/12,885882136,23.33,18.92,81.08,11.38,94224726,0,0,46101933,46101933
한국콜마(주),161890,2017/12,542364879,82.54,45.22,54.78,10.01,9005640,0,0,61296266,61296266
한국콜마홀딩스(주),024720,2017/12,372323092,127.47,56.04,43.96,29.86,7889212,0,0,7241578,7241578
한국타이어앤테크놀로지(주),161390,2017/12,6015970961,39.66,28.4,71.6,-1.38,363539142,0,0,162843264,162843264
한국투자금융지주(주),071050,2017/12,6421606794,47.54,32.22,67.78,-71.59,279306692,0,0,0,325108579
