업종명,종목명,2017_E,2017_S,2017_G,2018_E,2018_S,2018_G,Diff_E,Diff_S,Diff_G,2017_종가,2018_종가,등락률,연도
건설업,현대건설,,3.0,3.0,3.0,4.0,4.0,,1.0,1.0,37850,45750,0.2087186261558784,"17,18년"
건설업,화성산업,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,15150,13050,-0.1386138613861386,"17,18년"
금융 및 보험업,AK홀딩스,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,67300,44600,-0.337295690936107,"17,18년"
금융 및 보험업,BNK금융지주,2.0,4.0,3.0,,3.0,1.5,,-1.0,-1.5,9940,7590,-0.2364185110663983,"17,18년"
금융 및 보험업,CJ,4.0,4.0,1.5,4.0,5.0,1.5,0.0,1.0,0.0,186500,109000,-0.4155495978552279,"17,18년"
금융 및 보험업,CS홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,81000,58900,-0.2728395061728395,"17,18년"
금융 및 보험업,DGB금융지주,4.0,4.0,4.0,,3.0,4.0,,-1.0,0.0,10450,9400,-0.1004784688995215,"17,18년"
금융 및 보험업,GS,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,66200,48500,-0.2673716012084592,"17,18년"
금융 및 보험업,JB금융지주,4.0,1.5,1.5,,4.0,1.5,,2.5,0.0,5890,5490,-0.0679117147707979,"17,18년"
금융 및 보험업,JW홀딩스,3.0,1.5,1.5,2.0,3.0,1.5,-1.0,1.5,0.0,8050,5850,-0.2732919254658385,"17,18년"
금융 및 보험업,KB금융,4.0,4.0,4.0,5.0,4.0,5.0,1.0,0.0,1.0,58400,47400,-0.1883561643835616,"17,18년"
금융 및 보험업,KC그린홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,5240,3320,-0.366412213740458,"17,18년"
금융 및 보험업,LG,3.0,3.0,1.5,3.0,4.0,3.0,0.0,1.0,1.5,86000,66300,-0.2290697674418604,"17,18년"
금융 및 보험업,LS,2.0,1.5,1.5,1.0,3.0,1.5,-1.0,1.5,0.0,79000,50500,-0.360759493670886,"17,18년"
금융 및 보험업,LS전선아시아,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,6610,5040,-0.237518910741301,"17,18년"
금융 및 보험업,NH투자증권,4.0,1.5,1.5,,4.0,1.5,,2.5,0.0,14050,12150,-0.1352313167259786,"17,18년"
금융 및 보험업,SK,5.0,5.0,4.0,5.0,5.0,4.0,0.0,0.0,0.0,289500,261500,-0.0967184801381692,"17,18년"
금융 및 보험업,SK증권,4.0,3.0,1.5,,1.5,1.5,,-1.5,0.0,1245,740,-0.4056224899598393,"17,18년"
금융 및 보험업,경동인베스트,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,46000,37200,-0.1913043478260869,"17,18년"
금융 및 보험업,교보증권,4.0,3.0,1.5,,1.5,1.5,,-1.5,0.0,9100,8670,-0.0472527472527472,"17,18년"
금융 및 보험업,기업은행,4.0,1.5,1.5,4.0,3.0,1.5,0.0,1.5,0.0,15350,14850,-0.0325732899022801,"17,18년"
금융 및 보험업,노루홀딩스,,1.5,1.5,2.0,1.5,1.5,,0.0,0.0,18000,11700,-0.35,"17,18년"
금융 및 보험업,농심홀딩스,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,114500,66000,-0.4235807860262008,"17,18년"
금융 및 보험업,대상홀딩스,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,9860,7240,-0.2657200811359026,"17,18년"
금융 및 보험업,대신증권,4.0,1.5,1.5,,3.0,1.5,,1.5,0.0,13500,11050,-0.1814814814814815,"17,18년"
금융 및 보험업,동아쏘시오홀딩스,1.0,1.5,1.5,1.0,3.0,1.5,0.0,1.5,0.0,122000,88900,-0.2713114754098361,"17,18년"
금융 및 보험업,동양생명,3.0,1.5,1.5,,3.0,1.5,,1.5,0.0,8860,5650,-0.3623024830699774,"17,18년"
금융 및 보험업,동원산업,2.0,4.0,1.5,1.0,1.5,1.5,-1.0,-2.5,0.0,285500,241500,-0.1541155866900175,"17,18년"
금융 및 보험업,두산,4.0,5.0,4.0,4.0,5.0,5.0,0.0,0.0,1.0,134000,119500,-0.1082089552238805,"17,18년"
금융 및 보험업,디와이,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,7630,5300,-0.3053735255570118,"17,18년"
금융 및 보험업,롯데손해보험,4.0,4.0,1.5,4.0,5.0,1.5,0.0,1.0,0.0,3305,2475,-0.2511346444780635,"17,18년"
금융 및 보험업,롯데지주,2.0,5.0,4.0,3.0,,,1.0,,,74500,47550,-0.361744966442953,"17,18년"
금융 및 보험업,메리츠금융지주,4.0,1.5,1.5,4.0,1.5,1.5,0.0,0.0,0.0,16300,10350,-0.3650306748466257,"17,18년"
금융 및 보험업,미래에셋생명,4.0,3.0,1.5,,3.0,1.5,,0.0,0.0,5860,4555,-0.2226962457337884,"17,18년"
금융 및 보험업,미원홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,48700,36400,-0.2525667351129363,"17,18년"
금융 및 보험업,부국증권,3.0,1.5,1.5,,1.5,1.5,,0.0,0.0,27500,21950,-0.2018181818181818,"17,18년"
금융 및 보험업,삼성생명,4.0,4.0,4.0,,3.0,4.0,,-1.0,0.0,135000,92000,-0.3185185185185185,"17,18년"
금융 및 보험업,삼성증권,4.0,3.0,1.5,,4.0,1.5,,1.0,0.0,35600,26750,-0.2485955056179775,"17,18년"
금융 및 보험업,삼성카드,4.0,1.5,1.5,,1.5,1.5,,0.0,0.0,36650,33650,-0.0818553888130968,"17,18년"
금융 및 보험업,삼양홀딩스,2.0,1.5,1.5,2.0,3.0,1.5,0.0,1.5,0.0,90400,86300,-0.0453539823008849,"17,18년"
금융 및 보험업,샘표,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,32000,37950,0.1859375,"17,18년"
금융 및 보험업,서연,,1.5,1.5,2.0,1.5,1.5,,0.0,0.0,8020,3365,-0.580423940149626,"17,18년"
금융 및 보험업,신영증권,4.0,1.5,1.5,,1.5,1.5,,0.0,0.0,59400,56800,-0.0437710437710437,"17,18년"
금융 및 보험업,신한지주,,4.0,5.0,5.0,4.0,5.0,,0.0,0.0,50200,42550,-0.1523904382470119,"17,18년"
금융 및 보험업,영원무역홀딩스,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,56000,61400,0.0964285714285714,"17,18년"
금융 및 보험업,오리온홀딩스,1.0,1.5,1.5,,1.5,1.5,,0.0,0.0,25750,15650,-0.3922330097087378,"17,18년"
금융 및 보험업,우리종금,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,557,713,0.2800718132854578,"17,18년"
금융 및 보험업,유안타증권,4.0,1.5,1.5,,1.5,1.5,,0.0,0.0,3375,3160,-0.0637037037037037,"17,18년"
금융 및 보험업,유화증권,3.0,1.5,1.5,,1.5,1.5,,0.0,0.0,17650,13500,-0.235127478753541,"17,18년"
금융 및 보험업,일진홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,5190,2775,-0.4653179190751445,"17,18년"
금융 및 보험업,제주은행,4.0,3.0,1.5,4.0,3.0,1.5,0.0,0.0,0.0,6840,4870,-0.2880116959064328,"17,18년"
금융 및 보험업,코리안리,4.0,1.5,1.5,4.0,1.5,1.5,0.0,0.0,0.0,11200,9690,-0.1348214285714285,"17,18년"
금융 및 보험업,코스맥스비티아이,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,37050,19000,-0.4871794871794871,"17,18년"
금융 및 보험업,코오롱,2.0,3.0,1.5,2.0,1.5,1.5,0.0,-1.5,0.0,76900,30600,-0.6020806241872562,"17,18년"
금융 및 보험업,크라운해태홀딩스,2.0,3.0,1.5,2.0,3.0,1.5,0.0,0.0,0.0,17850,9800,-0.4509803921568627,"17,18년"
금융 및 보험업,키움증권,4.0,1.5,1.5,,1.5,1.5,,0.0,0.0,71700,75500,0.0529986052998605,"17,18년"
금융 및 보험업,풍산홀딩스,3.0,1.5,1.5,3.0,3.0,1.5,0.0,1.5,0.0,54300,35400,-0.3480662983425414,"17,18년"
금융 및 보험업,하나금융지주,4.0,4.0,3.0,5.0,4.0,4.0,1.0,0.0,1.0,47950,38300,-0.2012513034410844,"17,18년"
금융 및 보험업,하이트진로홀딩스,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,10850,6550,-0.3963133640552995,"17,18년"
금융 및 보험업,한국금융지주,4.0,1.5,1.5,,3.0,1.5,,1.5,0.0,63300,59300,-0.0631911532385466,"17,18년"
금융 및 보험업,한국자산신탁,3.0,1.5,1.5,,1.5,1.5,,0.0,0.0,8440,4345,-0.4851895734597156,"17,18년"
금융 및 보험업,한국전자홀딩스,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,873,715,-0.1809851088201603,"17,18년"
금융 및 보험업,한국콜마홀딩스,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,45100,28850,-0.360310421286031,"17,18년"
금융 및 보험업,한국토지신탁,3.0,3.0,1.5,,1.5,1.5,,-1.5,0.0,3320,2345,-0.2936746987951807,"17,18년"
금융 및 보험업,한미사이언스,,1.5,1.5,1.0,3.0,1.5,,1.5,0.0,91800,66700,-0.2734204793028322,"17,18년"
금융 및 보험업,한솔홀딩스,2.0,1.5,1.5,3.0,3.0,1.5,1.0,1.5,0.0,6190,4150,-0.3295638126009693,"17,18년"
금융 및 보험업,한양증권,3.0,1.5,1.5,,3.0,1.5,,1.5,0.0,8100,6730,-0.1691358024691358,"17,18년"
금융 및 보험업,한화생명,3.0,4.0,1.5,,3.0,3.0,,-1.0,1.5,7920,4485,-0.4337121212121212,"17,18년"
금융 및 보험업,한화손해보험,4.0,1.5,1.5,,3.0,1.5,,1.5,0.0,8160,5930,-0.2732843137254901,"17,18년"
금융 및 보험업,한화투자증권,4.0,3.0,1.5,,1.5,1.5,,-1.5,0.0,2890,2040,-0.2941176470588235,"17,18년"
금융 및 보험업,현대해상,4.0,4.0,3.0,4.0,5.0,4.0,0.0,1.0,1.0,45350,41800,-0.0782800441014333,"17,18년"
금융 및 보험업,효성,,4.0,3.0,1.0,3.0,3.0,,-1.0,0.0,134500,51300,-0.6185873605947956,"17,18년"
금융 및 보험업,흥국화재,4.0,1.5,1.5,,1.5,1.5,,0.0,0.0,6180,4825,-0.2192556634304207,"17,18년"
서비스업,AJ네트웍스,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,7330,4555,-0.378581173260573,"17,18년"
서비스업,CJ CGV,3.0,3.0,1.5,4.0,3.0,1.5,1.0,0.0,0.0,69600,40350,-0.4202586206896552,"17,18년"
서비스업,GKL,3.0,1.5,1.5,2.0,3.0,1.5,-1.0,1.5,0.0,28000,22250,-0.2053571428571428,"17,18년"
서비스업,KTcs,3.0,3.0,1.5,3.0,3.0,1.5,0.0,0.0,0.0,2405,2235,-0.0706860706860706,"17,18년"
서비스업,NAVER,3.0,4.0,3.0,3.0,3.0,1.5,0.0,-1.0,-1.5,894000,114500,-0.8719239373601789,"17,18년"
서비스업,NICE,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,15900,17150,0.0786163522012578,"17,18년"
서비스업,SBS,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,25200,18450,-0.2678571428571428,"17,18년"
서비스업,SK디앤디,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,30100,30600,0.0166112956810631,"17,18년"
서비스업,YG PLUS,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,2280,2090,-0.0833333333333333,"17,18년"
서비스업,강원랜드,2.0,4.0,4.0,3.0,3.0,4.0,1.0,-1.0,0.0,34300,28700,-0.1632653061224489,"17,18년"
서비스업,갤럭시아에스엠,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,3480,1385,-0.6020114942528736,"17,18년"
서비스업,녹십자홀딩스,2.0,1.5,1.5,1.0,3.0,1.5,-1.0,1.5,0.0,37850,20750,-0.451783355350066,"17,18년"
서비스업,다우기술,2.0,3.0,1.5,1.0,3.0,1.5,-1.0,0.0,0.0,18350,20000,0.0899182561307901,"17,18년"
서비스업,대교,4.0,1.5,1.5,3.0,1.5,1.5,-1.0,0.0,0.0,8210,6900,-0.1595615103532277,"17,18년"
서비스업,대성홀딩스,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,8460,6220,-0.2647754137115839,"17,18년"
서비스업,더존비즈온,2.0,3.0,1.5,2.0,1.5,1.5,0.0,-1.5,0.0,32000,43350,0.3546875,"17,18년"
서비스업,도화엔지니어링,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,5050,6140,0.2158415841584158,"17,18년"
서비스업,롯데관광개발,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,13550,11600,-0.1439114391143911,"17,18년"
서비스업,미래아이앤지,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,491,395,-0.1955193482688391,"17,18년"
서비스업,비상교육,2.0,3.0,1.5,2.0,1.5,1.5,0.0,-1.5,0.0,11800,7120,-0.3966101694915254,"17,18년"
서비스업,삼성에스디에스,3.0,3.0,3.0,3.0,4.0,3.0,0.0,1.0,0.0,207000,192500,-0.0700483091787439,"17,18년"
서비스업,삼성엔지니어링,3.0,5.0,4.0,4.0,5.0,4.0,1.0,0.0,0.0,12200,18250,0.4959016393442623,"17,18년"
서비스업,삼성출판사,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,9540,11100,0.1635220125786163,"17,18년"
서비스업,성창기업지주,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,2745,1965,-0.2841530054644808,"17,18년"
서비스업,신세계푸드,2.0,4.0,3.0,1.0,3.0,1.5,-1.0,-1.0,-1.5,134500,90900,-0.3241635687732342,"17,18년"
서비스업,아세아,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,115000,115500,0.0043478260869565,"17,18년"
서비스업,에스원,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,91600,96500,0.0534934497816593,"17,18년"
서비스업,엔씨소프트,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,426500,429500,0.0070339976553341,"17,18년"
서비스업,용평리조트,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,12850,5250,-0.5914396887159533,"17,18년"
서비스업,웅진,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,2315,2610,0.1274298056155507,"17,18년"
서비스업,웅진씽크빅,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,6920,4130,-0.4031791907514451,"17,18년"
서비스업,유수홀딩스,3.0,3.0,1.5,3.0,3.0,1.5,0.0,0.0,0.0,6490,6180,-0.0477657935285053,"17,18년"
서비스업,유엔젤,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,4020,3210,-0.2014925373134328,"17,18년"
서비스업,이노션,2.0,1.5,1.5,3.0,3.0,1.5,1.0,1.5,0.0,76800,58000,-0.2447916666666666,"17,18년"
서비스업,이스타코,,1.5,1.5,1.0,1.5,1.5,,0.0,0.0,706,575,-0.1855524079320113,"17,18년"
서비스업,제일기획,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,20800,22700,0.0913461538461538,"17,18년"
서비스업,제일파마홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,40000,19450,-0.51375,"17,18년"
서비스업,지투알,3.0,1.5,1.5,2.0,3.0,1.5,-1.0,1.5,0.0,11150,6990,-0.3730941704035874,"17,18년"
서비스업,코웨이,2.0,5.0,4.0,2.0,5.0,5.0,0.0,0.0,1.0,97300,70300,-0.2774922918807811,"17,18년"
서비스업,콤텍시스템,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,1555,1260,-0.1897106109324758,"17,18년"
서비스업,텔코웨어,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,12200,12650,0.0368852459016393,"17,18년"
서비스업,하나투어,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,99800,59400,-0.4048096192384769,"17,18년"
서비스업,한국종합기술,3.0,1.5,1.5,2.0,1.5,3.0,-1.0,0.0,1.5,6230,3650,-0.4141252006420545,"17,18년"
서비스업,한미글로벌,2.0,1.5,1.5,2.0,3.0,3.0,0.0,1.5,1.5,9590,8850,-0.0771637122002085,"17,18년"
서비스업,한전기술,2.0,3.0,4.0,2.0,4.0,4.0,0.0,1.0,0.0,17900,18350,0.0251396648044692,"17,18년"
서비스업,한전산업,2.0,3.0,1.5,,1.5,3.0,,-1.5,1.5,4220,3315,-0.2144549763033175,"17,18년"
에너지업,대성에너지,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,6220,5410,-0.1302250803858521,"17,18년"
에너지업,삼천리,2.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,102500,91500,-0.1073170731707317,"17,18년"
에너지업,인천도시가스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,30600,30000,-0.0196078431372549,"17,18년"
에너지업,지역난방공사,3.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,71800,56900,-0.2075208913649025,"17,18년"
에너지업,한국가스공사,3.0,3.0,4.0,3.0,4.0,3.0,0.0,1.0,-1.0,40850,52100,0.2753977968176254,"17,18년"
에너지업,한진중공업홀딩스,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,4745,2890,-0.3909378292939937,"17,18년"
운수 및 창고업,CJ대한통운,3.0,3.0,4.0,3.0,3.0,4.0,0.0,0.0,0.0,157000,158500,0.0095541401273885,"17,18년"
운수 및 창고업,E1,3.0,3.0,1.5,2.0,3.0,1.5,-1.0,0.0,0.0,57500,60600,0.0539130434782608,"17,18년"
운수 및 창고업,GS글로벌,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,3120,2410,-0.2275641025641025,"17,18년"
운수 및 창고업,GS리테일,3.0,3.0,1.5,3.0,3.0,1.5,0.0,0.0,0.0,33400,35900,0.0748502994011976,"17,18년"
운수 및 창고업,KSS해운,3.0,1.5,3.0,2.0,3.0,1.5,-1.0,1.5,-1.5,9730,6870,-0.2939362795477903,"17,18년"
운수 및 창고업,LS네트웍스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,2935,2500,-0.1482112436115843,"17,18년"
운수 및 창고업,SG세계물산,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,990,608,-0.3858585858585858,"17,18년"
운수 및 창고업,SK가스,3.0,3.0,1.5,3.0,4.0,1.5,0.0,1.0,0.0,93600,73100,-0.219017094017094,"17,18년"
운수 및 창고업,SK네트웍스,3.0,3.0,1.5,3.0,5.0,3.0,0.0,2.0,1.5,6650,4255,-0.3601503759398496,"17,18년"
운수 및 창고업,STX,2.0,3.0,1.5,2.0,1.5,1.5,0.0,-1.5,0.0,2385,13300,4.576519916142558,"17,18년"
운수 및 창고업,경방,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,14550,11850,-0.1855670103092783,"17,18년"
운수 및 창고업,광주신세계,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,239500,167500,-0.3006263048016701,"17,18년"
운수 및 창고업,국동,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,3600,2355,-0.3458333333333333,"17,18년"
운수 및 창고업,국보,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,10200,10300,0.0098039215686274,"17,18년"
운수 및 창고업,남성,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,2155,1210,-0.4385150812064965,"17,18년"
운수 및 창고업,대구백화점,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,12250,8900,-0.273469387755102,"17,18년"
운수 및 창고업,대성산업,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,3335,3760,0.1274362818590704,"17,18년"
운수 및 창고업,대한항공,3.0,3.0,4.0,2.0,1.5,3.0,-1.0,-1.5,-1.0,31650,27450,-0.1327014218009478,"17,18년"
운수 및 창고업,대한해운,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,32750,21450,-0.3450381679389313,"17,18년"
운수 및 창고업,동방,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,1765,1375,-0.2209631728045325,"17,18년"
운수 및 창고업,동서,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,27500,18650,-0.3218181818181818,"17,18년"
운수 및 창고업,동양고속,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,37000,26600,-0.2810810810810811,"17,18년"
운수 및 창고업,롯데쇼핑,2.0,5.0,4.0,3.0,5.0,4.0,1.0,0.0,0.0,225000,193500,-0.14,"17,18년"
운수 및 창고업,롯데하이마트,4.0,5.0,1.5,4.0,5.0,1.5,0.0,0.0,0.0,74100,56100,-0.242914979757085,"17,18년"
운수 및 창고업,모나미,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,3190,2455,-0.2304075235109718,"17,18년"
운수 및 창고업,삼성물산,4.0,5.0,4.0,4.0,5.0,5.0,0.0,0.0,1.0,148000,108500,-0.2668918918918919,"17,18년"
운수 및 창고업,삼영무역,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,17850,13600,-0.238095238095238,"17,18년"
운수 및 창고업,세기상사,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,72800,76400,0.0494505494505494,"17,18년"
운수 및 창고업,세방,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,13600,12350,-0.0919117647058823,"17,18년"
운수 및 창고업,세우글로벌,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,1660,1275,-0.2319277108433735,"17,18년"
운수 및 창고업,세이브존I&C,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,5150,3325,-0.3543689320388349,"17,18년"
운수 및 창고업,신성통상,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,981,817,-0.1671763506625892,"17,18년"
운수 및 창고업,신세계,2.0,5.0,3.0,2.0,5.0,3.0,0.0,0.0,0.0,229000,258500,0.1288209606986899,"17,18년"
운수 및 창고업,신세계인터내셔날,2.0,4.0,1.5,3.0,3.0,1.5,1.0,-1.0,0.0,61800,147500,1.3867313915857604,"17,18년"
운수 및 창고업,신송홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,5600,4170,-0.2553571428571428,"17,18년"
운수 및 창고업,신흥,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,10450,10100,-0.0334928229665071,"17,18년"
운수 및 창고업,아시아나항공,2.0,4.0,3.0,2.0,1.5,3.0,0.0,-2.5,0.0,4625,3650,-0.2108108108108108,"17,18년"
운수 및 창고업,아이마켓코리아,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,9570,6460,-0.3249738766980146,"17,18년"
운수 및 창고업,영원무역,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,34400,35750,0.0392441860465116,"17,18년"
운수 및 창고업,윌비스,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,1730,1075,-0.3786127167630058,"17,18년"
운수 및 창고업,유니퀘스트,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,7120,7260,0.0196629213483146,"17,18년"
운수 및 창고업,이마트,3.0,4.0,3.0,3.0,3.0,3.0,0.0,-1.0,0.0,224000,204500,-0.0870535714285714,"17,18년"
운수 및 창고업,이아이디,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,350,176,-0.4971428571428571,"17,18년"
운수 및 창고업,이화산업,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,16850,19700,0.1691394658753709,"17,18년"
운수 및 창고업,인터지스,3.0,1.5,1.5,3.0,3.0,1.5,0.0,1.5,0.0,2990,2155,-0.2792642140468227,"17,18년"
운수 및 창고업,일신석재,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,1325,1490,0.1245283018867924,"17,18년"
운수 및 창고업,제주항공,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,35250,30750,-0.1276595744680851,"17,18년"
운수 및 창고업,진도,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,5800,4655,-0.1974137931034482,"17,18년"
운수 및 창고업,천일고속,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,94800,82400,-0.1308016877637131,"17,18년"
운수 및 창고업,팬오션,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,5260,4770,-0.0931558935361216,"17,18년"
