,업종명,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,평가연도,현금흐름(CF),PBR,ESG,E,S,G,배당지급(DV)
녹십자,의약품,1703581525000.0,53.65,65.08,7.51,2017,0.05269013426747348,2.355,B이하,B,B이하,B+,14266000000.0
녹십자홀딩스,서비스업,2560695918000.0,77.87,56.22,8.2,2017,1.2523832324948425,2.81,B이하,B,B이하,B이하,13621000000.0
농심,음식료품,2449898373000.0,33.07,75.15,-0.39,2017,0.05575061551264334,1.13,B이하,B,B이하,B+,23131000000.0
농심홀딩스,기타금융,1145342998000.0,32.67,75.37,-0.24,2017,3.078758145625982,1.015,B이하,B,B이하,B이하,9276000000.0
다우기술,서비스업,13126401794000.0,586.89,14.56,17.15,2017,-4.680299328217082,1.88,B이하,B,B+,B이하,12980000000.0
대교,서비스업,857097479000.0,26.61,78.98,-1.04,2017,0.12281953962234232,1.365,B+,A,B이하,B이하,12665000000.0
대구백화점,유통업,684071097000.0,85.8,53.82,-13.27,2017,-0.17154543221061197,0.405,B이하,B+,B이하,B이하,1932000000.0
대림통상,기계,229258429000.0,107.03,48.3,13.12,2017,0.022099235808455745,0.74,B이하,C,B이하,B이하,2284000000.0
대상,음식료품,2252431436000.0,154.67,39.27,3.99,2017,0.07588297949572834,1.095,B이하,B,B+,B이하,18023000000.0
대상홀딩스,기타금융,2651135199000.0,147.02,40.48,1.98,2017,10.265617813226985,1.055,B이하,C,B이하,B이하,6692000000.0
대성산업,유통업,1114074439000.0,176.03,36.23,14.98,2017,0.027816681028741366,0.51,B이하,B,B이하,B이하,0.0
대성에너지,전기가스업,645802827000.0,115.14,46.48,3.71,2017,0.06257860408523483,0.6,B이하,B,B이하,B이하,6875000000.0
대성홀딩스,서비스업,1106188485000.0,112.27,47.11,1.45,2017,2.507817897569857,0.7050000000000001,B이하,B,B이하,B이하,4022000000.0
대신증권,증권,17446839713000.0,834.04,10.71,-14.18,2017,-0.19682036601096126,0.7150000000000001,B이하,A,B이하,B이하,44663000000.0
대양금속,철강금속,95910308000.0,268.98,27.1,18.21,2017,0.13295300126679663,3.9850000000000003,B이하,C,B이하,B+,0.0
대영포장,종이목재,207669261000.0,60.68,62.24,16.83,2017,0.005580806931755914,0.795,B이하,C,B이하,B이하,0.0
대우건설,건설업,8776332436000.0,285.25,25.96,5.95,2017,0.02977505238237439,1.29,A,B+,A,A,0.0
대우조선해양,운수장비,11446752723000.0,282.75,26.13,-13.4,2017,-0.0959089842959863,0.7550000000000001,B이하,C,B이하,B+,0.0
대웅,기타금융,1549153182000.0,64.93,60.63,10.74,2017,2.6998625899806337,1.445,B이하,B,B이하,B이하,4318000000.0
대웅제약,의약품,1213524544000.0,92.15,52.04,8.64,2017,0.11991643890141966,3.0500000000000003,B이하,C,B+,B이하,6193000000.0
대원강업,운수장비,1166363520000.0,108.75,47.9,-4.46,2017,0.12110911688230806,0.685,B이하,B,B이하,B+,7130000000.0
대원전선,전기전자,221940568000.0,176.28,36.19,19.58,2017,-0.008073399197681833,1.2,B이하,C,B이하,B이하,0.0
대원제약,의약품,227202070000.0,35.14,74.0,10.28,2017,0.016194596749696234,2.54,B이하,B+,B+,B이하,4656000000.0
대원화성,화학,123462620000.0,70.54,58.64,-4.81,2017,0.04256448175028185,1.68,B이하,B,B이하,B+,0.0
대유에이텍,운수장비,882599885000.0,338.92,22.78,4.68,2017,0.1788231576872151,1.3599999999999999,B이하,C,B이하,B이하,3597000000.0
대유플러스,운수장비,945974763000.0,680.17,12.82,5.44,2017,-0.16468960854092526,0.96,B이하,B,B이하,B+,0.0
대창,철강금속,563388104000.0,189.68,34.52,20.25,2017,0.02431591480055667,0.69,B이하,B,B이하,B+,1923000000.0
대창단조,운수장비,216950066000.0,26.38,79.13,20.74,2017,-0.0014400543333608672,0.78,B이하,C,B이하,B+,2000000000.0
대한방직,섬유의복,355954577000.0,111.44,47.29,-15.05,2017,0.015247827007647949,0.575,B이하,C,B이하,B이하,0.0
대한유화,화학,1970580429000.0,33.76,74.76,11.47,2017,0.12880520780633947,1.24,B이하,B,B이하,B이하,24704000000.0
대한전선,전기전자,1335623183000.0,295.18,25.31,15.55,2017,0.021743146793830256,3.89,B이하,B,B이하,B+,0.0
대한제강,철강금속,753638612000.0,63.6,61.13,36.82,2017,0.0817604742140834,0.665,B이하,B,B이하,B+,6752000000.0
대한제당,음식료품,1152870713000.0,155.18,39.19,0.81,2017,0.009134065775934631,0.59,B이하,C,B이하,B이하,4989000000.0
대한제분,음식료품,873461795000.0,22.95,81.33,0.41,2017,0.15141898200686485,0.485,B이하,C,B이하,B이하,3290000000.0
대한항공,운수창고업,24648674122000.0,557.1,15.22,3.07,2017,0.23780342628316167,0.895,B+,B+,B+,A,24044000000.0
대한해운,운수창고업,2586814392000.0,276.08,26.59,188.86,2017,0.31277180456352344,1.17,B이하,C,B이하,B이하,0.0
대한화섬,화학,558937149000.0,19.22,83.88,5.94,2017,0.049801694349461835,0.33,B이하,B,B이하,B이하,927000000.0
대현,섬유의복,246853161000.0,42.73,70.06,1.26,2017,-0.00853905264122611,0.935,B이하,B,B이하,B이하,2214000000.0
대호에이엘,철강금속,88319324000.0,227.88,30.5,7.37,2017,0.05586162127929069,1.4500000000000002,B이하,B,B이하,B+,0.0
더존비즈온,서비스업,273410788000.0,47.38,67.85,16.31,2017,0.24823729695701957,5.34,B이하,B,B+,B이하,11869000000.0
덕성,화학,105442576000.0,61.37,61.97,-2.99,2017,0.049713587691028176,1.325,B이하,B,B이하,B이하,317000000.0
덕양산업,운수장비,429003472000.0,415.59,19.4,-0.35,2017,0.04173764698674439,1.235,B이하,B,B이하,B이하,0.0
도화엔지니어링,서비스업,328594781000.0,39.37,71.75,0.0,2017,0.028919344874866276,0.78,B이하,B+,B이하,B이하,6407000000.0
동국제강,철강금속,6091004172000.0,156.93,38.92,20.83,2017,0.016625582492175973,0.44000000000000006,B이하,C,B+,B+,9337000000.0
동남합성,화학,91684894000.0,79.15,55.82,31.86,2017,0.06383744061001607,1.8849999999999998,B이하,C,B이하,B이하,246000000.0
동방,운수창고업,542475618000.0,328.28,23.35,-11.99,2017,0.046675348992283275,0.595,B이하,B,B이하,B이하,348000000.0
동방아그로,화학,179887095000.0,38.64,72.13,3.8,2017,0.07770768614424144,0.77,B이하,B,B이하,B이하,2901000000.0
동서,유통업,1387720936000.0,11.49,89.7,8.81,2017,0.2214379314181711,2.5300000000000002,B이하,B,B이하,B이하,69281000000.0
동성제약,의약품,124184875000.0,93.22,51.75,3.34,2017,0.021833695454269587,1.78,B이하,B,B이하,B이하,0.0
동아쏘시오홀딩스,기타금융,1459445277000.0,59.63,62.64,-4.94,2017,1.0216595698352406,1.335,B이하,C,B이하,B이하,6138000000.0
동아에스티,의약품,899719381000.0,54.81,64.6,-0.98,2017,0.0923510771188625,1.355,B이하,B,B이하,B이하,4219000000.0
동아지질,건설업,257634756000.0,64.9,60.64,5.12,2017,0.11202129081254195,0.95,B이하,B,B이하,B이하,2260000000.0
동양,비금속광물,980377628000.0,15.12,86.87,9.82,2017,-0.01843748269947359,0.685,B이하,B,B이하,B이하,10373000000.0
동양고속,운수창고업,211678292000.0,71.76,58.22,-8.78,2017,0.10788937313559142,0.855,B이하,C,B이하,B이하,1844000000.0
동양철관,철강금속,150390663000.0,183.91,35.22,13.79,2017,-0.03909989138522326,1.915,B이하,C,B이하,B이하,0.0
동원산업,"농업, 임업 및 어업",2560347466000.0,183.31,35.3,51.05,2017,0.3064212242344038,1.65,B+,B,A,B이하,13453000000.0
동원수산,"농업, 임업 및 어업",104775645000.0,166.52,37.52,21.47,2017,0.13309209363957597,1.0,B이하,B,B이하,B이하,0.0
동원시스템즈,화학,1180662752000.0,140.82,41.52,-1.35,2017,0.09835172063830583,4.1899999999999995,B이하,C,A,B+,12857000000.0
동일고무벨트,화학,271591039000.0,53.58,65.11,10.81,2017,0.02140535665654959,0.755,B이하,C,B이하,B이하,1191000000.0
동일산업,철강금속,396773738000.0,15.09,86.89,24.54,2017,0.06390863548107971,0.525,B이하,B,B이하,B+,3716000000.0
동일제강,철강금속,150176957000.0,14.37,87.43,13.55,2017,0.0059110251810263895,0.435,B이하,B,B이하,B이하,150000000.0
동화약품,의약품,367225133000.0,23.67,80.86,9.02,2017,-0.06381276025370632,0.945,B이하,B,B+,B이하,4141000000.0
두산,서비스업,28769021898000.0,278.37,26.43,7.16,2017,0.2579298590498657,1.5150000000000001,A,A,A+,A,100433000000.0
두산밥캣,기타금융,6183836996000.0,80.42,55.43,-14.2,2017,21.04426268439875,1.205,B이하,A,B이하,B이하,80199000000.0
두올,운수장비,326289225000.0,111.54,47.27,16.6,2017,0.3318345390305004,0.725,B이하,B,B이하,B이하,2166000000.0
디씨엠,철강금속,186199600000.0,15.55,86.55,3.95,2017,0.07995288537797705,1.085,B이하,B,B이하,B이하,4292000000.0
디아이,의료정밀,201552129000.0,52.88,65.41,38.68,2017,0.07562311903183838,1.73,B이하,B,B이하,B이하,2867000000.0
디아이씨,운수장비,829328476000.0,314.49,24.13,13.54,2017,0.07657447411192361,1.46,B이하,C,B이하,B이하,1113000000.0
디와이,기타금융,739925050000.0,71.07,58.46,13.68,2017,0.2198409934065934,0.85,B이하,B,B이하,B이하,3046000000.0
디와이파워,기계,255124231000.0,99.09,50.23,41.61,2017,0.04356080008423645,1.345,B이하,B,B이하,B이하,1986000000.0
락앤락,화학,724665258000.0,13.42,88.16,-1.8,2017,0.21425977648516514,2.08,B이하,B+,B이하,B이하,7044000000.0
롯데관광개발,서비스업,401786612000.0,132.97,42.92,39.53,2017,0.09677968148877159,3.1799999999999997,B이하,C,B이하,B이하,0.0
롯데손해보험,보험,12802169219000.0,2239.35,4.27,9.61,2017,0.059698824739247876,0.885,A,A,A,B이하,2662000000.0
롯데쇼핑,유통업,27948488049000.0,109.33,47.77,-38.43,2017,0.14844293291032196,0.665,B+,B,A+,A,146141000000.0
롯데정밀화학,화학,1641304451000.0,37.61,72.67,4.39,2017,0.16316259899873675,1.115,A,A,A+,A,20376000000.0
롯데케미칼,화학,19550971101000.0,59.54,62.68,20.05,2017,0.308291868080331,1.28,A,B+,A+,A,359892000000.0
롯데하이마트,유통업,3204628140000.0,58.19,63.21,4.06,2017,0.06140921699365825,0.715,B+,A,A+,B이하,43674000000.0
마니커,음식료품,251698380000.0,160.21,38.43,10.79,2017,0.05156199706388367,1.0,B이하,C,B이하,B이하,0.0
메리츠금융지주,기타금융,42052829383000.0,770.31,11.49,9.32,2017,-9.494912431603241,1.9,B+,A,B이하,B이하,71842000000.0
명문제약,의약품,235076921000.0,131.1,43.27,-1.44,2017,0.059890844492214906,1.65,B이하,B,B이하,B이하,2390000000.0
모나리자,종이목재,82624169000.0,18.03,84.73,-3.33,2017,0.0676460548738923,3.87,B이하,C,B이하,B이하,3656000000.0
모나미,유통업,167851330000.0,122.65,44.91,-1.79,2017,0.11345827842802883,1.365,B이하,B,B이하,B이하,1298000000.0
모토닉,운수장비,431546721000.0,9.06,91.7,8.31,2017,0.09402303428821168,0.9,B이하,B,B이하,B이하,7775000000.0
무림페이퍼,종이목재,1915712278000.0,196.72,33.7,-8.56,2017,0.2568403806642383,0.345,B이하,B,B이하,B+,1040000000.0
무학,음식료품,670089159000.0,25.07,79.96,-7.28,2017,0.08453741970067698,1.1949999999999998,B이하,B,B이하,B이하,9865000000.0
문배철강,철강금속,157705853000.0,54.96,64.53,20.09,2017,-0.017468622223361575,0.675,B이하,B,B이하,B이하,909000000.0
미래산업,의료정밀,84456717000.0,39.33,71.77,47.91,2017,-0.02711321194464676,3.69,B이하,B+,B이하,B이하,0.0
미래아이앤지,서비스업,68822164000.0,4.75,95.47,-21.58,2017,-0.15951910867670857,1.0050000000000001,B이하,C,B이하,B이하,0.0
미원상사,화학,290102776000.0,40.03,71.42,5.6,2017,0.17493134140408118,1.27,B이하,B,B이하,B이하,0.0
미원홀딩스,기타금융,163827190000.0,33.88,74.69,-59.14,2017,-9.116887983706722,12.64,B이하,B,B이하,B이하,0.0
미원화학,화학,95655842000.0,14.79,87.11,7.98,2017,0.09561544521160045,1.9500000000000002,B이하,C,B이하,B이하,2005000000.0
백광산업,화학,280019987000.0,115.05,46.5,7.66,2017,0.11231213745249377,0.9199999999999999,B이하,B,B이하,B+,0.0
백산,화학,191846950000.0,53.43,65.18,5.27,2017,0.11856077564497174,1.655,B이하,B,B이하,B이하,2366000000.0
범양건영,건설업,123980567000.0,186.8,34.87,25.59,2017,0.026519655259357736,5.2700000000000005,B이하,B,B이하,B이하,0.0
벽산,비금속광물,451649551000.0,54.76,64.62,-6.55,2017,0.06735802144470875,1.16,B이하,C,B이하,B+,1455000000.0
보락,화학,51828012000.0,19.92,83.39,-6.31,2017,0.021095677905308464,1.1,B이하,B,B이하,B이하,419000000.0
보해양조,음식료품,217823364000.0,118.7,45.72,-13.81,2017,0.006752961527956217,1.26,B이하,C,B이하,B이하,0.0
부광약품,의약품,236229626000.0,11.8,89.45,8.75,2017,0.05707779170221843,5.08,B이하,B,B이하,B이하,10764000000.0
부국증권,증권,1388823168000.0,189.75,34.51,-24.86,2017,-0.46992366924184037,0.7,B이하,B+,B이하,B이하,11921000000.0
부국철강,철강금속,129693768000.0,15.26,86.76,4.24,2017,-0.054181372716758255,0.55,B이하,B,B이하,B이하,1500000000.0
부산산업,비금속광물,125374530000.0,82.05,54.93,-4.2,2017,-0.06644098874318208,1.3699999999999999,B이하,B,B이하,B이하,264000000.0
부산주공,운수장비,301027472000.0,350.98,22.17,6.18,2017,-0.0015908776272181902,0.865,B이하,B,B이하,B+,0.0
비상교육,서비스업,256314376000.0,22.58,81.58,1.23,2017,0.11010917580676795,1.115,B이하,B,B+,B이하,4284000000.0
빙그레,음식료품,635622607000.0,20.19,83.2,5.45,2017,0.049784073836352395,1.275,B이하,B,B+,B이하,11052000000.0
사조대림,음식료품,680094196000.0,125.37,44.37,3.55,2017,0.1098560078160101,0.79,B이하,B,B이하,B이하,895000000.0
사조동아원,음식료품,489823348000.0,202.25,33.09,-4.7,2017,0.0795362380440652,0.645,B이하,B,B이하,B이하,0.0
사조산업,"농업, 임업 및 어업",1057266170000.0,127.07,44.04,16.22,2017,0.1485277316149581,1.4849999999999999,B이하,C,B이하,B이하,989000000.0
사조씨푸드,음식료품,359361765000.0,71.52,58.3,16.95,2017,-0.005907743438290717,0.575,B이하,B+,B이하,B이하,1205000000.0
사조오양,음식료품,302399963000.0,103.38,49.17,11.14,2017,0.08375336490568593,0.905,B이하,B,B이하,B이하,1131000000.0
삼성SDI,전기전자,15751476330000.0,37.54,72.7,21.55,2017,-0.046134733552600636,1.185,B+,B,A+,A,66945000000.0
삼성공조,운수장비,263085152000.0,26.36,79.14,8.36,2017,0.19412784299576047,0.52,B이하,B,B이하,B이하,802000000.0
삼성물산,유통업,49048902937000.0,95.02,51.28,4.19,2017,0.06420034021716665,1.205,A,A,A+,A,329938000000.0
삼성바이오로직스,의약품,7183091163000.0,80.64,55.36,57.7,2017,0.32244291251729873,4.715,B+,B+,B+,B+,0.0
삼성에스디에스,서비스업,7277760880000.0,27.25,78.59,13.68,2017,0.18359721360574618,2.98,B+,B+,B+,B+,154700000000.0
삼성엔지니어링,서비스업,5072834607000.0,419.71,19.24,-21.35,2017,-0.02990499239216281,3.3,A,B+,A+,A,0.0
삼성전기,전기전자,7767403543000.0,79.32,55.76,13.35,2017,0.14344947482940876,1.795,A+,A,A+,A+,56803000000.0
삼성전자,전기전자,301752090000000.0,40.68,71.08,18.68,2017,0.38391772419217446,2.4450000000000003,B+,B,A,A,2929530000000.0
삼성제약,의약품,154194193000.0,64.27,60.88,-13.07,2017,0.1417916293357225,2.12,B이하,C,B이하,B이하,0.0
삼성중공업,운수장비,13818113112000.0,138.35,41.96,-24.13,2017,0.07301279592001449,0.73,B+,B+,B이하,B+,0.0
삼성증권,증권,37948260013000.0,760.19,11.63,1.29,2017,-0.17838356156951135,0.76,B+,A,B+,B이하,89300000000.0
삼성출판사,서비스업,184611016000.0,58.29,63.17,8.13,2017,0.12402251776048714,1.575,B이하,B,B이하,B이하,1500000000.0
삼성카드,기타금융,23076571105000.0,233.33,30.0,12.39,2017,-0.28163587828448755,0.6950000000000001,B+,A,B이하,B이하,164416000000.0
삼아알미늄,철강금속,191185393000.0,83.37,54.53,5.87,2017,0.025979891713369233,0.41000000000000003,B이하,B,B이하,B+,605000000.0
삼양사,음식료품,2128238456000.0,72.11,58.1,2.01,2017,-0.03085110886724378,1.02,B이하,B,B+,B이하,12536000000.0
삼양식품,음식료품,398177947000.0,96.04,51.01,27.6,2017,0.09597424265113944,2.7199999999999998,B이하,B,B+,B이하,1883000000.0
삼양통상,기타제조업,310769522000.0,14.43,87.39,-12.86,2017,0.19477253988490273,0.5549999999999999,B이하,B,B이하,B이하,2250000000.0
삼양홀딩스,기타금융,3261056035000.0,68.97,59.18,3.67,2017,-0.23888630979026323,0.7350000000000001,B이하,B,B이하,B이하,15477000000.0
삼영무역,유통업,362615324000.0,17.11,85.39,15.83,2017,0.004885146345159323,1.275,B이하,B,B이하,B이하,4501000000.0
삼원강재,운수장비,245605264000.0,25.98,79.38,2.9,2017,0.10771655447853339,0.7450000000000001,B이하,B,B이하,B+,4600000000.0
삼익악기,기타제조업,599793052000.0,190.29,34.45,25.77,2017,0.03820861178947984,1.165,B이하,B,B이하,B이하,4277000000.0
삼일제약,의약품,135477089000.0,164.77,37.77,-4.88,2017,0.04142620514837638,1.005,B이하,B,B이하,B이하,766000000.0
삼정펄프,종이목재,206420528000.0,12.55,88.85,-5.7,2017,0.05098212592055345,0.625,B이하,B,B이하,B이하,2500000000.0
삼진제약,의약품,241847412000.0,25.01,80.0,2.49,2017,0.15200949965752308,2.675,B이하,B,B이하,B이하,9842000000.0
삼천리,전기가스업,3704259229000.0,173.21,36.6,7.57,2017,0.03978905202650735,0.37,B+,B,B+,B+,10690000000.0
삼호개발,건설업,256370728000.0,52.89,65.4,-3.18,2017,0.02074469234427009,0.665,B이하,B,B이하,B이하,3947000000.0
삼화왕관,기계,166186371000.0,23.81,80.77,3.2,2017,0.0804160707816105,0.9,B이하,B,B이하,B이하,1570000000.0
삼화전기,전기전자,134101754000.0,162.26,38.13,3.73,2017,0.08886205148535442,2.31,B이하,B,B이하,B이하,463000000.0
상신브레이크,운수장비,398021129000.0,132.16,43.07,1.31,2017,0.09898514344943059,1.0,B이하,B,B이하,B이하,3291000000.0
새론오토모티브,운수장비,266613285000.0,21.39,82.38,-7.12,2017,0.06963721983500172,0.86,B이하,C,B이하,B+,2880000000.0
샘표,기타금융,311564694000.0,43.71,69.58,1252.93,2017,5.291013053988719,0.745,B이하,C,B이하,B이하,444000000.0
샘표식품,음식료품,195983014000.0,70.34,58.71,103.36,2017,0.12506304197696771,1.4849999999999999,B이하,C,B이하,B이하,913000000.0
서연,기타금융,2767655964000.0,176.77,36.13,-8.63,2017,16.446636152256286,0.6699999999999999,B이하,D,B이하,B이하,2171000000.0
서연이화,운수장비,1764809873000.0,162.36,38.11,-16.46,2017,0.15179476434261724,0.855,B+,B+,B+,B이하,4053000000.0
서원,철강금속,212303072000.0,127.84,43.89,3.8,2017,0.03132628744263869,0.9950000000000001,B이하,B,B이하,B+,0.0
서흥,화학,595288907000.0,97.88,50.54,2.83,2017,0.1769503683162795,1.89,B이하,B,B이하,B이하,3428000000.0
선도전기,전기전자,158151937000.0,75.41,57.01,15.37,2017,0.03433340840418145,0.895,B이하,B,B이하,B이하,357000000.0
선진,음식료품,686844124000.0,105.14,48.75,26.55,2017,0.0930473956795148,1.27,B이하,B+,B이하,B이하,0.0
성문전자,전기전자,42991994000.0,46.72,68.16,1.45,2017,0.08204040298766718,3.66,B이하,B,B이하,B이하,3000000.0
성보화학,화학,185623186000.0,15.0,86.96,0.62,2017,0.07964674741729343,0.84,B이하,C,B이하,B이하,11451000000.0
성신양회,비금속광물,1023425233000.0,173.77,36.53,-5.74,2017,0.10520278453117687,0.475,B이하,C,B이하,B+,0.0
성안,섬유의복,293390451000.0,172.23,36.73,3.78,2017,-0.2940357640077599,0.475,B이하,C,B이하,B이하,0.0
성창기업지주,서비스업,654109414000.0,30.31,76.74,-1.7,2017,0.8050756241707876,0.725,B이하,C,B이하,B이하,0.0
세기상사,서비스업,43038864000.0,81.76,55.02,2.99,2017,-0.07312966252220249,1.6549999999999998,B이하,B,B이하,B이하,0.0
