업종명,종목명,2015_E,2015_S,2015_G,2016_E,2016_S,2016_G,Diff_E,Diff_S,Diff_G,2015_종가,2016_종가,등락률,연도
금융 및 보험업,코스맥스비티아이,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,71300,40300,-0.4347826086956521,"15,16년"
금융 및 보험업,코오롱,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,64100,50900,-0.2059282371294852,"15,16년"
금융 및 보험업,키움증권,4.0,1.5,1.5,4.0,3.0,1.5,0.0,1.5,0.0,58700,66500,0.1328790459965928,"15,16년"
금융 및 보험업,풍산홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,40150,46700,0.1631382316313823,"15,16년"
금융 및 보험업,하나금융지주,5.0,3.0,1.5,5.0,4.0,1.5,0.0,1.0,0.0,27800,32800,0.1798561151079136,"15,16년"
금융 및 보험업,하이트진로홀딩스,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,13650,11950,-0.1245421245421245,"15,16년"
금융 및 보험업,한국금융지주,4.0,1.5,1.5,5.0,1.5,1.5,1.0,0.0,0.0,61000,41100,-0.3262295081967213,"15,16년"
금융 및 보험업,한국전자홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,1105,942,-0.1475113122171945,"15,16년"
금융 및 보험업,한국콜마홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,66200,29300,-0.5574018126888217,"15,16년"
금융 및 보험업,한미사이언스,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,131500,76100,-0.4212927756653992,"15,16년"
금융 및 보험업,한솔홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,7180,6430,-0.1044568245125348,"15,16년"
금융 및 보험업,한양증권,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,8500,7440,-0.1247058823529411,"15,16년"
금융 및 보험업,한화생명,4.0,4.0,1.5,3.0,3.0,1.5,-1.0,-1.0,0.0,8490,6250,-0.2638398115429917,"15,16년"
금융 및 보험업,한화손해보험,2.0,3.0,1.5,4.0,1.5,1.5,2.0,-1.5,0.0,7530,7590,0.0079681274900398,"15,16년"
금융 및 보험업,한화투자증권,2.0,1.5,1.5,4.0,3.0,1.5,2.0,1.5,0.0,4490,2240,-0.5011135857461024,"15,16년"
금융 및 보험업,현대해상,4.0,4.0,1.5,5.0,3.0,1.5,1.0,-1.0,0.0,33950,35350,0.0412371134020618,"15,16년"
금융 및 보험업,효성,1.0,3.0,3.0,,3.0,4.0,,0.0,1.0,117000,134000,0.1452991452991453,"15,16년"
금융 및 보험업,흥국화재,3.0,1.5,1.5,5.0,1.5,1.5,2.0,0.0,0.0,4010,3455,-0.1384039900249376,"15,16년"
서비스업,CJ CGV,2.0,1.5,1.5,1.0,3.0,1.5,-1.0,1.5,0.0,104000,67800,-0.348076923076923,"15,16년"
서비스업,GKL,3.0,3.0,1.5,2.0,3.0,1.5,-1.0,0.0,0.0,31800,21700,-0.3176100628930817,"15,16년"
서비스업,KTcs,3.0,1.5,1.5,3.0,3.0,1.5,0.0,1.5,0.0,3600,2460,-0.3166666666666666,"15,16년"
서비스업,NAVER,3.0,1.5,1.5,2.0,3.0,3.0,-1.0,1.5,1.5,600000,857000,0.4283333333333333,"15,16년"
서비스업,NICE,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,25450,16850,-0.3379174852652259,"15,16년"
서비스업,SBS,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,38500,24250,-0.3701298701298701,"15,16년"
서비스업,강원랜드,4.0,3.0,3.0,3.0,4.0,4.0,-1.0,1.0,1.0,42300,37950,-0.1028368794326241,"15,16년"
서비스업,녹십자홀딩스,1.0,3.0,1.5,2.0,3.0,1.5,1.0,0.0,0.0,41050,22200,-0.4591961023142509,"15,16년"
서비스업,다우기술,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,24850,20700,-0.1670020120724346,"15,16년"
서비스업,대교,4.0,1.5,1.5,4.0,3.0,1.5,0.0,1.5,0.0,9150,8340,-0.0885245901639344,"15,16년"
서비스업,대성홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,11900,9230,-0.2243697478991596,"15,16년"
서비스업,더존비즈온,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,21500,22350,0.0395348837209302,"15,16년"
서비스업,도화엔지니어링,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,4055,4690,0.156596794081381,"15,16년"
서비스업,롯데관광개발,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,15750,8720,-0.4463492063492063,"15,16년"
서비스업,미래아이앤지,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,2230,1400,-0.3721973094170404,"15,16년"
서비스업,비상교육,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,8800,15050,0.7102272727272727,"15,16년"
서비스업,삼성엔지니어링,3.0,4.0,4.0,3.0,3.0,4.0,0.0,-1.0,0.0,18200,9470,-0.4796703296703297,"15,16년"
서비스업,삼성출판사,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,12700,11500,-0.0944881889763779,"15,16년"
서비스업,성창기업지주,,1.5,1.5,1.0,1.5,1.5,,0.0,0.0,29450,3050,-0.8964346349745331,"15,16년"
서비스업,신세계푸드,2.0,3.0,1.5,1.0,3.0,1.5,-1.0,0.0,0.0,172000,144500,-0.1598837209302325,"15,16년"
서비스업,아세아,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,117000,100500,-0.141025641025641,"15,16년"
서비스업,에스원,1.0,1.5,1.5,2.0,3.0,1.5,1.0,1.5,0.0,99000,92500,-0.0656565656565656,"15,16년"
서비스업,엔씨소프트,4.0,1.5,1.5,3.0,1.5,1.5,-1.0,0.0,0.0,189500,264500,0.3957783641160949,"15,16년"
서비스업,웅진,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,3010,2680,-0.1096345514950166,"15,16년"
서비스업,웅진씽크빅,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,8180,9530,0.1650366748166259,"15,16년"
서비스업,유수홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,8830,6260,-0.291053227633069,"15,16년"
서비스업,유엔젤,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,5710,5450,-0.0455341506129597,"15,16년"
서비스업,이스타코,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,2835,1675,-0.4091710758377425,"15,16년"
서비스업,제일기획,1.0,3.0,3.0,2.0,1.5,3.0,1.0,-1.5,0.0,20000,16950,-0.1525,"15,16년"
서비스업,지투알,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,9740,7880,-0.190965092402464,"15,16년"
서비스업,코웨이,2.0,4.0,4.0,2.0,5.0,4.0,0.0,1.0,0.0,85200,89600,0.0516431924882629,"15,16년"
서비스업,콤텍시스템,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,1570,1475,-0.0605095541401273,"15,16년"
서비스업,텔코웨어,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,14550,12100,-0.1683848797250859,"15,16년"
서비스업,하나투어,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,126000,64500,-0.4880952380952381,"15,16년"
서비스업,한국종합기술,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,5040,5920,0.1746031746031746,"15,16년"
서비스업,한미글로벌,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,12350,8990,-0.2720647773279352,"15,16년"
서비스업,한전기술,2.0,1.5,3.0,2.0,3.0,3.0,0.0,1.5,0.0,34200,25100,-0.2660818713450292,"15,16년"
서비스업,한전산업,2.0,1.5,1.5,1.0,3.0,1.5,-1.0,1.5,0.0,4690,4880,0.0405117270788912,"15,16년"
에너지업,대성에너지,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,6630,6440,-0.028657616892911,"15,16년"
에너지업,삼천리,1.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,102500,97600,-0.0478048780487804,"15,16년"
에너지업,인천도시가스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,34650,31300,-0.0966810966810966,"15,16년"
에너지업,지역난방공사,4.0,3.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,62100,69000,0.1111111111111111,"15,16년"
에너지업,한국가스공사,3.0,3.0,4.0,3.0,1.5,4.0,0.0,-1.5,0.0,42600,46350,0.0880281690140845,"15,16년"
에너지업,한진중공업홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,6590,5200,-0.2109256449165402,"15,16년"
운수 및 창고업,CJ대한통운,3.0,3.0,3.0,3.0,4.0,4.0,0.0,1.0,1.0,195000,201000,0.0307692307692307,"15,16년"
운수 및 창고업,E1,2.0,3.0,1.5,3.0,3.0,1.5,1.0,0.0,0.0,69000,60800,-0.1188405797101449,"15,16년"
운수 및 창고업,GS글로벌,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,6200,2675,-0.5685483870967742,"15,16년"
운수 및 창고업,GS리테일,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,57600,48800,-0.1527777777777778,"15,16년"
운수 및 창고업,KSS해운,2.0,1.5,1.5,2.0,4.0,1.5,0.0,2.5,0.0,17700,8060,-0.5446327683615819,"15,16년"
운수 및 창고업,LS네트웍스,,1.5,1.5,1.0,1.5,1.5,,0.0,0.0,3960,3130,-0.2095959595959595,"15,16년"
운수 및 창고업,SG세계물산,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,1280,1220,-0.046875,"15,16년"
운수 및 창고업,SK가스,3.0,1.5,1.5,3.0,3.0,1.5,0.0,1.5,0.0,85200,96100,0.1279342723004694,"15,16년"
운수 및 창고업,SK네트웍스,3.0,3.0,1.5,4.0,3.0,1.5,1.0,0.0,0.0,7090,6520,-0.080394922425952,"15,16년"
운수 및 창고업,경방,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,192000,18100,-0.9057291666666668,"15,16년"
운수 및 창고업,광주신세계,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,298500,251000,-0.1591289782244556,"15,16년"
운수 및 창고업,국동,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,9600,10600,0.1041666666666666,"15,16년"
운수 및 창고업,국보,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,17950,23950,0.3342618384401114,"15,16년"
운수 및 창고업,남성,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,2140,1810,-0.1542056074766355,"15,16년"
운수 및 창고업,대구백화점,2.0,1.5,1.5,3.0,3.0,1.5,1.0,1.5,0.0,14200,13250,-0.0669014084507042,"15,16년"
운수 및 창고업,대성산업,2.0,1.5,3.0,1.0,1.5,1.5,-1.0,0.0,-1.5,4030,3205,-0.2047146401985111,"15,16년"
운수 및 창고업,대한항공,,3.0,4.0,1.0,3.0,4.0,,0.0,0.0,30850,32000,0.0372771474878444,"15,16년"
운수 및 창고업,대한해운,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,20200,18050,-0.1064356435643564,"15,16년"
운수 및 창고업,동방,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,3050,2100,-0.3114754098360656,"15,16년"
운수 및 창고업,동양고속,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,37150,38800,0.044414535666218,"15,16년"
운수 및 창고업,롯데쇼핑,1.0,1.5,4.0,1.0,4.0,4.0,0.0,2.5,0.0,232000,228500,-0.0150862068965517,"15,16년"
운수 및 창고업,롯데하이마트,3.0,3.0,1.5,3.0,4.0,1.5,0.0,1.0,0.0,58200,44150,-0.2414089347079037,"15,16년"
운수 및 창고업,모나미,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,4565,4335,-0.0503833515881708,"15,16년"
운수 및 창고업,삼성물산,2.0,3.0,4.0,5.0,5.0,4.0,3.0,2.0,0.0,155000,161500,0.0419354838709677,"15,16년"
운수 및 창고업,삼영무역,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,23050,17600,-0.2364425162689804,"15,16년"
운수 및 창고업,세기상사,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,54000,63500,0.1759259259259259,"15,16년"
운수 및 창고업,세방,3.0,1.5,1.5,3.0,3.0,1.5,0.0,1.5,0.0,17950,15050,-0.1615598885793872,"15,16년"
운수 및 창고업,세우글로벌,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,2075,1720,-0.1710843373493976,"15,16년"
운수 및 창고업,세이브존I&C,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,6020,5500,-0.0863787375415282,"15,16년"
운수 및 창고업,신성통상,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,1915,1220,-0.3629242819843342,"15,16년"
운수 및 창고업,신세계,1.0,4.0,3.0,1.0,5.0,3.0,0.0,1.0,0.0,232500,186000,-0.2,"15,16년"
운수 및 창고업,신세계인터내셔날,3.0,3.0,3.0,3.0,4.0,3.0,0.0,1.0,0.0,111000,78300,-0.2945945945945946,"15,16년"
운수 및 창고업,신송홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,9140,6550,-0.2833698030634573,"15,16년"
운수 및 창고업,신흥,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,10900,9970,-0.0853211009174312,"15,16년"
운수 및 창고업,아시아나항공,1.0,3.0,4.0,2.0,5.0,3.0,1.0,2.0,-1.0,4845,4620,-0.0464396284829721,"15,16년"
운수 및 창고업,아이마켓코리아,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,29700,12800,-0.569023569023569,"15,16년"
운수 및 창고업,영원무역,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,47900,32150,-0.3288100208768267,"15,16년"
운수 및 창고업,윌비스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,2325,2750,0.1827956989247312,"15,16년"
운수 및 창고업,유니퀘스트,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,4135,4925,0.1910519951632406,"15,16년"
운수 및 창고업,이마트,1.0,1.5,4.0,1.0,1.5,4.0,0.0,0.0,0.0,212500,162500,-0.2352941176470588,"15,16년"
운수 및 창고업,이아이디,1.0,1.5,1.5,,1.5,1.5,,0.0,0.0,1275,729,-0.428235294117647,"15,16년"
운수 및 창고업,이화산업,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,20050,20100,0.0024937655860349,"15,16년"
운수 및 창고업,인터지스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,3590,3305,-0.0793871866295264,"15,16년"
운수 및 창고업,일신석재,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,1375,1260,-0.0836363636363636,"15,16년"
운수 및 창고업,진도,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,6560,6730,0.0259146341463414,"15,16년"
운수 및 창고업,천일고속,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,77100,90500,0.1738002594033722,"15,16년"
운수 및 창고업,한국공항,,1.5,1.5,1.0,1.5,1.5,,0.0,0.0,30300,44800,0.4785478547854785,"15,16년"
운수 및 창고업,한국화장품,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,11150,14450,0.2959641255605381,"15,16년"
운수 및 창고업,한샘,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,233500,177500,-0.2398286937901499,"15,16년"
운수 및 창고업,한솔로지스틱스,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,4200,2690,-0.3595238095238095,"15,16년"
운수 및 창고업,한익스프레스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,88300,78800,-0.1075877689694224,"15,16년"
운수 및 창고업,한진,1.0,1.5,1.5,1.0,3.0,1.5,0.0,1.5,0.0,44450,29450,-0.3374578177727784,"15,16년"
운수 및 창고업,한진칼,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,21750,16900,-0.2229885057471264,"15,16년"
운수 및 창고업,한창,,1.5,1.5,1.0,1.5,1.5,,0.0,0.0,2720,4490,0.6507352941176471,"15,16년"
운수 및 창고업,현대그린푸드,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,23850,16750,-0.2976939203354298,"15,16년"
운수 및 창고업,현대글로비스,2.0,1.5,3.0,2.0,5.0,3.0,0.0,3.5,0.0,196500,173500,-0.1170483460559796,"15,16년"
운수 및 창고업,현대백화점,3.0,3.0,1.5,3.0,3.0,1.5,0.0,0.0,0.0,125500,117500,-0.0637450199203187,"15,16년"
운수 및 창고업,현대홈쇼핑,4.0,1.5,1.5,4.0,1.5,1.5,0.0,0.0,0.0,122000,113500,-0.0696721311475409,"15,16년"
운수 및 창고업,혜인,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,3540,3635,0.0268361581920903,"15,16년"
운수 및 창고업,호텔신라,2.0,1.5,3.0,2.0,1.5,1.5,0.0,0.0,-1.5,110000,57300,-0.479090909090909,"15,16년"
운수 및 창고업,흥아해운,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,1935,1680,-0.1317829457364341,"15,16년"
의약품,JW중외제약,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,34900,49200,0.4097421203438395,"15,16년"
의약품,광동제약,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,11650,8270,-0.2901287553648068,"15,16년"
의약품,국제약품,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,4340,3940,-0.0921658986175115,"15,16년"
의약품,녹십자,2.0,3.0,1.5,1.0,3.0,1.5,-1.0,0.0,0.0,181500,139500,-0.2314049586776859,"15,16년"
의약품,대웅,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,63700,44000,-0.3092621664050236,"15,16년"
의약품,대웅제약,1.0,3.0,1.5,1.0,3.0,1.5,0.0,0.0,0.0,76200,68300,-0.1036745406824147,"15,16년"
의약품,대원제약,3.0,1.5,1.5,3.0,3.0,1.5,0.0,1.5,0.0,20800,17050,-0.1802884615384615,"15,16년"
