회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),[공통]   배당금(*)(요약)(IFRS),부채비율(IFRS연결),자기자본구성비율(IFRS연결),매출액증가율(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),[공통]PBR(최고)(IFRS),[공통]PBR(최저)(IFRS),[공통]매출액(요약)
KISCO홀딩스(주),001940,2011/12,779731867,2753,14.21,87.56,5.37,35766809,0.42,0.23,12189
LG이노텍(주),011070,2011/12,4409966704,0,232.87,30.04,10.95,291213015,2.55,0.97,4310661
LS일렉트릭(주),010120,2011/12,1769390133,17595,127.86,43.89,12.87,129452762,4.53,2.25,1402035
OCI(주),010060,2011/12,7205013146,52469,93.68,51.63,28.71,1373976217,4.78,1.27,3406977
SK이노베이션(주),096770,2011/12,35026880858,261001,136.16,42.34,27.27,2722080392,2.16,0.98,1526207
SNT다이내믹스(주),003570,2011/12,1182293020,12171,53.44,65.17,28.02,82056085,1.28,0.69,611097
SNT모티브(주),064960,2011/12,899406231,5165,86.13,53.73,33.62,29698434,1.3,0.85,763471
STX엔진(주),077970,2011/12,3513992968,7169,243.28,29.13,9.1,-101603671,1.5,0.5,1295460
STX중공업(주),071970,2011/12,1137453340,3345,211.5,32.1,17.67,60685247,0.96,0.34,1113236
가온전선(주),000500,2011/12,509900791,1964,96.1,51,31.52,-19623646,0.41,0.22,1032645
강남제비스코(주),000860,2011/12,382288039,2600,25.88,79.44,15.4,19089729,0.5,0.35,303206
경인전자(주),009140,2011/12,63394446,698,14.26,87.52,0,3236038,0.58,0.32,12924
계룡건설산업(주),013580,2011/12,1561234850,886,203.97,32.9,8.53,142809481,0.45,0.24,1278547
계양전기(주),012200,2011/12,170610595,1637,23.1,81.24,21.23,2739193,1.09,0.53,220093
고려산업(주),002140,2011/12,124894379,724,122.77,44.89,0,4450090,0.46,0.26,176725
고려아연(주),010130,2011/12,4606179546,88371,31.21,76.21,44.77,909319544,2.91,1.36,4857562
고려제강(주),002240,2011/12,1823262406,4549,43.36,69.75,8.42,102296236,0.78,0.49,525491
광동제약(주),009290,2011/12,321682097,2132,28.92,77.57,8.39,27678909,0.85,0.59,313293
광전자(주),017900,2011/12,350230397,0,54,64.94,15.28,19749357,1.51,0.53,323122
교보증권(주),030610,2011/03,,3568,,,,,0.73,0.45,1886051
국도화학(주),007690,2011/12,567444580,4648,79.85,55.6,9.39,76466136,1.59,0.67,647898
국제약품(주),002720,2011/03,142910369,1046,93.46,51.69,0,-1729211,0.8,0.42,131308
그랜드코리아레저(주),114090,2011/12,,23010,,,,,8.59,4.51,524912
그린케미칼(주),083420,2011/12,,2000,,,,,1.06,0.55,177400
극동유화(주),014530,2011/12,,2441,,,,,0.79,0.49,315588
금강공업(주),014280,2011/12,431242593,1124,123.63,44.72,8.13,35745306,0.53,0.25,289006
금호건설(주),002990,2011/12,3681191103,0,2938.39,3.29,-9.32,187981545,0,0,1687757
금호석유화학(주),011780,2011/12,4714232584,55948,202.76,33.03,30.27,669512788,7.67,2.68,5292119
금호전기(주),001210,2011/12,549343934,2663,103.37,49.17,-17.14,-15043637,1.18,0.48,252557
금호타이어(주),073240,2011/12,4924533686,0,764.71,11.56,10.93,46995893,3.21,1.54,3247967
기아(주),000270,2011/12,30255179000,242167,123.95,44.65,20.55,4745189000,3,1.8,27742277
깨끗한나라(주),004540,2011/12,442025037,0,322.33,23.68,13.87,33874614,1.53,0.84,587780
남광토건(주),001260,2011/12,883710234,0,0,0,-2.51,48986979,0,0,672858
남양유업(주),003920,2011/12,1012073856,857,23.58,80.92,17.18,-2684456,1,0.71,1202937
남해화학(주),025860,2011/12,,882,,,,,2.7,1.16,1510056
네이버(주),035420,2011/12,2372705276,23568,50.37,66.5,18.82,418454349,8.15,5.27,1435148
넥센타이어(주),002350,2011/12,1902240724,6027,236.65,29.7,24.49,-14223876,4.18,1.54,1177017
다스코(주),058730,2011/12,90869794,587,54.52,64.72,15.68,-995313,0.59,0.39,81343
다올투자증권(주),030210,2011/03,1707599810,12666,232.63,30.06,-3.1,-358661905,0.95,0.49,284369
대림비앤코(주),005750,2011/12,234172469,1500,57.45,63.51,8.58,-12733320,0.22,0.15,88522
대림통상(주),006570,2011/12,267062895,1827,80.77,55.32,1.77,4858882,0.57,0.37,143241
대상(주),001680,2011/12,1565601613,3616,186.17,34.94,21.22,30116476,1.18,0.48,1392913
대상홀딩스(주),084690,2011/12,576988559,5578,38.99,71.95,140.74,13813276,0.46,0.27,7810
대성산업(주),128820,2011/12,2422039404,0,243.05,29.15,0,-67323465,0.44,0.22,1262535
대성에너지(주),117580,2011/12,,8250,,,,,1.56,0.51,877971
대성홀딩스(주),016710,2011/12,941567070,3218,105.3,48.71,20.73,37143643,1.23,0.44,41109
대신증권(주),003540,2011/03,9561512936,59768,463.71,17.74,28.28,332508289,0.96,0.72,4188383
대영포장(주),014160,2011/12,,0,,,,,0.51,0.32,228641
대우전자부품(주),009320,2011/12,41190858,0,104.03,49.01,-2.62,-2177981,4.89,1.42,17299
대우조선해양(주),042660,2011/12,16530738032,0,287.28,25.82,1.29,2258794,2.17,0.89,12217734
대원강업(주),000430,2011/12,955647662,6704,134.75,42.6,20.91,35449088,1.62,0.8,720125
대원전선(주),006340,2011/12,216443383,0,218.57,31.39,0,30601004,1.01,0.51,480690
대원제약(주),003220,2011/12,140388079,1276,35.1,74.02,-4.02,17932732,1.09,0.61,137929
대원화성(주),024890,2011/12,108431492,0,182.14,35.44,12.29,-260092,1.27,0.53,115754
대창단조(주),015230,2011/12,148832447,2000,77.83,56.23,29.25,25175911,1.47,0.72,338129
대한방직(주),001070,2011/12,272312547,0,214.47,31.8,-5.23,-2001726,0.45,0.25,286063
대한유화(주),006650,2011/12,1271667971,9264,65.44,60.45,10.59,30220897,1.54,0.54,2016393
대한전선(주),001440,2011/12,3522892708,0,985.62,9.21,2.1,-11964700,3.79,1.18,2578240
대한제강(주),084010,2011/12,794943509,2205,141.34,41.44,12.73,-4034854,0.84,0.37,902417
대한제당(주),001790,2011/12,1595832317,2755,286.17,25.9,6.76,2617464,1.24,0.38,1243820
대한제분(주),001130,2011/12,845150369,5339,51.24,66.12,3.41,7712144,0.58,0.4,349708
대한해운(주),005880,2011/12,1725297150,0,1613.23,5.84,-63.58,-45290834,14.68,2.02,757150
대한화섬(주),003830,2011/12,,842,,,,,0.48,0.28,234502
덕양산업(주),024900,2011/12,,16002,,,,,1.57,0.47,814690
동국제강(주),001230,2011/12,10152885174,45434,222.55,31,8.43,-218149508,1.09,0.44,5909399
동부건설(주),005960,2011/12,2570902478,0,509.14,16.42,-1.07,254899568,0.64,0.26,1417257
동성제약(주),002210,2011/12,124577132,530,106.93,48.32,9.06,-2643337,0.63,0.36,78442
동아쏘시오홀딩스(주),000640,2011/12,1493242052,11128,73.15,57.75,10.69,121502517,2.05,1.32,907294
동양생명보험(주),082640,2011/03,12938103669,47723,1029.82,8.85,28.39,652481554,1.54,1.17,4067587
동양철관(주),008970,2011/12,200430666,0,89.04,52.9,6.38,-473009,2.76,0.56,204399
동원산업(주),006040,2011/12,1306812956,10090,163.04,38.02,2.22,38467309,1.52,1,628948
동원수산(주),030720,2011/12,107105523,1532,140.16,41.64,0,3231079,2.54,0.62,113892
동원시스템즈(주),014820,2011/12,450948473,0,397.73,20.09,8.48,-6627773,2.3,1.2,462690
동일산업(주),004890,2011/12,,3542,,,,,0.73,0.45,511056
동화약품(주),000020,2011/12,,2793,,,,,0.82,0.49,234562
두산에너빌리티(주),034020,2011/12,13589168594,66773,183.29,35.3,7.15,13526502,2.9,1.64,6669497
디씨엠(주),024090,2011/12,168125000,6054,21.22,82.5,13.44,11889000,1.77,0.73,174851
디아이동일(주),001530,2011/12,976868870,2528,66.59,60.03,15.84,7878494,0.32,0.2,295953
디에스알제강(주),069730,2011/12,,432,,,,,0.76,0.45,160021
디엘(주),000210,2011/12,10764643410,4050,132.13,43.08,7.4,501202510,1.27,0.62,7187410
디엘건설(주),001880,2011/12,,0,,,,,0.95,0.29,516011
디와이(주),013570,2011/12,551280039,6205,85.27,53.98,19.01,52006285,2.94,1.51,595404
롯데관광개발(주),032350,2011/12,224758209,0,149.81,40.03,36.42,1976623,3.16,1.81,44177
롯데손해보험(주),000400,2011/03,,0,,,,,1.85,1.4,2164553
롯데쇼핑(주),023530,2011/12,33061119644,43565,125.23,44.4,17.01,870997946,1.24,0.7,15181722
롯데에너지머티리얼즈(주),020150,2011/12,442163374,1960,35.21,73.96,9.89,-30702538,4.67,1.34,308007
롯데정밀화학(주),004000,2011/12,1400452453,16530,28.63,77.74,0,139972778,2.19,0.96,1333620
롯데지주(주),004990,2011/12,3901265035,5630,49.19,67.03,12.33,142351848,1.06,0.74,1521967
롯데칠성음료(주),005300,2011/12,3599175580,4078,67.88,59.57,12.93,206023042,1.07,0.62,1564311
롯데케미칼(주),011170,2011/12,10746607904,55755,74.52,57.3,47.63,1618342725,3.01,1.38,8463484
롯데하이마트(주),071840,2011/12,2768249520,20775,93.86,51.58,11.74,298090803,1.45,0.77,3400328
명문제약(주),017180,2011/12,202503823,807,143.59,41.05,13.05,-1415963,1.18,0.48,115039
무림페이퍼(주),009200,2011/12,2257628667,8322,245.43,28.95,14.95,-154935148,1.09,0.31,629138
무림피앤피(주),009580,2011/12,1218780361,15591,122.3,44.98,49.37,-143066452,2.05,0.55,462978
문배철강(주),008420,2011/12,,970,,,,,0.73,0.43,141816
미래산업(주),025560,2011/12,126114458,0,148.6,40.23,0,-1179885,5.01,1.98,73769
미래에셋증권(주),006800,2011/03,19411867000,79517,610.68,14.07,-23.26,872439000,2.35,1.42,0
미원상사(주),002840,2011/12,148263212,511,77.29,56.4,21.93,9284580,1.5,0.86,132396
미원홀딩스(주),107590,2011/12,118613059,0,31.73,75.91,10.68,13124737,1.34,0.8,204395
미원화학(주),134380,2011/12,,0,,,,,,,121173
미창석유공업(주),003650,2011/12,,3447,,,,,0.74,0.5,397740
백광산업(주),001340,2011/12,422390740,1371,106.47,48.43,8.03,26856766,0.81,0.47,373322
범양건영(주),002410,2011/12,297418155,0,12807.68,0.77,-52.77,-16891964,4.55,0.72,149700
보해양조(주),000890,2011/12,244226095,0,375.72,21.02,0.45,19845896,14.29,6.44,126181
부광약품(주),003000,2011/03,,12994,,,,,2.97,1.81,180621
부국증권(주),001270,2011/03,652854503,10370,72.37,58.01,44.74,197376479,0.83,0.58,312077
부국철강(주),026940,2011/12,,1500,,,,,0.63,0.35,279495
부산산업(주),011390,2011/12,108216597,0,165.8,37.62,16.7,4427396,0.77,0.39,21645
부산주공(주),005030,2011/12,,829,,,,,1.04,0.42,178798
비케이탑스(주),030790,2011/12,,597,,,,,1.26,0.58,159914
사조동아원(주),008040,2011/12,665931895,1254,262.07,27.62,11.31,-60060987,1.44,0.81,433926
사조산업(주),007160,2011/12,1138408934,989,234.89,29.86,21.09,-44265872,1.74,1.13,412536
삼부토건(주),001470,2011/12,1665110497,0,1159.06,7.94,-24.31,-484002728,1,0.21,595682
삼성SDI(주),006400,2011/12,8527410755,67334,35.04,74.05,6.24,299737322,1.89,0.89,4539033
삼성공조(주),006660,2011/12,259963771,521,59.22,62.81,41.18,9350685,0.45,0.31,108886
삼성생명보험(주),032830,2011/03,146903349000,400000,832.46,10.72,-5.95,7808708000,1.63,1.29,26177817
삼성엔지니어링(주),028050,2011/12,5188614818,110872,295.07,25.31,75.03,175469961,9.77,5.74,8138208
삼성전기(주),009150,2011/12,7328861760,58244,89.09,52.88,-13.45,489069656,3.39,1.45,4064238
삼성전자(주),005930,2011/12,155631254000,752195,52.81,65.44,6.71,22917901000,2.14,1.33,120815977
삼성제약(주),001360,2011/12,,0,,,,,1.34,0.36,44079
삼성중공업(주),010140,2011/12,16413939003,108366,253.44,28.29,1.87,1439763794,2.61,1.2,13358611
삼성증권(주),016360,2011/03,15675659382,80881,449.69,18.19,-0.7,391518426,2.56,1.33,2501599
삼성카드(주),029780,2011/12,16135253273,85724,163.16,38,-10.98,-1234193138,1.31,0.79,3117576
삼성화재해상보험(주),000810,2011/03,32469139941,174745,388.19,20.48,14.08,2083124506,1.96,1.34,15942938
삼아알미늄(주),006110,2011/12,,1100,,,,,4.27,0.23,158084
삼양식품(주),003230,2011/12,321774390,1130,104.3,48.95,9.58,23188418,2.93,0.78,294745
삼양통상(주),002170,2011/12,249832139,2250,20.15,83.23,0,4623243,0.36,0.29,158953
삼영무역(주),002810,2011/12,240268361,1011,28.06,78.09,0,3011127,0.7,0.48,277132
삼영전자공업(주),005680,2011/12,469332844,4000,9.82,91.05,0.92,38238501,0.68,0.39,259284
삼익티에이치케이(주),004380,2011/12,,6210,,,,,2.38,1.03,276549
삼일제약(주),000520,2011/12,121203013,782,81.98,54.95,-4.05,-4556635,0.51,0.37,93035
삼정펄프(주),009770,2011/12,,1920,,,,,0.63,0.41,163947
삼진제약(주),005500,2011/12,,2863,,,,,1.41,0.79,201756
삼호개발(주),010960,2011/12,197762038,1663,76.69,56.6,0,4731401,0.74,0.36,183377
삼화왕관(주),004450,2011/12,,2046,,,,,0.58,0.39,91290
삼화전기(주),009470,2011/12,145593871,331,270.74,26.97,-8.79,3688220,1.79,0.76,143450
삼화전자공업(주),011230,2011/12,86829870,0,300.88,24.95,0.07,4171376,0.77,0.42,41958
삼화콘덴서공업(주),001820,2011/12,134135332,513,154.22,39.34,-3.06,13140565,2.94,1.16,119786
삼화페인트공업(주),000390,2011/12,402168526,5115,91.81,52.14,3.34,31903649,0.5,0.35,393079
상신브레이크(주),041650,2011/12,220883454,2365,169.45,37.11,19.31,23062343,1.98,0.95,219214
새론오토모티브(주),075180,2011/12,181333153,3593,38.29,72.31,18.43,20335254,1,0.59,120234
샘표(주),007540,2011/12,235771801,1111,44.07,69.41,16.87,358110,0.68,0.37,226284
서울도시가스(주),017390,2011/12,1318228573,4880,97.9,50.53,5.3,72034267,0.45,0.35,1688505
서울식품공업(주),004410,2011/12,46418998,0,104.61,48.87,-16.73,-1925557,1.8,0.9,36340
선도전기(주),007610,2011/12,101053375,447,37.89,72.52,0,2290224,0.81,0.44,64159
성문전자(주),014910,2011/12,55202224,371,48.93,67.15,10.33,2029629,1.64,0.77,62242
성보화학(주),003080,2011/12,,1201,,,,,0.64,0.47,41203
성신양회(주),004980,2011/12,1151105428,0,243.18,29.14,-6.9,-7066516,0.32,0.14,467570
성창기업지주(주),000180,2011/12,307997635,2888,137.15,42.17,8.1,11965285,1.21,0.68,13602
세기상사(주),002420,2011/12,52280158,0,68.76,59.25,-6.18,-461340,0.62,0.34,6029
세방(주),004360,2011/12,908627879,4052,55.72,64.22,10.62,55576152,0.89,0.62,584358
세방전지(주),004490,2011/12,,4900,,,,,1.44,0.94,953872
세원이앤씨(주),091090,2011/12,376824470,0,239.82,29.43,1.27,5069937,1.88,1.01,237196
세종공업(주),033530,2011/12,637756161,4479,131.95,43.11,20.14,-430297,2.13,0.92,436725
세하(주),027970,2011/12,,0,,,,,3.78,1.38,187584
송원산업(주),004430,2011/12,870166000,1440,216.4,31.61,12.92,19725000,1.96,0.83,597492
스틱인베스트먼트(주),026890,2011/12,157129388,1783,50.42,66.48,9.4,14444233,1.42,0.56,41955
신대양제지(주),016590,2011/12,421658812,1795,87.01,53.47,15.67,24684946,0.35,0.2,307310
신라교역(주),004970,2011/12,435062940,3156,26.59,79,7.95,10144536,0.86,0.55,321270
신세계건설(주),034300,2011/12,,1146,,,,,0.42,0.29,544625
신일전자(주),002700,2011/12,46367364,0,138.16,41.99,19.22,5332749,0.99,0.48,79835
신풍제약(주),019170,2011/12,378499607,2917,110.44,47.52,-0.53,28726636,10.98,0.76,224915
쌍용씨앤이(주),003410,2011/12,3139163006,0,179.45,35.78,10.04,116977071,0.84,0.32,1165195
써니전자(주),004770,2011/12,39869427,0,103.13,49.23,-32.94,-3089912,0.78,0.32,21119
씨제이(주),001040,2011/12,19656075093,18495,159.86,38.48,14.25,569688953,1.16,0.79,90275
씨제이대한통운(주),000120,2011/12,3595163312,0,58.75,62.99,5.04,111199423,1.59,0.64,2244116
씨제이씨지브이(주),079160,2011/12,933435854,6185,203.28,32.97,14.63,67332198,2.3,1.44,547801
씨제이씨푸드(주),011150,2011/12,81363764,0,143.45,41.08,0,2326153,5.79,2.22,125366
씨제이제일제당(주),097950,2011/12,11339519300,24903,141.45,41.42,13.16,-288381082,2.3,1.19,4421058
아남전자(주),008700,2011/12,133659153,0,93.4,51.71,8.3,-13477724,0.6,0.33,134935
아세아(주),002030,2011/12,1583629250,2804,50.39,66.49,20.89,40502486,0.34,0.21,320756
아세아제지(주),002310,2011/12,458140729,1752,107.68,48.15,15.1,23134953,0.35,0.22,285675
아시아나항공(주),020560,2011/12,5747431446,0,567.31,14.99,6.14,641002503,2.89,1.45,5331003
아이에스동서(주),010780,2011/12,973623949,5136,145.65,40.71,23.38,-34028204,2.16,0.47,376867
에스엘(주),005850,2011/03,1025741167,6773,100.98,49.75,-1.83,54956135,2.04,0.59,525579
에스지씨에너지(주),005090,2011/12,,3550,,,,,1.86,1.26,280724
에스케이(주),034730,2011/12,4621266049,47500,104.72,48.85,11.48,117203657,8.25,4.28,1619101
에스케이가스(주),018670,2011/12,2036113922,12724,148.72,40.21,12.09,-21783701,0.88,0.42,5470289
에스케이네트웍스(주),001740,2011/12,11109763424,37248,239.4,29.46,13.96,290819749,1.18,0.76,26224419
에스케이디스커버리(주),006120,2011/12,4034521357,8310,148.98,40.16,507.57,-55004060,2.3,1.48,1546108
에스케이씨(주),011790,2011/12,3179610657,17963,176.66,36.15,11.64,208201862,2.48,1.15,1687461
에스케이증권(주),001510,2011/03,3486931439,3179,665.84,13.06,0,37876058,2.09,1.32,518541
에스케이텔레콤(주),017670,2011/12,24366036429,585438,91.37,52.26,2.71,6306394700,1.55,1.13,12551256
에스케이하이닉스(주),000660,2011/12,17238148000,0,118.89,45.69,-14.13,2855960000,2.81,1.16,10188162
에쓰-오일(주),010950,2011/12,13202741000,372642,152.67,39.58,55.59,440043000,4.12,1.98,31913863
에쓰씨엔지니어링(주),023960,2011/12,405239276,1018,223.22,30.94,8.27,358123,0.66,0.34,96447
에이치디씨(주),012630,2011/12,6736281104,51509,171.32,36.86,14.44,-129445354,1.22,0.44,3101561
에이치디씨현대이피(주),089470,2011/12,385162508,1914,239.34,29.47,38.09,-17665904,3.06,0.98,628188
에이치디한국조선해양(주),009540,2011/12,49000816098,245154,169.58,37.09,43.84,503543423,2.99,1.27,25019604
에이치디현대인프라코어(주),042670,2011/12,11703674631,0,412.15,19.53,13.11,117185373,3.74,1.72,4426917
에이치에스디엔진(주),082740,2011/12,2049817947,0,257.31,27.99,9.47,147638091,4.03,1.34,2003793
에이치엘디앤아이한라(주),014790,2011/12,2827317386,12000,294.36,25.36,9.11,289227244,1.11,0.46,1685994
에이치엘비글로벌(주),003580,2011/12,71972091,0,75.72,56.91,33.26,2979339,1.36,0.57,10047
에이치엘홀딩스(주),060980,2011/12,3435382396,22499,143.51,41.07,25.29,318377919,3.72,2.14,2823879
에이치엠엠(주),011200,2011/12,8799439000,0,403.84,19.85,-8.66,38919000,3.64,1.88,7187858
에이케이홀딩스(주),006840,2011/12,800231504,6442,126.04,44.24,7.9,44158132,1.69,0.69,851804
엔에이치투자증권(주),005940,2011/03,21498528000,45994,634.29,13.62,-35.03,646480000,1.44,0.81,3779186
엔피씨(주),004250,2011/12,238925909,2679,99.55,50.11,21.75,14466548,1.15,0.68,247175
엘브이엠씨홀딩스(주),900140,2011/12,111667155,,17.25,85.29,62.82,-6540615,,,0
엘지디스플레이(주),034220,2011/12,25162931000,0,148.37,40.26,-4.78,3665858000,1.61,0.67,23471309
엘지전자(주),066570,2011/12,32658457000,36872,148.39,40.26,-2.69,1730067000,2.13,0.9,28097139
영보화학(주),014440,2011/12,139042571,975,60.82,62.18,0,11662517,1.06,0.49,103015
영진약품(주),003520,2011/12,,0,,,,,4.31,1.52,112105
영풍제지(주),006740,2011/12,,462,,,,,0.41,0.25,115654
영화금속(주),012280,2011/12,113212455,935,208.92,32.37,16.51,8784224,0.76,0.47,124490
우리종합금융(주),010050,2011/03,1645711893,0,1410.4,6.62,0,-68748377,2.23,1.24,230783
웰바이오텍(주),010600,2011/12,71154950,0,79.34,55.76,37.94,-246005,0.39,0.02,73010
유니온머티리얼(주),047400,2011/12,134831291,2100,55.79,64.19,10.78,4433382,9,0.7,89123
유니퀘스트(주),077500,2011/12,159106470,0,55.29,64.39,2.19,4341021,0.6,0.34,223021
유성기업(주),002920,2011/12,330691056,2565,65.22,60.52,21.56,27512269,0.84,0.34,279436
유안타증권(주),003470,2011/03,18109665222,19790,1270.82,7.29,-39.35,-213329375,1.58,0.86,3212896
유엔젤(주),072130,2011/12,91344787,1722,13.14,88.38,-8.7,-2444008,0.86,0.48,44525
유진투자증권(주),001200,2011/03,3143772220,0,391.27,20.36,-18.8,-178020170,0.1,0.07,480855
유화증권(주),003460,2011/03,,9963,,,,,0.58,0.44,37144
율촌화학(주),008730,2011/12,,12400,,,,,0.82,0.65,376635
이건산업(주),008250,2011/12,374226955,0,202.92,33.01,0.47,39726339,0.77,0.37,144646
이구산업(주),025820,2011/12,,0,,,,,0.84,0.33,270889
이연제약(주),102460,2011/12,,2580,,,,,1.73,1.16,124351
이화산업(주),000760,2011/03,278185767,0,31.88,75.83,13.19,-6635323,1.03,0.38,65013
인지컨트롤스(주),023800,2011/12,696904496,1452,149.3,40.11,28.71,37077197,1.29,0.57,355919
인천도시가스(주),034590,2011/12,,4709,,,,,0.76,0.61,628676
인터지스(주),129260,2011/12,327752769,1314,62.52,61.53,9.59,37202222,0.63,0.45,383905
일동홀딩스(주),000230,2011/12,511651774,4363,64.96,60.62,0,51077885,3.94,0.58,338461
일성건설(주),013360,2011/12,259616139,1030,74.46,57.32,45.2,-1466537,0.25,0.15,236989
일성신약(주),003120,2011/12,,695,,,,,0.79,0.51,68192
일신방직(주),003200,2011/12,753480516,2309,24.88,80.08,2.26,-26335862,0.62,0.36,380131
일양약품(주),007570,2011/03,,1378,,,,,3.95,2.01,138485
일정실업(주),008500,2011/12,66241646,1500,34.68,74.25,37.47,-355240,0.54,0.33,63699
일진다이아몬드(주),081000,2011/12,118181822,1127,89.95,52.65,0,17946259,2.85,1.44,89907
일진디스플레이(주),020760,2011/12,,2706,,,,,4.14,2.12,324449
일진전기(주),103590,2011/12,768646689,2966,130.33,43.42,-2.57,-4835251,1.3,0.49,1017339
일진홀딩스(주),015860,2011/12,1036430305,2099,132.15,43.08,-1.43,39738601,0.82,0.3,5265
자화전자(주),033240,2011/12,236877981,3018,55.98,64.11,94.48,22509559,1.41,0.66,177900
전방(주),000950,2011/12,519574669,0,119.64,45.53,-7.35,-29119567,0.38,0.19,277671
제이더블유중외제약(주),001060,2011/12,667091705,2044,291.83,25.52,0,-18183738,1.74,0.88,431007
제이더블유홀딩스(주),096760,2011/12,1094786336,1883,343.91,22.53,-6.9,-3887890,1.45,0.6,46345
제이준코스메틱(주),025620,2011/12,,0,,,,,8.06,1.55,57607
제일연마공업(주),001560,2011/12,92502533,1600,32.22,75.63,8.07,4853594,0.97,0.69,73921
제일파마홀딩스(주),002620,2011/12,,1174,,,,,1.02,0.6,462853
조광페인트(주),004910,2011/12,201751646,1890,73.76,57.55,7.86,-3277495,0.59,0.35,164440
조광피혁(주),004700,2011/12,176728999,360,32.04,75.73,0,-4892219,0.85,0.42,181946
조선내화(주),000480,2011/12,1153672463,9750,85.52,53.9,9.46,24020759,0.66,0.52,465542
조선선재(주),120030,2011/12,,0,,,,,2.24,0.96,75615
조일알미늄(주),018470,2011/12,,1392,,,,,0.55,0.32,396287
중소기업은행,024110,2011/12,185976134000,373505,1308.68,7.1,-4.64,-2217596000,1.07,0.62,14839029
지에스건설(주),006360,2011/12,11098544102,49479,180.41,35.66,7.51,-481705192,1.89,1,8524884
진양산업(주),003780,2011/12,31173990,2000,27.87,78.2,0,4590646,1.24,0.76,34869
진양폴리우레탄(주),010640,2011/12,,1500,,,,,1.29,0.62,22422
진양화학(주),051630,2011/12,,900,,,,,1.36,0.48,62757
진원생명과학(주),011000,2011/12,40462483,0,19.73,83.52,-3.81,-2874458,3.54,1.45,20684
진흥기업(주),002780,2011/12,662747609,0,0,0,-7.34,-59404189,0,0,547347
참엔지니어링(주),009310,2011/12,209208583,2003,102.79,49.31,1.03,10018344,1.36,0.61,200446
컨버즈(주),109070,2011/12,,0,,,,,0.78,0.34,119580
케이비아이동국실업(주),001620,2011/12,293234918,0,98.68,50.33,25.8,39245407,0.55,0.27,234948
케이씨그린홀딩스(주),009440,2011/12,416823410,1122,151.34,39.79,44.7,34412628,0.93,0.44,15194
케이씨코트렐(주),119650,2011/12,,2570,,,,,2.66,1.43,211359
케이알모터스(주),000040,2011/12,133337774,0,93.9,51.57,-11.77,-8429641,1.77,0.68,124259
케이지모빌리티(주),003620,2011/12,1793566987,0,97.95,50.52,0,197966683,1.64,0.65,2773120
케이지케미칼(주),001390,2011/12,854039979,1472,205.15,32.77,34.5,12311619,0.7,0.34,278261
케이피엑스케미칼(주),025000,2011/12,444989970,4840,44.79,69.07,28.44,26121956,1.17,0.83,670644
케이피엑스홀딩스(주),092230,2011/12,1133171774,5281,33.49,74.91,7.56,33566955,0.68,0.41,14423
코리안리재보험(주),003690,2011/03,5853041675,32607,414.16,19.45,4.73,-10811894,1.44,0.88,5760293
코스맥스비티아이(주),044820,2011/12,199267362,2691,226.29,30.65,19.78,16792898,4.99,2.35,176880
코스모신소재(주),005070,2011/12,,0,,,,,1.35,0.65,157586
코스모화학(주),005420,2011/12,,0,,,,,1.2,0.31,172363
코오롱글로벌(주),003070,2011/12,2793465702,7757,483.43,17.14,25.32,59043139,1.25,0.78,1450230
코오롱인더스트리(주),120110,2011/12,4797614385,32789,167.75,37.35,0,325496802,2.6,1.11,4063829
코오롱플라스틱(주),138490,2011/12,196479500,1450,124.07,44.63,25.95,12191605,4.12,1.45,209195
코웨이(주),021240,2011/12,1624718677,77842,120.18,45.42,15.18,314468715,5.31,3.85,1709868
키움증권(주),039490,2011/03,4605545958,17680,554.07,15.29,6.8,88390290,2.19,1.31,493733
태경산업(주),015890,2011/12,422190911,4384,62.46,61.55,19.5,32449599,0.97,0.53,138611
태경케미컬(주),006890,2011/12,84348411,1740,18.28,84.55,34.69,7202510,0.79,0.46,50958
태광산업(주),003240,2011/12,3834259530,1473,49.15,67.05,21.3,879757332,0.99,0.62,3154926
태림포장(주),011280,2011/12,,1411,,,,,0.38,0.24,377011
태양금속공업(주),004100,2011/12,338416981,600,268.68,27.12,25.63,-16053299,0.42,0.23,315246
태원물산(주),001420,2011/12,,699,,,,,0.64,0.38,42075
태평양물산(주),007980,2011/12,321869195,828,195.77,33.81,0,-7509118,0.44,0.23,448418
텔코웨어(주),078000,2011/12,111961617,2044,25.49,79.69,11.75,15119279,1.05,0.77,54875
티와이엠(주),002900,2011/12,326638660,981,128.49,43.77,7.41,-9924391,1.39,0.57,327792
티케이지휴켐스(주),069260,2011/12,711538354,28615,56.07,64.07,5.11,75874923,2.8,1.81,566909
파미셀(주),005690,2011/12,101152986,0,22.14,81.88,42.47,-16166406,170.63,9.83,9663
팜젠사이언스(주),004720,2011/12,42823798,0,129.11,43.65,0,2893280,3.46,1.34,27912
팬오션(주),028670,2011/12,7016406000,16378,188.88,34.62,-11.24,-178704000,1.01,0.42,5059026
퍼스텍(주),010820,2011/12,116424272,0,69.69,58.93,6.51,4661680,2.57,1.07,81845
페이퍼코리아(주),001020,2011/12,418284547,0,253.3,28.3,13.37,-31797733,12.34,0.38,230744
평화산업(주),090080,2011/12,66945856,0,235.22,29.83,0,-4835620,1.89,0.96,108561
